# Personajes del juego, sacados de chara_param y chara_base.
# identidad = el valor del campo 0xBA162C11 de la partida, en hex.
# Lo genera herramientas/construir_personajes.py.
identidad,chara_base_id,indice,rareza,rareza_valor,nombre_es,nombre_en,apt_entrenador,apt_gerente,tec1,tec2,tec3,tec4,tec5,tec6,tec7,tec8,tec9,tec1_nivel,tec2_nivel,tec3_nivel,tec4_nivel,tec5_nivel,tec6_nivel,tec7_nivel,tec8_nivel,tec9_nivel,arquetipo_valor,clave_personal,tablero
24042834,-1913641402,3797,normal,0,Erneste LaRue,Erneste LaRue,,,57DB682D,92CA00F4,C5B98A76,F41CA91F,E2F3F24A,D1A8183F,E69B54E0,CF94147C,E40D7BD6,1,13,20,30,38,43,30,38,43,0,5,
24167BAE,-1914538532,3299,normal,0,Cirrus Whisp,Cirrus Whisp,,,122F1F50,88C724C3,B96C2725,74741221,F8FED67D,E40D7BD6,ED8B861A,74D7F860,47981F48,1,13,20,30,38,43,30,38,43,5,6,
241CE603,-1914115983,2220,normal,0,Colin Mando,Colin Mando,,,5778826C,0DD16BC6,D6AEF1B7,E9ED003F,A722BBD9,723D7CA1,689DC91F,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,2,8,
24235C84,-1915268362,728,normal,0,Michael Angeloni,Michael Angeloni,,,455C95D2,AF0B8850,960F6C90,555C41BB,7DCDA796,D1A8183F,689DC91F,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,2,1,
24272517,-1915540635,5631,normal,0,Krypto,Krypto,,,5B918D3B,0E5B6D7C,,,,,,,,1,13,0,0,0,0,0,0,0,3,7,
242BA227,-1914721195,271,normal,0,Chaz Biggins,Chaz Biggins,,,531E0449,257B9E02,6305EFC5,B351B4A7,2B936C6C,6BF911A6,F5A73140,683E235E,E40D7BD6,1,13,20,30,38,43,30,38,43,0,1,
24316C24,-1916444074,5129,normal,0,Coby Cogsworth,Coby Cogsworth,,,90EEC323,019EDE6A,8F10B7B5,F94B6EAD,29ACD206,47981F48,74741221,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,3,8,
2436006B,-1916662247,2206,normal,0,Lee Bartarian,Lee Bartarian,,,904D2962,F1C1B765,6305EFC5,2ED8AB31,D9505148,47981F48,F5A73140,683E235E,723D7CA1,1,13,20,30,38,43,30,38,43,1,7,
24490C3D,19523314,4865,fabled,8,Alexander Allegrov,Alexander Allegrov,,,0FF37F0C,79A8A614,0FF37F0C,CF94147C,79A8A614,E40D7BD6,3DF4C319,B63CCAB3,6BF911A6,1,20,20,30,38,43,30,38,43,0,6,
244ED7EB,-1917134439,5200,normal,0,Sophia Goston,Sophia Goston,,,904D2962,AC2264AB,FE9CFDDB,AB6D0E75,F2D34877,723D7CA1,EE2A9EC1,ED137FB2,6BF911A6,1,13,20,30,38,43,30,38,43,5,8,
245E0B08,-1918237318,952,normal,0,Butch Pythons,Butch Pythons,,,455C95D2,05F8584F,20B68DF0,960F6C90,CB7446F6,D1A8183F,A0F528AF,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,5,4,
24635DCC,-1919462466,1789,normal,0,Marrone Corniola,Marrone Corniola,,,57DB682D,44C94356,2B936C6C,B4962A59,1EC61007,E40D7BD6,E94EEA7E,013D342B,47981F48,1,13,20,30,38,43,30,38,43,3,12,
2468859A,-1919120408,1410,normal,0,Gertrude Choker,Gertrude Choker,,,904D2962,0CE207B9,6305EFC5,3F4DA9DC,BD2F9FEE,D1A8183F,F5A73140,683E235E,E40D7BD6,1,13,20,30,38,43,30,38,43,0,9,
246DD4A8,-1919296806,4591,normal,0,Plumian Whitlock,Plumian Whitlock,,,744A5172,BFADE6C2,80FE1AC2,E9ED003F,2DCA5423,723D7CA1,2319B5A4,C8538A82,6BF911A6,1,13,20,30,38,43,30,38,43,2,11,
247E70CD,-1920303425,4110,normal,0,Meteo Garnet,Meteo Garnet,,,53BDEE08,7CD5D588,7E598C2B,906367B9,210D15AF,47981F48,C3DBA1D0,7670BFA2,723D7CA1,1,13,20,30,38,43,30,38,43,5,8,
2484F568,436237324,4534,hero,6,Xavier Schiller,Xavier Schiller,,,67CD2489,26FC3F90,67CD2489,26FC3F90,67CD2489,6BF911A6,,,,1,13,20,30,38,43,0,0,0,2,8,7F7553A3
248C2612,-1921505184,543,normal,0,Sam Firman,Sam Firman,,,455C95D2,1289A5AB,618796E9,34766547,A611D7A6,D1A8183F,3D6C3AB1,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,1,2,
248CA95F,-1921472723,4064,normal,0,Rondula Flehl,Rondula Flehl,,,904D2962,884FD0E3,B754756C,6B8F360D,546F2DC4,E40D7BD6,5DFE01B5,F70DD1AA,6BF911A6,1,13,20,30,38,43,30,38,43,4,5,
248EB5AA,-2135841014,4476,normal,0,Elliot Ember,Elliot Ember,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,8,
24B1FF9B,-1924795927,2827,normal,0,Freddie Stayre,Freddie Stayre,,,D5B95E1F,4B37E3A9,E69B54E0,C5B98A76,CF94147C,E40D7BD6,06494D1C,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,0,5,
24C6BAF7,-1926056827,2981,normal,0,Keir Mudgeon,Keir Mudgeon,,,D5B95E1F,4B37E3A9,C5B98A76,E69B54E0,CF94147C,723D7CA1,002B66BA,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,3,10,
24CF01AF,-1925509155,1171,normal,0,Horace Onlign,Horace Onlign,,,708F3D16,97071306,8739843C,CEB95504,8B4D2279,6BF911A6,FE9CFDDB,ACBA9D03,E40D7BD6,1,13,20,30,38,43,30,38,43,1,7,
24DFD4DA,442193342,2471,hero,7,Arion Sherwind,Arion Sherwind,,,CF94147C,05E855C7,721B9EAF,CF94147C,721B9EAF,213D0849,,,,1,13,20,30,38,43,0,0,0,1,1,7F2E7211
24E1C617,606752940,0,normal,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,4,
24F07F94,443875056,4773,hero,6,Lucas Star,Lucas Star,,,F96070CC,A6B1BA40,6D684EA3,F96070CC,A6B1BA40,723D7CA1,,,,1,13,20,30,38,43,0,0,0,2,1,7F01D95F
2504D0C0,-1930371406,2991,normal,0,Ciaran Wale,Ciaran Wale,,,53BDEE08,88C724C3,D59710C4,3FCB7D73,08A1BF72,47981F48,7A9CE04F,A36F239D,E40D7BD6,1,13,20,30,38,43,30,38,43,4,8,
25063C83,-1930284303,2695,normal,0,Quinque Flores,Quinque Flores,,,357B4A6B,BD0AA100,A7A141F6,603C0EB6,C5B98A76,6BF911A6,C9F63FDA,A36F239D,723D7CA1,1,13,20,30,38,43,30,38,43,5,1,
250D6B98,-1929812502,1159,normal,0,Kerry Bootgaiter,Kerry Bootgaiter,,,D5B95E1F,C6089F25,2E7B4170,AF0B8850,88FC372A,E40D7BD6,689DC91F,ACBA9D03,47981F48,1,13,20,30,38,43,30,38,43,2,7,
25212B09,-1932188293,5295,normal,0,Healan Masson,Healan Masson,,,D5B95E1F,9B48A6AA,546F2DC4,C5B98A76,CF94147C,E40D7BD6,3DF4C319,C8538A82,6BF911A6,1,13,20,30,38,43,30,38,43,5,10,
2522046A,463897870,3966,hero,7,Terry Archibald,Terry Archibald,,,499E84E4,1020C2E6,EC93F404,499E84E4,EC93F404,6FA9CE7B,,,,1,13,20,30,38,43,0,0,0,0,5,7ED3A2A1
252A4AD0,-1947249952,2440,normal,0,Faiv Ess,Faiv Ess,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,12,
25463C15,2545370,3546,fabled,8,Gamma,Gamma,,,00852BD3,D59710C4,080FF21B,00852BD3,00852BD3,22B70EF3,C5B98A76,00852BD3,22B70EF3,1,13,20,30,38,43,30,38,43,4,1,DBEDB6B8
254E4C25,-1933950377,553,normal,0,Moses Pumper,Moses Pumper,,,122F1F50,220FE735,F6162413,6228AEBD,7BB1A137,6BF911A6,C2CDF341,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,0,5,
254EC368,-1933914854,4054,normal,0,Squalcha Nhess,Squalcha Nhess,,,90EEC323,BB4394C7,ACBA9D03,B3C94D0F,028C2178,47981F48,1E65FA46,06494D1C,723D7CA1,1,13,20,30,38,43,30,38,43,4,8,
25638DC2,-1936227408,5765,normal,0,Clifford Chillard,Clifford Chillard,1,,5778826C,5B918D3B,35E6E379,256B938A,7C5D21A8,028C2178,C2CDF341,6CFB4F3A,A722BBD9,1,13,20,30,38,43,30,38,43,5,6,
257395AC,-1937269794,2817,normal,0,Tawny Screech,Tawny Screech,,,904D2962,4B37E3A9,E69B54E0,06494D1C,7670BFA2,47981F48,C5B98A76,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,1,10,
259C613F,-1939312819,942,normal,0,Pike Tucker,Pike Tucker,,,357B4A6B,1289A5AB,67FB9048,BC27E078,9F053EEE,6BF911A6,35E6E379,028C2178,47981F48,1,13,20,30,38,43,30,38,43,3,1,
25A137FB,-1940571767,1779,normal,0,Nereo Agata,Nello Agata,,,D1DFD83A,44C94356,400C2F32,9A5EF43B,A165AE91,47981F48,A719A830,ED137FB2,6BF911A6,1,13,20,30,38,43,30,38,43,1,9,
25AAEFAD,-1939938849,1420,normal,0,Osier Twining,Osier Twining,,,F2ED0B24,C26E1900,E628B329,2ED8AB31,A87FF167,47981F48,EC052D23,47685B8D,6BF911A6,1,13,20,30,38,43,30,38,43,5,11,
25AFBE9F,-1940147987,4581,normal,0,Aurel Ashdown,Aurel Ashdown,,,744A5172,9B73B543,0A9E0118,C3DBA1D0,6CFB4F3A,E40D7BD6,6228AEBD,9F053EEE,6BF911A6,1,13,20,30,38,43,30,38,43,2,11,
25C64203,-1942860687,3807,normal,0,Kyohi Sho,Kyohi Sho,,,94884506,D599304B,FE9CFDDB,B52DB206,9C22F29A,D1A8183F,C5B98A76,F8FED67D,723D7CA1,1,13,20,30,38,43,30,38,43,0,3,
25D41199,-1944051733,3309,normal,0,Nate Gobby,Nate Gobby,,,D1DFD83A,3741A4BB,A86FFCEF,4F6A7665,028C2178,47981F48,644A851B,8B4D2279,6BF911A6,1,13,20,30,38,43,30,38,43,0,10,
25D6FDDA,-1943866456,2745,normal,0,Francis Tuffnot,Francis Tuffnot,,,53BDEE08,022FCB39,06494D1C,32929A4E,08A1BF72,47981F48,E69B54E0,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,0,9,
25DB3463,-1943061999,4844,normal,0,Andrés Alonso,Andrés Alonso,,,531E0449,CEA9588C,FB426406,73006B16,3B0E1117,723D7CA1,A7915C10,6228AEBD,6BF911A6,1,13,20,30,38,43,30,38,43,5,3,
25DDAAC1,-1943427917,1226,normal,0,Dora Delight,Dora Delight,,,122F1F50,5B32677A,835F0219,CE21ACAC,E8F6F586,E40D7BD6,3647FBA2,708A6DAC,6BF911A6,1,13,20,30,38,43,30,38,43,1,6,
25DE8C34,-1943371194,2210,normal,0,Judge Jury,Judge Jury,,,357B4A6B,5CE5F40C,4CDB6336,F6162413,6CFB4F3A,E40D7BD6,6228AEBD,29BCDF8E,6BF911A6,1,13,20,30,38,43,30,38,43,2,8,
25E136B3,-1944766271,738,normal,0,Jen Quibble,Jen Quibble,,,D1DFD83A,8E80318B,2ED8AB31,3F4DA9DC,BE9E8ABD,D1A8183F,1A037C63,D9505148,47981F48,1,13,20,30,38,43,30,38,43,0,9,
25E59D9A,-1945005080,3461,normal,0,Toyo Yamanouchi,Toyo Yamanouchi,,,531E0449,33D58865,7247793D,0DD16BC6,6FF9BDA0,E40D7BD6,A5A0C2F5,BE9E8ABD,D1A8183F,1,13,20,30,38,43,30,38,43,1,1,
25E9C810,-1944205726,261,normal,0,Marv Errick,Marv Errick,,,046D8ECB,5CE5F40C,3B88C5B8,618796E9,4AA76597,D1A8183F,F6162413,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,1,2,
25F46A5C,-1946131410,2196,normal,0,Joy Seeker,Joy Seeker,,,D5B95E1F,220FE735,EE997908,5B226AF2,7BB1A137,6BF911A6,C2CDF341,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,0,11,
26059850,-1879992798,3168,normal,0,Baz Boyes,Baz Boyes,,,904D2962,4A31BCB0,C5B98A76,E69B54E0,CF94147C,723D7CA1,73B38CDF,44D94EDE,6BF911A6,1,13,20,30,38,43,30,38,43,5,4,
260C33A3,-45452055,1016,normal,0,Jude Sharp,Jude Sharp,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,7,
260F257E,57659313,4770,fabled,8,Basile Hardy,Basile Hardy,,,AEB397A8,4EC26415,A274D624,AEB397A8,4EC26415,6BF911A6,C2CDF341,AC197742,723D7CA1,1,13,20,30,38,43,30,38,43,5,7,
2613E24A,-1880626120,4493,normal,0,Solomon Owle,Solomon Owle,,,53BDEE08,32929A4E,A8DC1B26,F1625D24,835F0219,47981F48,C5B98A76,A722BBD9,E40D7BD6,1,13,20,30,38,43,30,38,43,3,7,
2618B551,-1880311005,922,normal,0,Aubry Dient,Aubry Dient,,,122F1F50,D04A0EBE,B7273F0A,3CFCBC8F,4AA76597,D1A8183F,EE997908,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,3,1,
26208E30,54551807,2472,fabled,8,Riccardo Di Rigo,Riccardo Di Rigo,,,ACAA908B,F1D1BAED,F8FED67D,ACAA908B,ACAA908B,BBD06360,ACAA908B,ACAA908B,BBD06360,1,13,20,30,38,43,30,38,43,5,1,DBEDB6B8
2625E395,-1882067481,1795,normal,0,Miquel Ros,Grande Díaz,,,5778826C,73006B16,3D6C3AB1,EE997908,623683BA,47981F48,6228AEBD,0DD16BC6,E40D7BD6,1,13,20,30,38,43,30,38,43,1,9,
262E3BC3,-1881524815,1440,normal,0,Mac Robat,Mac Robat,,,B3DC103D,019EDE6A,FE2F1A12,8C395B4E,608FE97F,6BF911A6,AB6D0E75,D17962C1,E40D7BD6,1,13,20,30,38,43,30,38,43,2,7,
2642966D,-1883858913,3827,normal,0,Kim Terberry,Kim Terberry,,,16499975,8EA50F65,0A06F8B0,06494D1C,08A1BF72,47981F48,C5B98A76,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,4,1,
2650C5F7,-1885025403,3289,normal,0,Gale Sweep,Gale Sweep,,,455C95D2,4B37E3A9,F41CA91F,06494D1C,08A1BF72,47981F48,DFB4AE41,E2F3F24A,D1A8183F,1,13,20,30,38,43,30,38,43,5,7,
265229B4,-1884936250,2761,normal,0,Keeley Hall,Keeley Hall,,,16499975,88C724C3,94A60BDD,7A9CE04F,A36F239D,E40D7BD6,D59710C4,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,0,8,
26597EAF,-1884458787,1023,normal,0,Sam Kincaid,Sam Kincaid,,,94884506,0A9E0118,44C94356,CE21ACAC,B7273F0A,E40D7BD6,2A1DC755,6B2CDC4C,6BF911A6,1,13,20,30,38,43,30,38,43,2,3,
2659C14F,-1884434627,4423,normal,0,Jazzmine Skylark,Jazzmine Skylark,,,904D2962,5B32677A,013D342B,BFADE6C2,2DCA5423,47981F48,C5B98A76,2DCA5423,E40D7BD6,1,13,20,30,38,43,30,38,43,4,12,
265A585A,-1884400088,2230,normal,0,Reese Fryer,Reese Fryer,,,357B4A6B,979FEAAE,FA628256,ED8B861A,028C2178,47981F48,8C395B4E,608FE97F,6BF911A6,1,13,20,30,38,43,30,38,43,3,12,
2665E2DD,-1886262097,758,normal,0,Ray Whitehead,Ray Whitehead,,,904D2962,E15CCA1E,74741221,446AA917,D17962C1,E40D7BD6,FE2F1A12,608FE97F,6BF911A6,1,13,20,30,38,43,30,38,43,2,11,
266768B6,-1886165308,4917,normal,0,Rigel,Rigel,,,122F1F50,93C27F62,C9F63FDA,D1CA8508,5B918D3B,E40D7BD6,3E45D64A,12115C03,6BF911A6,1,13,20,30,38,43,30,38,43,0,13,
2669E9F2,1751902334,4929,normal,0,Destin Billows,Destin Billows,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,2,
266D1C7E,-1885793780,281,normal,0,Bo Ling,Bo Ling,,,708F3D16,B435C018,8B4D2279,ED8B861A,29ACD206,47981F48,54543E2D,608FE97F,6BF911A6,1,13,20,30,38,43,30,38,43,5,5,
266E59B1,-1885710397,5358,normal,0,Javor Bonnaire,Javor Bonnaire,,,16499975,C6089F25,013D342B,D6AEF1B7,43BD3A61,47981F48,E69B54E0,B3E2536E,E40D7BD6,1,13,20,30,38,43,30,38,43,5,11,
268004AE,-1888220452,3011,normal,0,Aya Shadowe,Aya Shadowe,,,531E0449,2A0DCADD,603C0EB6,9BC0528A,2EC8A6B9,6BF911A6,C9F63FDA,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,2,10,
2682E8ED,-1888033121,2679,normal,0,Hyperion Wise,Hyperion Wise,,,531E0449,BD0AA100,4F6A7665,6FF9BDA0,B96C2725,E40D7BD6,9BC0528A,B58DDFE0,6BF911A6,1,13,20,30,38,43,30,38,43,5,7,
2689BFF6,-1887587964,1143,normal,0,Taylor Firepool,Taylor Firepool,,,531E0449,DA79BDB3,546F2DC4,8C395B4E,5B32677A,E40D7BD6,5DC8B574,8C395B4E,6BF911A6,1,13,20,30,38,43,30,38,43,2,12,
269FC5EC,-1888760930,70,normal,0,Victor Kind,Victor Kind,,,904D2962,67FB9048,8F10B7B5,C17CE612,842B7B2E,E40D7BD6,C8538A82,26CA8B51,6BF911A6,1,13,20,30,38,43,30,38,43,2,1,
26A07F6B,-1890291431,1768,normal,0,Eric Purpleton,Eric Purpleton,,,904D2962,B351B4A7,C2CDF341,83C7FBB1,9B73B543,E40D7BD6,47E0AFAD,843B76A6,6BF911A6,1,13,20,30,38,43,30,38,43,1,4,
26BC74AB,-1891075367,5458,normal,0,Hexine Cantation,Hexine Cantation,,,53BDEE08,491670C4,A0F528AF,0A06F8B0,EE3A9349,47981F48,555C41BB,E2F3F24A,D1A8183F,1,13,20,30,38,43,30,38,43,4,11,
26CA1706,-1891755660,4042,normal,0,G'ob,G'ob,,,5778826C,FA728FDE,4FD991AC,C3DBA1D0,84A38F0E,47981F48,58209868,84A38F0E,723D7CA1,1,13,20,30,38,43,30,38,43,3,11,
26CA984B,-1891723719,533,normal,0,Horty Courture,Horty Courture,,,57DB682D,97071306,74741221,FE2F1A12,43AD37E9,6BF911A6,446AA917,D17962C1,723D7CA1,1,13,20,30,38,43,30,38,43,2,4,
26DCE251,-1893143517,1351,normal,0,Kate Later,Kate Later,,,B3DC103D,19B26930,F9D39705,6B2CDC4C,29ACD206,47981F48,26CA8B51,4F6A7665,6BF911A6,1,13,20,30,38,43,30,38,43,2,11,
26E07E23,-1894485935,915,normal,0,Rhys Masher,Rhys Masher,,,5778826C,0DD16BC6,2D69BE62,546F2DC4,B3E2536E,E40D7BD6,A0F528AF,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,0,9,
26F741C2,-1895608400,2837,normal,0,Jenral Gaim,Jenral Gaim,,,D1DFD83A,8488916F,0A06F8B0,06494D1C,08A1BF72,47981F48,E69B54E0,CF94147C,E40D7BD6,1,13,20,30,38,43,30,38,43,5,9,
27087D31,-1896058045,4052,normal,0,Ogar Circes,Ogar Circes,,,53BDEE08,BF86F8A3,821CEAE9,B341B92F,08A1BF72,47981F48,47DBBC44,EAFFFF2D,E40D7BD6,1,13,20,30,38,43,30,38,43,2,10,
2708F27C,-1896023026,523,normal,0,Joe Lamkin,Joe Lamkin,,,90EEC323,B4962A59,8F10B7B5,AB6D0E75,D17962C1,E40D7BD6,ED8B861A,29ACD206,47981F48,1,13,20,30,38,43,30,38,43,5,9,
271E8866,-1897232876,1361,normal,0,Verity Soliz,Verity Soliz,,,94884506,ACBA9D03,6B8F360D,546F2DC4,A722BBD9,723D7CA1,70129404,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,3,1,
27221414,-1898571162,905,normal,0,Barry Sterr,Barry Sterr,,,D1DFD83A,C6089F25,D6AEF1B7,E9ED003F,A722BBD9,723D7CA1,A0F528AF,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,4,11,
27317A44,-1980472716,1117,normal,0,Davy Jones,Davy Jones,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,9,
27352BF5,-1899944569,2847,normal,0,Larveo Antlion,Larveo Antlion,,,94884506,4A31BCB0,E69B54E0,3647FBA2,44D94EDE,6BF911A6,C5B98A76,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,2,9,
27426E99,-1900650261,3001,normal,0,Robbie Tout,Robbie Tout,,,904D2962,EA792B82,E69B54E0,DFB4AE41,E2F3F24A,D1A8183F,C5B98A76,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,5,1,
274BD5C1,-1900029005,1153,normal,0,Sid Safehouse,Sid Safehouse,,,D1DFD83A,F1C1B765,D9505148,E94EEA7E,623683BA,47981F48,F051315B,491670C4,D1A8183F,1,13,20,30,38,43,30,38,43,3,7,
2755AF2E,-1902010020,4703,normal,0,Kendra Pierce,Kendra Pierce,,,1EED0E66,5DC8B574,835F0219,1EED0E66,5DC8B574,723D7CA1,F4BCC4F9,73B38CDF,6BF911A6,1,13,20,30,38,43,30,38,43,3,1,
277225C8,-1903809606,3730,normal,0,Aster,Aster,,,744A5172,EC3399E2,A709A5B8,9A6840FA,2EC8A6B9,6BF911A6,7A3F0A0E,29ACD206,47981F48,1,13,20,30,38,43,30,38,43,4,6,
2772BDE3,-1903774831,5565,normal,0,Bestia Negra,Bête Noire,1,,94884506,4A31BCB0,C5B98A76,3647FBA2,44D94EDE,6BF911A6,E69B54E0,CF94147C,E40D7BD6,1,13,20,30,38,43,0,38,43,3,2,
277E1E9C,-1903554322,5448,normal,0,Regis Tunesmith,Regis Tunesmith,,,904D2962,44C94356,446AA917,AB6D0E75,D17962C1,E40D7BD6,ED8B861A,29ACD206,47981F48,1,13,20,30,38,43,30,38,43,1,3,
2780FC5A,-1904938456,3817,normal,0,Senkuro Hajime,Senkuro Hajime,,,57DB682D,0B00A7A9,FE9CFDDB,ACAA908B,22871315,6BF911A6,FC3BBA19,F8FED67D,723D7CA1,1,13,20,30,38,43,30,38,43,1,3,
2792AFC0,-1905876558,3279,normal,0,Cinque Blackley,Cinque Blackley,,,904D2962,2A0DCADD,210D15AF,A86FFCEF,E8F6F586,6BF911A6,C9F63FDA,A36F239D,723D7CA1,1,13,20,30,38,43,30,38,43,0,5,
2798326D,-1905509345,2240,normal,0,Drysden Waller,Drysden Waller,,,16499975,C6089F25,013D342B,E9ED003F,B3E2536E,E40D7BD6,73A38157,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,3,4,
27A3F179,-1906835701,5623,normal,0,Stewart Vanguard,Stewart Vanguard,,,57DB682D,A0F528AF,EE3A9349,546F2DC4,5DC8B574,E40D7BD6,1EC61007,B3C94D0F,47981F48,1,13,20,30,38,43,30,38,43,5,9,
27A50281,-1907290893,4927,normal,0,Hatysa,Hatysa,,,94884506,58837229,C9F63FDA,8E06E524,1AA09622,723D7CA1,146D5AA2,E491D9EC,D1A8183F,1,13,20,30,38,43,30,38,43,3,14,
27A788EA,-1907128680,748,normal,0,Gore Lyath,Gore Lyath,,,904D2962,E1C433B6,EE997908,F6162413,6CFB4F3A,E40D7BD6,3D6C3AB1,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,3,6,
27AC3386,-1906819596,5368,normal,0,Ava Ehrenreich,Ava Ehrenreich,,,744A5172,0B967E8E,0A9E0118,E8C04147,E8F6F586,6BF911A6,AF8D5CFF,623683BA,D1A8183F,1,13,20,30,38,43,30,38,43,3,11,
27AF7649,-1906608069,291,normal,0,Stan Trum,Stan Trum,,,57DB682D,220FE735,B7273F0A,4CDB6336,4F6A7665,6BF911A6,F6162413,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,1,3,
27C7F267,-1909195755,3158,normal,0,Pinkie Harte,Pinkie Harte,,,57DB682D,3B0E1117,FC3BBA19,7A9CE04F,A36F239D,E40D7BD6,D59710C4,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,3,4,
27D1887D,-1910143473,4503,normal,0,Solren Dawnwright,Solren Dawnwright,,,046D8ECB,17DC4FF1,AB48309B,618796E9,681B1DB0,D1A8183F,CD084057,73B38CDF,6BF911A6,1,30,20,30,38,43,30,38,43,3,1,
27E789A2,-1911322672,1805,normal,0,Hernán Tévez,Hernán Tévez,,,5778826C,019EDE6A,2ED8AB31,618796E9,74741221,47981F48,F6162413,3D6C3AB1,E40D7BD6,1,13,20,30,38,43,30,38,43,4,3,
27EC51F4,-1911005306,1430,normal,0,Mason Tirell,Mason Tirell,,,16499975,5CE5F40C,3D6C3AB1,9BD05F02,D9505148,47981F48,F6162413,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,3,2,
280BE4E9,-2113934693,1002,normal,0,Claude Snap,Claude Snap,,,357B4A6B,8739843C,31338295,C1CF01DB,88FC372A,6BF911A6,6B8F360D,A722BBD9,E40D7BD6,1,13,20,30,38,43,30,38,43,3,1,
2816C9E8,-2115844198,3088,normal,0,Beorn Kodiak,Beorn Kodiak,,,D5B95E1F,92CA00F4,E69B54E0,DFB4AE41,E2F3F24A,D1A8183F,C5B98A76,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,2,7,
282B1061,-2116084205,482,normal,0,Darrel Jeeling,Darrel Jeeling,,,860FB8F9,B4962A59,A165AE91,4E6209F3,F8DBE893,D1A8183F,74741221,F2D34877,E40D7BD6,1,13,20,30,38,43,30,38,43,4,2,
28333221,-2117649325,5289,normal,0,Masala Mettler,Masala Mettler,,,744A5172,5CE5F40C,0A9E0118,26CA8B51,63B6080C,6BF911A6,C9F63FDA,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,5,5,
28618C84,-2120908042,2922,normal,0,Rory Tigre,Rory Tigre,,,57DB682D,2A0DCADD,603C0EB6,A86FFCEF,2BA5D8AD,6BF911A6,BD0AA100,F8FED67D,723D7CA1,1,13,20,30,38,43,30,38,43,0,8,
286360C7,-2120782155,2529,normal,0,Dar Wynne,Dar Wynne,,,357B4A6B,ED9B8B92,40AFC573,06494D1C,83C7FBB1,6BF911A6,B9CFCD64,A36F239D,E40D7BD6,1,13,20,30,38,43,30,38,43,2,2,
2863EF8A,-2120752648,2136,normal,0,Phil Debonair,Phil Debonair,,,744A5172,C6089F25,3E45D64A,546F2DC4,B3E2536E,723D7CA1,DFAA8346,FD16FB61,6BF911A6,1,13,20,30,38,43,30,38,43,2,2,
28685D70,384621588,3500,hero,7,Fei Rune,Fei Rune,,,0B00A7A9,0A06F8B0,1080AF00,1080AF00,1080AF00,6E43035E,,,,1,13,20,30,38,43,0,0,0,0,1,7399FBBB
2873EFB3,-2121801279,4096,normal,0,Conrado Pottinger,Conrado Pottinger,1,,57DB682D,C2CDF341,CA7C3960,2A0DCADD,DA79BDB3,6BF911A6,7A9CE04F,683E235E,E40D7BD6,1,13,20,30,38,43,30,38,43,2,10,
2887C34F,-2123117251,4486,normal,0,Mickey Way,Mickey Way,,,455C95D2,AE13FA4E,EF22E157,6542FA8D,031CA746,D1A8183F,54543E2D,ED137FB2,6BF911A6,1,13,20,30,38,43,30,38,43,0,10,
288C1B19,-2122836629,3935,normal,0,Maddie Moonlight,Millie Moonlight,,,531E0449,411A7DA3,C5B98A76,E69B54E0,CF94147C,6BF911A6,06494D1C,7670BFA2,723D7CA1,1,13,20,30,38,43,30,38,43,3,7,
288C9454,-2122802650,10,normal,0,Axel Blaze,Axel Blaze,,,26CA8B51,C2CDF341,A4A8BD63,A06DD107,1E5EE9AF,6BF911A6,EE997908,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,5,5,
