# Las pasivas de cada tablero de habilidades del juego, por casilla (NOTAS O-169).
# tablero = la clave que la partida guarda por jugador en 0xBAFA8DBD; pasiva_id como en la partida.
# Lo genera herramientas/construir_tableros.py.
tablero,casillas,tramo,casilla,nivel,pasiva_id
1EBD0CF8,27,tronco,5,0,023C65F8
1EBD0CF8,27,rama1,14,0,E45D761B
1EBD0CF8,27,rama1,15,0,E45D761B
1EBD0CF8,27,rama2,20,0,6BA91C6B
1EBD0CF8,27,rama2,21,0,6BA91C6B
2D453D85,27,tronco,1,0,ED0E463D
2D453D85,27,tronco,3,0,F95C7778
2D453D85,27,tronco,5,0,DC6E49B0
2D453D85,27,rama1,14,0,A56C6D02
2D453D85,27,rama1,15,0,A56C6D02
2D453D85,27,rama2,20,0,335C6A75
2D453D85,27,rama2,21,0,335C6A75
5A420D13,27,tronco,1,0,999A3ECD
5A420D13,27,tronco,3,0,E0981A7F
5A420D13,27,tronco,5,0,9321DA68
5A420D13,27,rama1,14,0,0720E072
5A420D13,27,rama1,15,0,0720E072
5A420D13,27,rama2,20,0,5FD5966C
5A420D13,27,rama2,21,0,5FD5966C
C34B5CA9,27,tronco,1,0,4E9B22A3
C34B5CA9,27,tronco,3,0,A1A90166
C34B5CA9,27,tronco,5,0,7FFB2D2E
C34B5CA9,27,rama1,14,0,A56C6D02
C34B5CA9,27,rama1,15,0,A56C6D02
C34B5CA9,27,rama2,20,0,2A980772
C34B5CA9,27,rama2,21,0,2A980772
B44C6C3F,27,tronco,1,0,B5FB3023
B44C6C3F,27,tronco,3,0,E0981A7F
B44C6C3F,27,tronco,5,0,2E5D6B16
B44C6C3F,27,rama1,14,0,12AB38D9
B44C6C3F,27,rama1,15,0,12AB38D9
B44C6C3F,27,rama2,20,0,9D5F52A9
B44C6C3F,27,rama2,21,0,9D5F52A9
2A28F99C,27,tronco,1,0,B5FB3023
2A28F99C,27,tronco,3,0,6F6C700F
2A28F99C,27,tronco,5,0,54B79B27
2A28F99C,27,rama1,14,0,A4B584EC
2A28F99C,27,rama1,15,0,A4B584EC
2A28F99C,27,rama2,20,0,5590EE4C
2A28F99C,27,rama2,21,0,5590EE4C
5D2FC90A,27,tronco,1,0,999A3ECD
5D2FC90A,27,tronco,3,0,A1A90166
5D2FC90A,27,tronco,5,0,B86D6C61
5D2FC90A,27,rama1,14,0,C83C78F5
5D2FC90A,27,rama1,15,0,C83C78F5
5D2FC90A,27,rama2,20,0,83B68749
5D2FC90A,27,rama2,21,0,83B68749
C42698B0,27,tronco,1,0,ED0E463D
C42698B0,27,tronco,3,0,37990611
C42698B0,27,tronco,5,0,2E5D6B16
C42698B0,27,rama1,14,0,4611FB6B
C42698B0,27,rama1,15,0,4611FB6B
C42698B0,27,rama2,20,0,D021FC1C
C42698B0,27,rama2,21,0,D021FC1C
B321A826,27,tronco,1,0,F95C7778
B321A826,27,tronco,3,0,166E54BD
B321A826,27,tronco,5,0,9321DA68
B321A826,27,rama1,14,0,A56C6D02
B321A826,27,rama1,15,0,A56C6D02
B321A826,27,rama2,20,0,2A980772
B321A826,27,rama2,21,0,2A980772
239EB5B7,27,tronco,1,0,999A3ECD
239EB5B7,27,tronco,3,0,D210C171
239EB5B7,27,tronco,5,0,E9CB2A59
239EB5B7,27,rama1,14,0,CEC829FC
239EB5B7,27,rama1,15,0,CEC829FC
239EB5B7,27,rama2,20,0,0720E072
239EB5B7,27,rama2,21,0,0720E072
54998521,27,tronco,1,0,F4CA2B3A
54998521,27,tronco,3,0,D210C171
54998521,27,tronco,5,0,663F4029
54998521,27,rama1,14,0,8FF932E5
54998521,27,rama1,15,0,8FF932E5
54998521,27,rama2,20,0,1EE48D75
54998521,27,rama2,21,0,1EE48D75
96B1669B,27,tronco,1,0,575F4FA4
96B1669B,27,tronco,3,0,37990611
96B1669B,27,tronco,5,0,539A23C0
96B1669B,27,rama1,14,0,9D5F52A9
96B1669B,27,rama1,15,0,9D5F52A9
96B1669B,27,rama2,20,0,A8FA3140
96B1669B,27,rama2,21,0,A8FA3140
E1B6560D,27,tronco,1,0,575F4FA4
E1B6560D,27,tronco,3,0,8DC80F88
E1B6560D,27,tronco,5,0,C2879C50
E1B6560D,27,rama1,14,0,CEC829FC
E1B6560D,27,rama1,15,0,CEC829FC
E1B6560D,27,rama2,20,0,58F82E8B
E1B6560D,27,rama2,21,0,58F82E8B
78BF07B7,27,tronco,1,0,D8AB25D4
78BF07B7,27,tronco,3,0,8773EB2D
78BF07B7,27,tronco,5,0,B86D6C61
78BF07B7,27,rama1,14,0,CEC829FC
78BF07B7,27,rama1,15,0,CEC829FC
78BF07B7,27,rama2,20,0,0720E072
78BF07B7,27,rama2,21,0,0720E072
0FB83721,27,tronco,1,0,1143EC5A
0FB83721,27,tronco,3,0,37990611
0FB83721,27,tronco,5,0,1BF808FF
0FB83721,27,rama1,14,0,335C6A75
0FB83721,27,rama1,15,0,335C6A75
0FB83721,27,rama2,20,0,06F9099C
0FB83721,27,rama2,21,0,06F9099C
91DCA282,27,tronco,1,0,F4CA2B3A
91DCA282,27,tronco,3,0,76A81D08
91DCA282,27,tronco,5,0,54B79B27
91DCA282,27,rama1,14,0,D1F815F2
91DCA282,27,rama1,15,0,D1F815F2
91DCA282,27,rama2,20,0,6BA91C6B
91DCA282,27,rama2,21,0,6BA91C6B
E6DB9214,27,tronco,1,0,3A0F5A53
E6DB9214,27,tronco,3,0,5AC913E6
E6DB9214,27,tronco,5,0,539A23C0
E6DB9214,27,rama1,14,0,BD71E9EB
E6DB9214,27,rama1,15,0,BD71E9EB
E6DB9214,27,rama2,20,0,2B41EE9C
E6DB9214,27,rama2,21,0,2B41EE9C
7FD2C3AE,27,tronco,1,0,0FAA39BA
7FD2C3AE,27,tronco,3,0,E0981A7F
7FD2C3AE,27,tronco,5,0,1BF808FF
7FD2C3AE,27,rama1,14,0,12AB38D9
7FD2C3AE,27,rama1,15,0,12AB38D9
7FD2C3AE,27,rama2,20,0,A8FA3140
7FD2C3AE,27,rama2,21,0,A8FA3140
08D5F338,27,tronco,1,0,B5FB3023
08D5F338,27,tronco,3,0,A1A90166
08D5F338,27,tronco,5,0,663F4029
08D5F338,27,rama1,14,0,97E4B60C
08D5F338,27,rama1,15,0,97E4B60C
08D5F338,27,rama2,20,0,FC40F2F2
08D5F338,27,rama2,21,0,FC40F2F2
986AEEA9,27,tronco,1,0,D8AB25D4
986AEEA9,27,tronco,3,0,D53D7996
986AEEA9,27,tronco,5,0,663F4029
986AEEA9,27,rama1,14,0,BCA80005
986AEEA9,27,rama1,15,0,BCA80005
986AEEA9,27,rama2,20,0,40E5AA62
986AEEA9,27,rama2,21,0,40E5AA62
EF6DDE3F,27,tronco,1,0,0FAA39BA
EF6DDE3F,27,tronco,3,0,4420C606
EF6DDE3F,27,tronco,5,0,B86D6C61
EF6DDE3F,27,rama1,14,0,D1F815F2
EF6DDE3F,27,rama1,15,0,D1F815F2
EF6DDE3F,27,rama2,20,0,5E0C7F82
EF6DDE3F,27,rama2,21,0,5E0C7F82
8FAA57DA,27,tronco,1,0,575F4FA4
8FAA57DA,27,tronco,3,0,4420C606
8FAA57DA,27,tronco,5,0,C2879C50
8FAA57DA,27,rama1,14,0,C83C78F5
8FAA57DA,27,rama1,15,0,C83C78F5
8FAA57DA,27,rama2,20,0,47C81285
8FAA57DA,27,rama2,21,0,47C81285
F8AD674C,27,tronco,1,0,D8AB25D4
F8AD674C,27,tronco,3,0,8773EB2D
F8AD674C,27,tronco,5,0,B86D6C61
F8AD674C,27,rama1,14,0,E45D761B
F8AD674C,27,rama1,15,0,E45D761B
F8AD674C,27,rama2,20,0,5E0C7F82
F8AD674C,27,rama2,21,0,5E0C7F82
61A436F6,27,tronco,1,0,1143EC5A
61A436F6,27,tronco,3,0,37990611
61A436F6,27,tronco,5,0,1BF808FF
61A436F6,27,rama1,14,0,D6D5AD15
61A436F6,27,rama1,15,0,D6D5AD15
61A436F6,27,rama2,20,0,2A980772
61A436F6,27,rama2,21,0,2A980772
B6D47F93,27,tronco,1,0,C642F034
B6D47F93,27,tronco,3,0,E0981A7F
B6D47F93,27,tronco,5,0,023C65F8
B6D47F93,27,rama1,14,0,1586803E
B6D47F93,27,rama1,15,0,1586803E
B6D47F93,27,rama2,20,0,9D5F52A9
B6D47F93,27,rama2,21,0,9D5F52A9
C1D34F05,27,tronco,1,0,3A0F5A53
C1D34F05,27,tronco,3,0,4420C606
C1D34F05,27,tronco,5,0,023C65F8
C1D34F05,27,rama1,14,0,BCA80005
C1D34F05,27,rama1,15,0,BCA80005
C1D34F05,27,rama2,20,0,40E5AA62
C1D34F05,27,rama2,21,0,40E5AA62
58DA1EBF,27,tronco,1,0,B5FB3023
58DA1EBF,27,tronco,3,0,8773EB2D
58DA1EBF,27,tronco,5,0,54B79B27
58DA1EBF,27,rama1,14,0,01D4B17B
58DA1EBF,27,rama1,15,0,01D4B17B
58DA1EBF,27,rama2,20,0,4611FB6B
58DA1EBF,27,rama2,21,0,4611FB6B
2FDD2E29,27,tronco,1,0,166E54BD
2FDD2E29,27,tronco,3,0,76A81D08
2FDD2E29,27,tronco,5,0,023C65F8
2FDD2E29,27,rama1,14,0,E5849FF5
2FDD2E29,27,rama1,15,0,E5849FF5
2FDD2E29,27,rama2,20,0,58F82E8B
2FDD2E29,27,rama2,21,0,58F82E8B
B1B9BB8A,27,tronco,1,0,AC3F5D24
B1B9BB8A,27,tronco,3,0,A1A90166
B1B9BB8A,27,tronco,5,0,9321DA68
B1B9BB8A,27,rama1,14,0,A56C6D02
B1B9BB8A,27,rama1,15,0,A56C6D02
B1B9BB8A,27,rama2,20,0,1F3D649B
B1B9BB8A,27,rama2,21,0,1F3D649B
C6BE8B1C,27,tronco,1,0,B5FB3023
C6BE8B1C,27,tronco,3,0,430D7EE1
C6BE8B1C,27,tronco,5,0,940C628F
C6BE8B1C,27,rama1,14,0,3ECA3637
C6BE8B1C,27,rama1,15,0,3ECA3637
C6BE8B1C,27,rama2,20,0,849B3FAE
C6BE8B1C,27,rama2,21,0,849B3FAE
5FB7DAA6,27,tronco,1,0,166E54BD
5FB7DAA6,27,tronco,3,0,76A81D08
5FB7DAA6,27,tronco,5,0,023C65F8
5FB7DAA6,27,rama1,14,0,E5849FF5
5FB7DAA6,27,rama1,15,0,E5849FF5
5FB7DAA6,27,rama2,20,0,2B41EE9C
5FB7DAA6,27,rama2,21,0,2B41EE9C
28B0EA30,27,tronco,1,0,5072F743
28B0EA30,27,tronco,3,0,F95C7778
28B0EA30,27,tronco,5,0,663F4029
28B0EA30,27,rama1,14,0,890D63EC
28B0EA30,27,rama1,15,0,890D63EC
28B0EA30,27,rama2,20,0,06F9099C
28B0EA30,27,rama2,21,0,06F9099C
B80FF7A1,27,tronco,1,0,3A0F5A53
B80FF7A1,27,tronco,3,0,D53D7996
B80FF7A1,27,tronco,5,0,C5AA24B7
B80FF7A1,27,rama1,14,0,9110E705
B80FF7A1,27,rama1,15,0,9110E705
B80FF7A1,27,rama2,20,0,19C93592
B80FF7A1,27,rama2,21,0,19C93592
CF08C737,27,tronco,1,0,1143EC5A
CF08C737,27,tronco,3,0,8773EB2D
CF08C737,27,tronco,5,0,023C65F8
CF08C737,27,rama1,14,0,D1F815F2
CF08C737,27,rama1,15,0,D1F815F2
CF08C737,27,rama2,20,0,726D716C
CF08C737,27,rama2,21,0,726D716C
8BB45623,27,tronco,1,0,F4CA2B3A
8BB45623,27,tronco,3,0,D210C171
8BB45623,27,tronco,5,0,9321DA68
8BB45623,27,rama1,14,0,D6D5AD15
8BB45623,27,rama1,15,0,D6D5AD15
8BB45623,27,rama2,20,0,06F9099C
8BB45623,27,rama2,21,0,06F9099C
FCB366B5,27,tronco,1,0,23CB3754
FCB366B5,27,tronco,3,0,F95C7778
FCB366B5,27,tronco,5,0,B86D6C61
FCB366B5,27,rama1,14,0,88D48A02
FCB366B5,27,rama1,15,0,88D48A02
FCB366B5,27,rama2,20,0,5590EE4C
FCB366B5,27,rama2,21,0,5590EE4C
65BA370F,27,tronco,1,0,23CB3754
65BA370F,27,tronco,3,0,F95C7778
65BA370F,27,tronco,5,0,54B79B27
65BA370F,27,rama1,14,0,E45D761B
65BA370F,27,rama1,15,0,E45D761B
65BA370F,27,rama2,20,0,6BA91C6B
65BA370F,27,rama2,21,0,6BA91C6B
12BD0799,27,tronco,1,0,C642F034
12BD0799,27,tronco,3,0,8773EB2D
12BD0799,27,tronco,5,0,F00F475E
12BD0799,27,rama1,14,0,83B68749
12BD0799,27,rama1,15,0,83B68749
12BD0799,27,rama2,20,0,A8FA3140
12BD0799,27,rama2,21,0,A8FA3140
8CD9923A,27,tronco,1,0,F4CA2B3A
8CD9923A,27,tronco,3,0,E0981A7F
8CD9923A,27,tronco,5,0,4A5E4EC7
8CD9923A,27,rama1,14,0,8FF932E5
8CD9923A,27,rama1,15,0,8FF932E5
8CD9923A,27,rama2,20,0,19C93592
8CD9923A,27,rama2,21,0,19C93592
FBDEA2AC,27,tronco,1,0,AC3F5D24
FBDEA2AC,27,tronco,3,0,CCF91491
FBDEA2AC,27,tronco,5,0,2E5D6B16
FBDEA2AC,27,rama1,14,0,D1F815F2
FBDEA2AC,27,rama1,15,0,D1F815F2
FBDEA2AC,27,rama2,20,0,6BA91C6B
FBDEA2AC,27,rama2,21,0,6BA91C6B
62D7F316,27,tronco,1,0,C642F034
62D7F316,27,tronco,3,0,D210C171
62D7F316,27,tronco,5,0,F00F475E
62D7F316,27,rama1,14,0,97E4B60C
62D7F316,27,rama1,15,0,97E4B60C
62D7F316,27,rama2,20,0,FC40F2F2
62D7F316,27,rama2,21,0,FC40F2F2
15D0C380,27,tronco,1,0,999A3ECD
15D0C380,27,tronco,3,0,D210C171
15D0C380,27,tronco,5,0,DC6E49B0
15D0C380,27,rama1,14,0,E5849FF5
15D0C380,27,rama1,15,0,E5849FF5
15D0C380,27,rama2,20,0,5590EE4C
15D0C380,27,rama2,21,0,2B41EE9C
15D0C380,27,rama2,22,0,2B41EE9C
856FDE11,27,tronco,1,0,F4CA2B3A
856FDE11,27,tronco,3,0,8773EB2D
856FDE11,27,tronco,5,0,1BF808FF
856FDE11,27,rama1,14,0,CEC829FC
856FDE11,27,rama1,15,0,CEC829FC
856FDE11,27,rama2,20,0,5FD5966C
856FDE11,27,rama2,21,0,5FD5966C
F268EE87,27,tronco,1,0,B5FB3023
F268EE87,27,tronco,3,0,D210C171
F268EE87,27,tronco,5,0,4A5E4EC7
F268EE87,27,rama1,14,0,12AB38D9
F268EE87,27,rama1,15,0,12AB38D9
F268EE87,27,rama2,20,0,5590EE4C
F268EE87,27,rama2,21,0,9D5F52A9
F268EE87,27,rama2,22,0,9D5F52A9
BADA2CAC,27,tronco,1,0,5072F743
BADA2CAC,27,tronco,3,0,D210C171
BADA2CAC,27,tronco,5,0,940C628F
BADA2CAC,27,rama1,14,0,88D48A02
BADA2CAC,27,rama1,15,0,88D48A02
BADA2CAC,27,rama2,20,0,1EE48D75
BADA2CAC,27,rama2,21,0,1EE48D75
CDDD1C3A,27,tronco,1,0,5072F743
CDDD1C3A,27,tronco,3,0,CCF91491
CDDD1C3A,27,tronco,5,0,2E5D6B16
CDDD1C3A,27,rama1,14,0,D6D5AD15
CDDD1C3A,27,rama1,15,0,D6D5AD15
CDDD1C3A,27,rama2,20,0,1F3D649B
CDDD1C3A,27,rama2,21,0,1F3D649B
54D44D80,27,tronco,1,0,B5FB3023
54D44D80,27,tronco,3,0,6F6C700F
54D44D80,27,tronco,5,0,F00F475E
54D44D80,27,rama1,14,0,D1F815F2
54D44D80,27,rama1,15,0,D1F815F2
54D44D80,27,rama2,20,0,5E0C7F82
54D44D80,27,rama2,21,0,5E0C7F82
23D37D16,27,tronco,1,0,4E9B22A3
23D37D16,27,tronco,3,0,CCF91491
23D37D16,27,tronco,5,0,023C65F8
23D37D16,27,rama1,14,0,4611FB6B
23D37D16,27,rama1,15,0,4611FB6B
23D37D16,27,rama2,20,0,4611FB6B
23D37D16,27,rama2,21,0,4611FB6B
BDB7E8B5,27,tronco,1,0,D8AB25D4
BDB7E8B5,27,tronco,3,0,4420C606
BDB7E8B5,27,tronco,5,0,DC6E49B0
BDB7E8B5,27,rama1,14,0,9D5F52A9
BDB7E8B5,27,rama1,15,0,9D5F52A9
BDB7E8B5,27,rama2,20,0,83B68749
BDB7E8B5,27,rama2,21,0,83B68749
CAB0D823,27,tronco,1,0,ED0E463D
CAB0D823,27,tronco,3,0,4420C606
CAB0D823,27,tronco,5,0,7FFB2D2E
CAB0D823,27,rama1,14,0,BCA80005
CAB0D823,27,rama1,15,0,BCA80005
CAB0D823,27,rama2,20,0,40E5AA62
CAB0D823,27,rama2,21,0,40E5AA62
53B98999,27,tronco,1,0,D8AB25D4
53B98999,27,tronco,3,0,CCF91491
53B98999,27,tronco,5,0,023C65F8
53B98999,27,rama1,14,0,E45D761B
53B98999,27,rama1,15,0,E45D761B
53B98999,27,rama2,20,0,726D716C
53B98999,27,rama2,21,0,726D716C
24BEB90F,27,tronco,1,0,4E9B22A3
24BEB90F,27,tronco,3,0,6F6C700F
24BEB90F,27,tronco,5,0,4A5E4EC7
24BEB90F,27,rama1,14,0,73B49882
24BEB90F,27,rama1,15,0,73B49882
24BEB90F,27,rama2,20,0,01D4B17B
24BEB90F,27,rama2,21,0,01D4B17B
B401A49E,27,tronco,1,0,4E9B22A3
B401A49E,27,tronco,3,0,4420C606
B401A49E,27,tronco,5,0,54B79B27
B401A49E,27,rama1,14,0,890D63EC
B401A49E,27,rama1,15,0,890D63EC
B401A49E,27,rama2,20,0,335C6A75
B401A49E,27,rama2,21,0,335C6A75
C3069408,27,tronco,1,0,0FAA39BA
C3069408,27,tronco,3,0,D53D7996
C3069408,27,tronco,5,0,B86D6C61
C3069408,27,rama1,14,0,8FF932E5
C3069408,27,rama1,15,0,8FF932E5
C3069408,27,rama2,20,0,19C93592
C3069408,27,rama2,21,0,19C93592
C762C666,27,tronco,1,0,C642F034
C762C666,27,tronco,3,0,D210C171
C762C666,27,tronco,5,0,7FFB2D2E
C762C666,27,rama1,14,0,890D63EC
C762C666,27,rama1,15,0,890D63EC
C762C666,27,rama2,20,0,40E5AA62
C762C666,27,rama2,21,0,40E5AA62
B065F6F0,27,tronco,1,0,D8AB25D4
B065F6F0,27,tronco,3,0,8773EB2D
B065F6F0,27,tronco,5,0,9321DA68
B065F6F0,27,rama1,14,0,BD71E9EB
B065F6F0,27,rama1,15,0,BD71E9EB
B065F6F0,27,rama2,20,0,BD71E9EB
B065F6F0,27,rama2,21,0,BD71E9EB
296CA74A,27,tronco,1,0,ED0E463D
296CA74A,27,tronco,3,0,6F6C700F
296CA74A,27,tronco,5,0,023C65F8
296CA74A,27,rama1,14,0,FD991B1C
296CA74A,27,rama1,15,0,FD991B1C
296CA74A,27,rama2,20,0,6BA91C6B
296CA74A,27,rama2,21,0,6BA91C6B
5E6B97DC,27,tronco,1,0,B5FB3023
5E6B97DC,27,tronco,3,0,76A81D08
5E6B97DC,27,tronco,5,0,539A23C0
5E6B97DC,27,rama1,14,0,88D48A02
5E6B97DC,27,rama1,15,0,88D48A02
5E6B97DC,27,rama2,20,0,3285839B
5E6B97DC,27,rama2,21,0,3285839B
C00F027F,27,tronco,1,0,575F4FA4
C00F027F,27,tronco,3,0,430D7EE1
C00F027F,27,tronco,5,0,1BF808FF
C00F027F,27,rama1,14,0,12AB38D9
C00F027F,27,rama1,15,0,12AB38D9
C00F027F,27,rama2,20,0,83B68749
C00F027F,27,rama2,21,0,83B68749
B70832E9,27,tronco,1,0,5072F743
B70832E9,27,tronco,3,0,8DC80F88
B70832E9,27,tronco,5,0,2E5D6B16
B70832E9,27,rama1,14,0,FD991B1C
B70832E9,27,rama1,15,0,FD991B1C
B70832E9,27,rama2,20,0,47C81285
B70832E9,27,rama2,21,0,47C81285
2E016353,27,tronco,1,0,4E9B22A3
2E016353,27,tronco,3,0,F95C7778
2E016353,27,tronco,5,0,539A23C0
2E016353,27,rama1,14,0,A56C6D02
2E016353,27,rama1,15,0,A56C6D02
2E016353,27,rama2,20,0,40E5AA62
2E016353,27,rama2,21,0,40E5AA62
590653C5,27,tronco,1,0,4E9B22A3
590653C5,27,tronco,3,0,F95C7778
590653C5,27,tronco,5,0,663F4029
590653C5,27,rama1,14,0,0B6F55DE
590653C5,27,rama1,15,0,0B6F55DE
590653C5,27,rama2,20,0,A8FA3140
590653C5,27,rama2,21,0,A8FA3140
C9B94E54,27,tronco,1,0,AC3F5D24
C9B94E54,27,tronco,3,0,8773EB2D
C9B94E54,27,tronco,5,0,B86D6C61
C9B94E54,27,rama1,14,0,E45D761B
C9B94E54,27,rama1,15,0,E45D761B
C9B94E54,27,rama2,20,0,6BA91C6B
C9B94E54,27,rama2,21,0,6BA91C6B
BEBE7EC2,27,tronco,1,0,0FAA39BA
BEBE7EC2,27,tronco,3,0,D210C171
BEBE7EC2,27,tronco,5,0,2E5D6B16
BEBE7EC2,27,rama1,14,0,CEC829FC
BEBE7EC2,27,rama1,15,0,CEC829FC
BEBE7EC2,27,rama2,20,0,0720E072
BEBE7EC2,27,rama2,21,0,0720E072
5B8B3DDA,27,tronco,1,0,7B3E414A
5B8B3DDA,27,tronco,3,0,D53D7996
5B8B3DDA,27,tronco,5,0,023C65F8
5B8B3DDA,27,rama1,14,0,BD71E9EB
5B8B3DDA,27,rama1,15,0,BD71E9EB
5B8B3DDA,27,rama2,20,0,2B41EE9C
5B8B3DDA,27,rama2,21,0,2B41EE9C
2C8C0D4C,27,tronco,1,0,C16F48D3
2C8C0D4C,27,tronco,3,0,A1A90166
2C8C0D4C,27,tronco,5,0,023C65F8
2C8C0D4C,27,rama1,14,0,6A70F585
2C8C0D4C,27,rama1,15,0,6A70F585
2C8C0D4C,27,rama2,20,0,FC40F2F2
2C8C0D4C,27,rama2,21,0,FC40F2F2
B5855CF6,27,tronco,1,0,C642F034
B5855CF6,27,tronco,3,0,8DC80F88
B5855CF6,27,tronco,5,0,023C65F8
B5855CF6,27,rama1,14,0,FD991B1C
B5855CF6,27,rama1,15,0,FD991B1C
B5855CF6,27,rama2,20,0,726D716C
B5855CF6,27,rama2,21,0,726D716C
C2826C60,27,tronco,1,0,575F4FA4
C2826C60,27,tronco,3,0,D53D7996
C2826C60,27,tronco,5,0,023C65F8
C2826C60,27,rama1,14,0,A56C6D02
C2826C60,27,rama1,15,0,A56C6D02
C2826C60,27,rama2,20,0,335C6A75
C2826C60,27,rama2,21,0,335C6A75
5CE6F9C3,27,tronco,1,0,166E54BD
5CE6F9C3,27,tronco,3,0,8773EB2D
5CE6F9C3,27,tronco,5,0,2E5D6B16
5CE6F9C3,27,rama1,14,0,0B6F55DE
5CE6F9C3,27,rama1,15,0,0B6F55DE
5CE6F9C3,27,rama2,20,0,849B3FAE
5CE6F9C3,27,rama2,21,0,849B3FAE
2BE1C955,27,tronco,1,0,166E54BD
2BE1C955,27,tronco,3,0,CCF91491
2BE1C955,27,tronco,5,0,2E5D6B16
2BE1C955,27,rama1,14,0,BD71E9EB
2BE1C955,27,rama1,15,0,BD71E9EB
2BE1C955,27,rama2,20,0,58F82E8B
2BE1C955,27,rama2,21,0,58F82E8B
B2E898EF,27,tronco,1,0,B5FB3023
B2E898EF,27,tronco,3,0,E0981A7F
B2E898EF,27,tronco,5,0,4A5E4EC7
B2E898EF,27,rama1,14,0,97E4B60C
B2E898EF,27,rama1,15,0,97E4B60C
B2E898EF,27,rama2,20,0,73B49882
B2E898EF,27,rama2,21,0,73B49882
C5EFA879,27,tronco,1,0,ED0E463D
C5EFA879,27,tronco,3,0,8DC80F88
C5EFA879,27,tronco,5,0,1BF808FF
C5EFA879,27,rama1,14,0,C83C78F5
C5EFA879,27,rama1,15,0,C83C78F5
C5EFA879,27,rama2,19,0,47C81285
C5EFA879,27,rama2,20,0,47C81285
C5EFA879,27,rama2,21,0,335C6A75
5550B5E8,27,tronco,1,0,805E53CA
5550B5E8,27,tronco,3,0,5AC913E6
5550B5E8,27,tronco,5,0,663F4029
5550B5E8,27,rama1,14,0,D1F815F2
5550B5E8,27,rama1,15,0,D1F815F2
5550B5E8,27,rama2,20,0,47C81285
5550B5E8,27,rama2,21,0,47C81285
2257857E,27,tronco,1,0,805E53CA
2257857E,27,tronco,3,0,E0981A7F
2257857E,27,tronco,5,0,B86D6C61
2257857E,27,rama1,14,0,12AB38D9
2257857E,27,rama1,15,0,12AB38D9
2257857E,27,rama2,20,0,9D5F52A9
2257857E,27,rama2,21,0,9D5F52A9
A0B554D4,27,tronco,1,0,7B3E414A
A0B554D4,27,tronco,3,0,D53D7996
A0B554D4,27,tronco,5,0,7FFB2D2E
A0B554D4,27,rama1,14,0,BCA80005
A0B554D4,27,rama1,15,0,BCA80005
A0B554D4,27,rama2,20,0,2A980772
A0B554D4,27,rama2,21,0,2A980772
D7B26442,27,tronco,1,0,166E54BD
D7B26442,27,tronco,3,0,CCF91491
D7B26442,27,tronco,5,0,940C628F
D7B26442,27,rama1,14,0,FD991B1C
D7B26442,27,rama1,15,0,FD991B1C
D7B26442,27,rama2,20,0,5E0C7F82
D7B26442,27,rama2,21,0,5E0C7F82
4EBB35F8,27,tronco,1,0,999A3ECD
4EBB35F8,27,tronco,3,0,8773EB2D
4EBB35F8,27,tronco,5,0,2E5D6B16
4EBB35F8,27,rama1,14,0,88D48A02
4EBB35F8,27,rama1,15,0,88D48A02
4EBB35F8,27,rama2,20,0,5590EE4C
4EBB35F8,27,rama2,21,0,5590EE4C
39BC056E,27,tronco,1,0,F4CA2B3A
39BC056E,27,tronco,3,0,8773EB2D
39BC056E,27,tronco,5,0,C2879C50
39BC056E,27,rama1,14,0,FD991B1C
39BC056E,27,rama1,15,0,FD991B1C
39BC056E,27,rama2,20,0,6BA91C6B
39BC056E,27,rama2,21,0,6BA91C6B
A7D890CD,27,tronco,1,0,AC3F5D24
A7D890CD,27,tronco,3,0,A1A90166
A7D890CD,27,tronco,5,0,F00F475E
A7D890CD,27,rama1,14,0,97E4B60C
A7D890CD,27,rama1,15,0,97E4B60C
A7D890CD,27,rama2,20,0,FC40F2F2
A7D890CD,27,rama2,21,0,FC40F2F2
D0DFA05B,27,tronco,1,0,AC3F5D24
D0DFA05B,27,tronco,3,0,D53D7996
D0DFA05B,27,tronco,5,0,E9CB2A59
D0DFA05B,27,rama1,14,0,90C90EEB
D0DFA05B,27,rama1,15,0,90C90EEB
D0DFA05B,27,rama2,20,0,335C6A75
D0DFA05B,27,rama2,21,0,335C6A75
49D6F1E1,27,tronco,1,0,23CB3754
49D6F1E1,27,tronco,3,0,D53D7996
49D6F1E1,27,tronco,5,0,DC6E49B0
49D6F1E1,27,rama1,14,0,8FF932E5
49D6F1E1,27,rama1,15,0,8FF932E5
49D6F1E1,27,rama2,20,0,5590EE4C
49D6F1E1,27,rama2,21,0,5590EE4C
3ED1C177,27,tronco,1,0,1143EC5A
3ED1C177,27,tronco,3,0,F95C7778
3ED1C177,27,tronco,5,0,C2879C50
3ED1C177,27,rama1,14,0,97E4B60C
3ED1C177,27,rama1,15,0,97E4B60C
3ED1C177,27,rama2,20,0,01D4B17B
3ED1C177,27,rama2,21,0,01D4B17B
AE6EDCE6,27,tronco,1,0,F4CA2B3A
AE6EDCE6,27,tronco,3,0,F95C7778
AE6EDCE6,27,tronco,5,0,7FFB2D2E
AE6EDCE6,27,rama1,14,0,0B6F55DE
AE6EDCE6,27,rama1,15,0,0B6F55DE
AE6EDCE6,27,rama2,20,0,A8FA3140
AE6EDCE6,27,rama2,21,0,A8FA3140
D969EC70,27,tronco,1,0,7B3E414A
D969EC70,27,tronco,3,0,023C65F8
D969EC70,27,tronco,5,0,7FFB2D2E
D969EC70,27,rama1,14,0,BCA80005
