# Las casillas de stat de cada tablero de habilidades (NOTAS O-244): tramo, casilla,
# stat y cuanto suma. Lo genera herramientas/construir_tableros.py.
tablero,casillas,tramo,casilla,stat,valor
F18CBEE7,27,rama1,10,Control,5
F18CBEE7,27,rama1,11,Presion,5
F18CBEE7,27,rama2,18,Presion,10
F18CBEE7,27,rama2,19,Presion,10
F18CBEE7,27,rama2,22,Potencia,10
F18CBEE7,27,rama2,23,Inteligencia,10
6133A376,27,tronco,6,Control,3
6133A376,27,tronco,7,Agilidad,3
6133A376,27,rama1,10,Tecnica,5
6133A376,27,rama1,11,Fisico,5
6133A376,27,rama2,18,Presion,7
6133A376,27,rama2,19,Agilidad,7
6133A376,27,rama2,22,Control,10
6133A376,27,rama2,23,Agilidad,10
163493E0,27,tronco,6,Potencia,3
163493E0,27,tronco,7,Tecnica,3
163493E0,27,rama1,10,Potencia,5
163493E0,27,rama1,11,Control,5
163493E0,27,rama2,18,Potencia,7
163493E0,27,rama2,19,Presion,7
163493E0,27,rama2,22,Potencia,10
163493E0,27,rama2,23,Tecnica,10
68040396,27,tronco,6,Potencia,3
68040396,27,tronco,7,Control,3
68040396,27,rama1,10,Tecnica,5
68040396,27,rama1,11,Control,5
68040396,27,rama2,18,Control,7
68040396,27,rama2,19,Potencia,7
68040396,27,rama2,22,Tecnica,10
68040396,27,rama2,23,Potencia,10
1F033300,27,tronco,6,Potencia,3
1F033300,27,tronco,7,Control,3
1F033300,27,rama1,10,Tecnica,5
1F033300,27,rama1,11,Control,5
1F033300,27,rama2,18,Presion,7
1F033300,27,rama2,19,Potencia,7
1F033300,27,rama2,22,Tecnica,10
1F033300,27,rama2,23,Control,10
860A62BA,27,tronco,6,Potencia,3
860A62BA,27,tronco,7,Control,3
860A62BA,27,rama1,10,Tecnica,5
860A62BA,27,rama1,11,Presion,5
860A62BA,27,rama2,18,Control,7
860A62BA,27,rama2,19,Tecnica,7
860A62BA,27,rama2,22,Presion,10
860A62BA,27,rama2,23,Inteligencia,10
F10D522C,27,tronco,6,Potencia,3
F10D522C,27,tronco,7,Fisico,3
F10D522C,27,rama1,10,Tecnica,5
F10D522C,27,rama1,11,Agilidad,5
F10D522C,27,rama2,18,Control,7
F10D522C,27,rama2,19,Agilidad,7
F10D522C,27,rama2,22,Tecnica,10
F10D522C,27,rama2,23,Presion,10
6F69C78F,27,tronco,6,Potencia,3
6F69C78F,27,tronco,7,Fisico,3
6F69C78F,27,rama1,10,Control,5
6F69C78F,27,rama1,11,Inteligencia,5
6F69C78F,27,rama2,18,Control,7
6F69C78F,27,rama2,19,Presion,7
6F69C78F,27,rama2,22,Potencia,10
6F69C78F,27,rama2,23,Fisico,10
186EF719,27,tronco,6,Potencia,3
186EF719,27,tronco,7,Fisico,3
186EF719,27,rama1,10,Potencia,5
186EF719,27,rama1,11,Agilidad,5
186EF719,27,rama2,18,Control,7
186EF719,27,rama2,19,Agilidad,7
186EF719,27,rama2,22,Potencia,10
186EF719,27,rama2,23,Agilidad,10
8167A6A3,27,tronco,6,Fisico,3
8167A6A3,27,tronco,7,Fisico,3
8167A6A3,27,rama1,10,Presion,5
8167A6A3,27,rama1,11,Agilidad,5
8167A6A3,27,rama2,18,Inteligencia,7
8167A6A3,27,rama2,19,Agilidad,7
8167A6A3,27,rama2,22,Presion,10
8167A6A3,27,rama2,23,Fisico,10
F6609635,27,tronco,6,Potencia,3
F6609635,27,tronco,7,Control,3
F6609635,27,rama1,10,Tecnica,5
F6609635,27,rama1,11,Presion,5
F6609635,27,rama2,18,Control,7
F6609635,27,rama2,19,Tecnica,7
F6609635,27,rama2,22,Presion,10
F6609635,27,rama2,23,Inteligencia,10
66DF8BA4,27,tronco,6,Potencia,3
66DF8BA4,27,tronco,7,Fisico,3
66DF8BA4,27,rama1,10,Tecnica,5
66DF8BA4,27,rama1,11,Agilidad,5
66DF8BA4,27,rama2,18,Control,7
66DF8BA4,27,rama2,19,Agilidad,7
66DF8BA4,27,rama2,22,Tecnica,10
66DF8BA4,27,rama2,23,Presion,10
11D8BB32,27,tronco,6,Potencia,3
11D8BB32,27,tronco,7,Control,3
11D8BB32,27,rama1,10,Tecnica,5
11D8BB32,27,rama1,11,Control,5
11D8BB32,27,rama2,18,Presion,7
11D8BB32,27,rama2,19,Potencia,7
11D8BB32,27,rama2,22,Tecnica,10
11D8BB32,27,rama2,23,Control,10
3FB9210C,27,tronco,6,Control,3
3FB9210C,27,tronco,7,Potencia,3
3FB9210C,27,rama1,10,Tecnica,5
3FB9210C,27,rama1,11,Control,5
3FB9210C,27,rama2,18,Presion,7
3FB9210C,27,rama2,19,Potencia,7
3FB9210C,27,rama2,22,Tecnica,10
3FB9210C,27,rama2,23,Potencia,10
48BE119A,27,tronco,6,Control,3
48BE119A,27,tronco,7,Potencia,3
48BE119A,27,rama1,10,Tecnica,5
48BE119A,27,rama1,11,Control,5
48BE119A,27,rama2,18,Presion,7
48BE119A,27,rama2,19,Potencia,7
48BE119A,27,rama2,22,Tecnica,10
48BE119A,27,rama2,23,Potencia,10
D1B74020,27,tronco,6,Potencia,3
D1B74020,27,tronco,7,Presion,3
D1B74020,27,rama1,10,Tecnica,5
D1B74020,27,rama1,11,Fisico,5
D1B74020,27,rama2,18,Tecnica,7
D1B74020,27,rama2,19,Tecnica,7
D1B74020,27,rama2,22,Control,10
D1B74020,27,rama2,23,Inteligencia,10
A6B070B6,27,tronco,6,Potencia,3
A6B070B6,27,tronco,7,Fisico,3
A6B070B6,27,rama1,10,Tecnica,5
A6B070B6,27,rama1,11,Agilidad,5
A6B070B6,27,rama2,18,Control,7
A6B070B6,27,rama2,19,Agilidad,7
A6B070B6,27,rama2,22,Tecnica,10
A6B070B6,27,rama2,23,Presion,10
38D4E515,27,tronco,6,Control,3
38D4E515,27,tronco,7,Presion,3
38D4E515,27,rama1,10,Potencia,5
38D4E515,27,rama1,11,Inteligencia,5
38D4E515,27,rama2,18,Potencia,7
38D4E515,27,rama2,19,Presion,7
38D4E515,27,rama2,22,Control,10
38D4E515,27,rama2,23,Fisico,10
4FD3D583,27,tronco,6,Potencia,3
4FD3D583,27,tronco,7,Agilidad,3
4FD3D583,27,rama1,10,Tecnica,5
4FD3D583,27,rama1,11,Fisico,5
4FD3D583,27,rama2,18,Control,7
4FD3D583,27,rama2,19,Agilidad,7
4FD3D583,27,rama2,22,Potencia,10
4FD3D583,27,rama2,23,Agilidad,10
D6DA8439,27,tronco,6,Inteligencia,3
D6DA8439,27,tronco,7,Fisico,3
D6DA8439,27,rama1,10,Inteligencia,5
D6DA8439,27,rama1,11,Agilidad,5
D6DA8439,27,rama2,18,Fisico,7
D6DA8439,27,rama2,19,Agilidad,7
D6DA8439,27,rama2,22,Presion,10
D6DA8439,27,rama2,23,Presion,10
A1DDB4AF,27,tronco,6,Potencia,3
A1DDB4AF,27,tronco,7,Presion,3
A1DDB4AF,27,rama1,10,Tecnica,5
A1DDB4AF,27,rama1,11,Fisico,5
A1DDB4AF,27,rama2,18,Tecnica,7
A1DDB4AF,27,rama2,19,Tecnica,7
A1DDB4AF,27,rama2,22,Control,10
A1DDB4AF,27,rama2,23,Inteligencia,10
3162A93E,27,tronco,6,Potencia,3
3162A93E,27,tronco,7,Fisico,3
3162A93E,27,rama1,10,Tecnica,5
3162A93E,27,rama1,11,Agilidad,5
3162A93E,27,rama2,18,Control,7
3162A93E,27,rama2,19,Agilidad,7
3162A93E,27,rama2,22,Tecnica,10
3162A93E,27,rama2,23,Presion,10
466599A8,27,tronco,6,Control,3
466599A8,27,tronco,7,Potencia,3
466599A8,27,rama1,10,Tecnica,5
466599A8,27,rama1,11,Control,5
466599A8,27,rama2,18,Presion,7
466599A8,27,rama2,19,Potencia,7
466599A8,27,rama2,22,Tecnica,10
466599A8,27,rama2,23,Potencia,10
17E8CDF4,27,tronco,6,Control,3
17E8CDF4,27,tronco,7,Presion,3
17E8CDF4,27,rama1,10,Tecnica,5
17E8CDF4,27,rama1,11,Control,5
17E8CDF4,27,rama2,18,Presion,7
17E8CDF4,27,rama2,19,Potencia,7
17E8CDF4,27,rama2,22,Tecnica,10
17E8CDF4,27,rama2,23,Potencia,10
8EE19C4E,27,tronco,6,Presion,5
8EE19C4E,27,tronco,7,Tecnica,5
8EE19C4E,27,rama1,10,Fisico,7
8EE19C4E,27,rama1,11,Presion,7
8EE19C4E,27,rama2,18,Inteligencia,7
8EE19C4E,27,rama2,19,Control,7
8EE19C4E,27,rama2,22,Presion,10
8EE19C4E,27,rama2,23,Control,10
F9E6ACD8,27,tronco,6,Presion,3
F9E6ACD8,27,tronco,7,Fisico,3
F9E6ACD8,27,rama1,10,Inteligencia,5
F9E6ACD8,27,rama1,11,Agilidad,5
F9E6ACD8,27,rama2,18,Tecnica,7
F9E6ACD8,27,rama2,19,Agilidad,7
F9E6ACD8,27,rama2,22,Presion,10
F9E6ACD8,27,rama2,23,Agilidad,10
A12D0588,27,tronco,6,Potencia,3
A12D0588,27,tronco,7,Control,3
A12D0588,27,rama1,10,Tecnica,5
A12D0588,27,rama1,11,Control,5
A12D0588,27,rama2,18,Potencia,7
A12D0588,27,rama2,22,Potencia,10
A12D0588,27,rama2,23,Control,10
D62A351E,27,tronco,6,Potencia,3
D62A351E,27,tronco,7,Control,3
D62A351E,27,rama1,10,Tecnica,5
D62A351E,27,rama1,11,Control,5
D62A351E,27,rama2,18,Potencia,7
D62A351E,27,rama2,19,Presion,7
D62A351E,27,rama2,22,Potencia,10
D62A351E,27,rama2,23,Control,10
4F2364A4,27,tronco,6,Potencia,3
4F2364A4,27,tronco,7,Fisico,3
4F2364A4,27,rama1,10,Control,5
4F2364A4,27,rama1,11,Presion,5
4F2364A4,27,rama2,18,Potencia,7
4F2364A4,27,rama2,19,Inteligencia,7
4F2364A4,27,rama2,22,Potencia,10
4F2364A4,27,rama2,23,Fisico,10
38245432,27,tronco,6,Potencia,3
38245432,27,tronco,7,Fisico,3
38245432,27,rama1,10,Potencia,5
38245432,27,rama1,11,Agilidad,5
38245432,27,rama2,18,Control,7
38245432,27,rama2,19,Fisico,7
38245432,27,rama2,22,Potencia,10
38245432,27,rama2,23,Agilidad,10
A640C191,27,tronco,6,Potencia,3
A640C191,27,tronco,7,Presion,3
A640C191,27,rama1,10,Tecnica,5
A640C191,27,rama1,11,Presion,5
A640C191,27,rama2,18,Control,7
A640C191,27,rama2,19,Fisico,7
A640C191,27,rama2,22,Tecnica,10
A640C191,27,rama2,23,Presion,10
D147F107,27,tronco,6,Potencia,3
D147F107,27,tronco,7,Fisico,3
D147F107,27,rama1,10,Control,5
D147F107,27,rama1,11,Presion,5
D147F107,27,rama2,18,Potencia,7
D147F107,27,rama2,19,Inteligencia,7
D147F107,27,rama2,22,Potencia,10
D147F107,27,rama2,23,Fisico,10
484EA0BD,27,tronco,6,Inteligencia,3
484EA0BD,27,tronco,7,Fisico,3
484EA0BD,27,rama1,10,Presion,5
484EA0BD,27,rama1,11,Agilidad,5
484EA0BD,27,rama2,18,Fisico,7
484EA0BD,27,rama2,19,Fisico,7
484EA0BD,27,rama2,22,Inteligencia,10
484EA0BD,27,rama2,23,Agilidad,10
3F49902B,27,tronco,6,Potencia,3
3F49902B,27,tronco,7,Fisico,3
3F49902B,27,rama1,10,Control,5
3F49902B,27,rama1,11,Presion,5
3F49902B,27,rama2,18,Potencia,7
3F49902B,27,rama2,19,Inteligencia,7
3F49902B,27,rama2,22,Potencia,10
3F49902B,27,rama2,23,Fisico,10
AFF68DBA,27,tronco,6,Potencia,3
AFF68DBA,27,tronco,7,Fisico,3
AFF68DBA,27,rama1,10,Potencia,5
AFF68DBA,27,rama1,11,Agilidad,5
AFF68DBA,27,rama2,18,Control,7
AFF68DBA,27,rama2,19,Fisico,7
AFF68DBA,27,rama2,22,Potencia,10
AFF68DBA,27,rama2,23,Agilidad,10
D8F1BD2C,27,tronco,6,Potencia,3
D8F1BD2C,27,tronco,7,Control,3
D8F1BD2C,27,rama1,10,Tecnica,5
D8F1BD2C,27,rama1,11,Control,5
D8F1BD2C,27,rama2,18,Potencia,7
D8F1BD2C,27,rama2,19,Presion,7
D8F1BD2C,27,rama2,22,Potencia,10
D8F1BD2C,27,rama2,23,Control,10
6761B45C,27,tronco,6,Potencia,3
6761B45C,27,tronco,7,Presion,3
6761B45C,27,rama1,10,Tecnica,5
6761B45C,27,rama1,11,Tecnica,5
6761B45C,27,rama2,18,Potencia,7
6761B45C,27,rama2,19,Fisico,7
6761B45C,27,rama2,22,Control,10
6761B45C,27,rama2,23,Presion,10
106684CA,27,tronco,6,Potencia,3
106684CA,27,tronco,7,Presion,3
106684CA,27,rama1,10,Tecnica,5
106684CA,27,rama1,11,Tecnica,5
106684CA,27,rama2,18,Potencia,7
106684CA,27,rama2,19,Fisico,7
106684CA,27,rama2,22,Control,10
106684CA,27,rama2,23,Presion,10
896FD570,27,tronco,6,Potencia,3
896FD570,27,tronco,7,Presion,3
896FD570,27,rama1,10,Potencia,5
896FD570,27,rama1,11,Tecnica,5
896FD570,27,rama2,18,Control,7
896FD570,27,rama2,19,Fisico,7
896FD570,27,rama2,22,Potencia,10
896FD570,27,rama2,23,Control,10
FE68E5E6,27,tronco,6,Potencia,3
FE68E5E6,27,tronco,7,Agilidad,3
FE68E5E6,27,rama1,10,Tecnica,5
FE68E5E6,27,rama1,11,Agilidad,5
FE68E5E6,27,rama2,18,Potencia,7
FE68E5E6,27,rama2,19,Fisico,10
FE68E5E6,27,rama2,22,Potencia,10
FE68E5E6,27,rama2,23,Agilidad,10
600C7045,27,tronco,6,Potencia,3
600C7045,27,tronco,7,Presion,3
600C7045,27,rama1,10,Tecnica,5
600C7045,27,rama1,11,Presion,5
600C7045,27,rama2,18,Tecnica,7
600C7045,27,rama2,19,Fisico,7
600C7045,27,rama2,22,Control,10
600C7045,27,rama2,23,Inteligencia,10
170B40D3,27,tronco,6,Tecnica,3
170B40D3,27,tronco,7,Fisico,3
170B40D3,27,rama1,10,Presion,5
170B40D3,27,rama1,11,Agilidad,5
170B40D3,27,rama2,18,Control,7
170B40D3,27,rama2,19,Fisico,7
170B40D3,27,rama2,22,Tecnica,10
170B40D3,27,rama2,23,Agilidad,10
8E021169,27,tronco,6,Presion,3
8E021169,27,tronco,7,Agilidad,3
8E021169,27,rama1,10,Fisico,5
8E021169,27,rama1,11,Agilidad,5
8E021169,27,rama2,18,Inteligencia,7
8E021169,27,rama2,19,Agilidad,7
8E021169,27,rama2,22,Presion,10
8E021169,27,rama2,23,Agilidad,10
F90521FF,27,tronco,6,Potencia,3
F90521FF,27,tronco,7,Presion,3
F90521FF,27,rama1,10,Potencia,5
F90521FF,27,rama1,11,Tecnica,5
F90521FF,27,rama2,18,Control,7
F90521FF,27,rama2,19,Fisico,7
F90521FF,27,rama2,22,Potencia,10
F90521FF,27,rama2,23,Control,10
69BA3C6E,27,tronco,6,Potencia,3
69BA3C6E,27,tronco,7,Agilidad,3
69BA3C6E,27,rama1,10,Tecnica,5
69BA3C6E,27,rama1,11,Agilidad,5
69BA3C6E,27,rama2,18,Potencia,7
69BA3C6E,27,rama2,19,Fisico,10
69BA3C6E,27,rama2,22,Potencia,10
69BA3C6E,27,rama2,23,Agilidad,10
1EBD0CF8,27,tronco,6,Potencia,3
1EBD0CF8,27,tronco,7,Presion,3
1EBD0CF8,27,rama1,10,Tecnica,5
1EBD0CF8,27,rama1,11,Tecnica,5
1EBD0CF8,27,rama2,18,Potencia,7
1EBD0CF8,27,rama2,19,Fisico,7
1EBD0CF8,27,rama2,22,Control,10
1EBD0CF8,27,rama2,23,Presion,10
2D453D85,27,tronco,6,Control,3
2D453D85,27,tronco,7,Control,3
2D453D85,27,rama1,10,Tecnica,5
2D453D85,27,rama1,11,Control,5
2D453D85,27,rama2,18,Tecnica,7
2D453D85,27,rama2,19,Potencia,7
2D453D85,27,rama2,22,Tecnica,10
2D453D85,27,rama2,23,Control,10
5A420D13,27,tronco,6,Control,3
5A420D13,27,tronco,7,Presion,3
5A420D13,27,rama1,10,Tecnica,5
5A420D13,27,rama1,11,Fisico,5
5A420D13,27,rama2,18,Tecnica,7
5A420D13,27,rama2,19,Inteligencia,7
5A420D13,27,rama2,22,Tecnica,10
5A420D13,27,rama2,23,Presion,10
C34B5CA9,27,tronco,6,Control,3
C34B5CA9,27,tronco,7,Control,3
C34B5CA9,27,rama1,10,Potencia,5
C34B5CA9,27,rama1,11,Control,5
C34B5CA9,27,rama2,18,Potencia,7
C34B5CA9,27,rama2,19,Presion,7
C34B5CA9,27,rama2,22,Potencia,10
C34B5CA9,27,rama2,23,Tecnica,10
B44C6C3F,27,tronco,6,Control,3
B44C6C3F,27,tronco,7,Agilidad,3
B44C6C3F,27,rama1,10,Tecnica,5
B44C6C3F,27,rama1,11,Fisico,5
B44C6C3F,27,rama2,18,Presion,7
B44C6C3F,27,rama2,19,Agilidad,7
B44C6C3F,27,rama2,22,Tecnica,10
B44C6C3F,27,rama2,23,Agilidad,10
2A28F99C,27,tronco,6,Potencia,3
2A28F99C,27,tronco,7,Presion,3
2A28F99C,27,rama1,10,Control,5
2A28F99C,27,rama1,11,Fisico,5
2A28F99C,27,rama2,18,Control,7
2A28F99C,27,rama2,19,Inteligencia,7
2A28F99C,27,rama2,22,Potencia,10
2A28F99C,27,rama2,23,Fisico,10
5D2FC90A,27,tronco,6,Control,3
5D2FC90A,27,tronco,7,Fisico,3
5D2FC90A,27,rama1,10,Potencia,5
5D2FC90A,27,rama1,11,Agilidad,5
5D2FC90A,27,rama2,18,Potencia,7
5D2FC90A,27,rama2,19,Fisico,7
5D2FC90A,27,rama2,22,Potencia,10
5D2FC90A,27,rama2,23,Agilidad,10
C42698B0,27,tronco,6,Inteligencia,3
C42698B0,27,tronco,7,Agilidad,3
C42698B0,27,rama1,10,Presion,5
C42698B0,27,rama1,11,Fisico,5
C42698B0,27,rama2,18,Presion,7
C42698B0,27,rama2,19,Agilidad,7
C42698B0,27,rama2,22,Inteligencia,10
C42698B0,27,rama2,23,Agilidad,10
B321A826,27,tronco,6,Control,3
B321A826,27,tronco,7,Control,3
B321A826,27,rama1,10,Potencia,5
B321A826,27,rama1,11,Control,5
B321A826,27,rama2,18,Potencia,7
B321A826,27,rama2,19,Presion,7
B321A826,27,rama2,22,Potencia,10
B321A826,27,rama2,23,Tecnica,10
239EB5B7,27,tronco,6,Control,3
239EB5B7,27,tronco,7,Agilidad,3
239EB5B7,27,rama1,10,Tecnica,5
239EB5B7,27,rama1,11,Fisico,5
239EB5B7,27,rama2,18,Presion,7
239EB5B7,27,rama2,19,Agilidad,7
239EB5B7,27,rama2,22,Tecnica,10
239EB5B7,27,rama2,23,Agilidad,10
54998521,27,tronco,6,Control,3
54998521,27,tronco,7,Presion,3
54998521,27,rama1,10,Tecnica,5
54998521,27,rama1,11,Fisico,5
54998521,27,rama2,18,Tecnica,7
54998521,27,rama2,19,Inteligencia,7
54998521,27,rama2,22,Tecnica,10
54998521,27,rama2,23,Presion,10
96B1669B,27,tronco,6,Agilidad,3
96B1669B,27,tronco,7,Potencia,5
96B1669B,27,rama1,10,Fisico,5
96B1669B,27,rama1,11,Tecnica,5
96B1669B,27,rama2,18,Agilidad,7
96B1669B,27,rama2,19,Control,7
96B1669B,27,rama2,22,Agilidad,10
96B1669B,27,rama2,23,Potencia,10
E1B6560D,27,tronco,6,Agilidad,3
E1B6560D,27,tronco,7,Potencia,5
E1B6560D,27,rama1,10,Fisico,5
E1B6560D,27,rama1,11,Tecnica,5
E1B6560D,27,rama2,18,Agilidad,7
E1B6560D,27,rama2,19,Control,7
E1B6560D,27,rama2,22,Agilidad,10
E1B6560D,27,rama2,23,Potencia,10
78BF07B7,27,tronco,6,Agilidad,3
78BF07B7,27,tronco,7,Potencia,3
78BF07B7,27,rama1,10,Fisico,5
78BF07B7,27,rama1,11,Tecnica,5
78BF07B7,27,rama2,18,Agilidad,7
78BF07B7,27,rama2,19,Control,7
78BF07B7,27,rama2,22,Fisico,10
78BF07B7,27,rama2,23,Presion,10
0FB83721,27,tronco,6,Agilidad,3
0FB83721,27,tronco,7,Inteligencia,3
0FB83721,27,rama1,10,Fisico,5
0FB83721,27,rama1,11,Presion,5
0FB83721,27,rama2,18,Fisico,7
0FB83721,27,rama2,19,Inteligencia,7
0FB83721,27,rama2,22,Agilidad,10
0FB83721,27,rama2,23,Presion,10
91DCA282,27,tronco,6,Control,3
91DCA282,27,tronco,7,Potencia,5
91DCA282,27,rama1,10,Potencia,5
91DCA282,27,rama1,11,Tecnica,5
91DCA282,27,rama2,18,Potencia,7
91DCA282,27,rama2,19,Control,7
91DCA282,27,rama2,22,Potencia,10
91DCA282,27,rama2,23,Control,10
E6DB9214,27,tronco,6,Potencia,3
E6DB9214,27,tronco,7,Presion,3
E6DB9214,27,rama1,10,Potencia,5
E6DB9214,27,rama1,11,Fisico,5
E6DB9214,27,rama2,18,Potencia,7
E6DB9214,27,rama2,19,Inteligencia,7
E6DB9214,27,rama2,22,Control,10
E6DB9214,27,rama2,23,Presion,10
7FD2C3AE,27,tronco,6,Control,3
7FD2C3AE,27,tronco,7,Inteligencia,3
7FD2C3AE,27,rama1,10,Tecnica,5
7FD2C3AE,27,rama1,11,Fisico,5
7FD2C3AE,27,rama2,18,Presion,7
7FD2C3AE,27,rama2,19,Inteligencia,7
7FD2C3AE,27,rama2,22,Control,10
7FD2C3AE,27,rama2,23,Presion,10
08D5F338,27,tronco,6,Agilidad,3
08D5F338,27,tronco,7,Potencia,3
08D5F338,27,rama1,10,Fisico,5
08D5F338,27,rama1,11,Tecnica,5
08D5F338,27,rama2,18,Agilidad,7
08D5F338,27,rama2,19,Control,7
08D5F338,27,rama2,22,Fisico,10
08D5F338,27,rama2,23,Presion,10
986AEEA9,27,tronco,6,Agilidad,3
986AEEA9,27,tronco,7,Inteligencia,3
986AEEA9,27,rama1,10,Fisico,5
986AEEA9,27,rama1,11,Presion,5
986AEEA9,27,rama2,18,Fisico,7
986AEEA9,27,rama2,19,Inteligencia,7
986AEEA9,27,rama2,22,Agilidad,10
986AEEA9,27,rama2,23,Presion,10
EF6DDE3F,27,tronco,6,Agilidad,3
EF6DDE3F,27,tronco,7,Potencia,5
EF6DDE3F,27,rama1,10,Fisico,5
EF6DDE3F,27,rama1,11,Tecnica,5
EF6DDE3F,27,rama2,18,Agilidad,7
EF6DDE3F,27,rama2,19,Control,7
EF6DDE3F,27,rama2,22,Agilidad,10
EF6DDE3F,27,rama2,23,Potencia,10
8FAA57DA,27,tronco,6,Agilidad,3
8FAA57DA,27,tronco,7,Potencia,5
8FAA57DA,27,rama1,10,Fisico,5
8FAA57DA,27,rama1,11,Potencia,5
8FAA57DA,27,rama2,18,Agilidad,7
8FAA57DA,27,rama2,19,Control,7
8FAA57DA,27,rama2,22,Agilidad,10
8FAA57DA,27,rama2,23,Potencia,10
F8AD674C,27,tronco,6,Agilidad,3
F8AD674C,27,tronco,7,Potencia,3
F8AD674C,27,rama1,10,Fisico,5
F8AD674C,27,rama1,11,Tecnica,5
F8AD674C,27,rama2,18,Agilidad,7
F8AD674C,27,rama2,19,Control,7
F8AD674C,27,rama2,22,Fisico,10
F8AD674C,27,rama2,23,Presion,10
61A436F6,27,tronco,6,Agilidad,3
61A436F6,27,tronco,7,Inteligencia,3
61A436F6,27,rama1,10,Fisico,5
61A436F6,27,rama1,11,Presion,5
61A436F6,27,rama2,18,Fisico,7
61A436F6,27,rama2,19,Inteligencia,7
61A436F6,27,rama2,22,Agilidad,10
61A436F6,27,rama2,23,Presion,10
B6D47F93,27,tronco,6,Potencia,3
B6D47F93,27,tronco,7,Control,3
B6D47F93,27,rama1,10,Control,5
B6D47F93,27,rama1,11,Tecnica,5
B6D47F93,27,rama2,18,Potencia,7
B6D47F93,27,rama2,19,Tecnica,7
B6D47F93,27,rama2,22,Tecnica,10
B6D47F93,27,rama2,23,Control,10
C1D34F05,27,tronco,6,Potencia,3
C1D34F05,27,tronco,7,Control,3
C1D34F05,27,rama1,10,Control,5
C1D34F05,27,rama1,11,Tecnica,5
C1D34F05,27,rama2,18,Potencia,7
C1D34F05,27,rama2,19,Tecnica,7
C1D34F05,27,rama2,22,Tecnica,10
C1D34F05,27,rama2,23,Control,10
58DA1EBF,27,tronco,6,Fisico,3
58DA1EBF,27,tronco,7,Presion,3
58DA1EBF,27,rama1,10,Presion,5
58DA1EBF,27,rama1,11,Fisico,5
58DA1EBF,27,rama2,18,Control,7
58DA1EBF,27,rama2,19,Presion,7
58DA1EBF,27,rama2,22,Tecnica,10
58DA1EBF,27,rama2,23,Inteligencia,10
2FDD2E29,27,tronco,6,Potencia,3
2FDD2E29,27,tronco,7,Presion,3
2FDD2E29,27,rama1,10,Control,5
2FDD2E29,27,rama1,11,Agilidad,5
2FDD2E29,27,rama2,18,Tecnica,7
2FDD2E29,27,rama2,19,Agilidad,7
2FDD2E29,27,rama2,22,Tecnica,10
2FDD2E29,27,rama2,23,Fisico,10
B1B9BB8A,27,tronco,6,Potencia,3
B1B9BB8A,27,tronco,7,Inteligencia,3
B1B9BB8A,27,rama1,10,Control,5
B1B9BB8A,27,rama1,11,Inteligencia,5
B1B9BB8A,27,rama2,18,Potencia,7
B1B9BB8A,27,rama2,19,Fisico,7
B1B9BB8A,27,rama2,22,Potencia,10
B1B9BB8A,27,rama2,23,Presion,10
C6BE8B1C,27,tronco,6,Control,3
C6BE8B1C,27,tronco,7,Agilidad,3
C6BE8B1C,27,rama1,10,Potencia,5
C6BE8B1C,27,rama1,11,Fisico,5
C6BE8B1C,27,rama2,18,Control,7
C6BE8B1C,27,rama2,19,Agilidad,7
C6BE8B1C,27,rama2,22,Potencia,10
C6BE8B1C,27,rama2,23,Agilidad,10
5FB7DAA6,27,tronco,6,Potencia,3
5FB7DAA6,27,tronco,7,Fisico,3
5FB7DAA6,27,rama1,10,Presion,5
5FB7DAA6,27,rama1,11,Agilidad,5
5FB7DAA6,27,rama2,18,Fisico,7
5FB7DAA6,27,rama2,19,Agilidad,7
5FB7DAA6,27,rama2,22,Presion,10
5FB7DAA6,27,rama2,23,Fisico,10
28B0EA30,27,tronco,6,Potencia,3
28B0EA30,27,tronco,7,Control,3
28B0EA30,27,rama1,10,Control,5
28B0EA30,27,rama1,11,Tecnica,5
28B0EA30,27,rama2,18,Potencia,7
28B0EA30,27,rama2,19,Tecnica,7
28B0EA30,27,rama2,22,Tecnica,10
28B0EA30,27,rama2,23,Control,10
B80FF7A1,27,tronco,6,Fisico,3
B80FF7A1,27,tronco,7,Presion,3
B80FF7A1,27,rama1,10,Presion,5
B80FF7A1,27,rama1,11,Fisico,5
B80FF7A1,27,rama2,18,Control,7
B80FF7A1,27,rama2,19,Presion,7
B80FF7A1,27,rama2,22,Tecnica,10
B80FF7A1,27,rama2,23,Inteligencia,10
CF08C737,27,tronco,6,Fisico,3
CF08C737,27,tronco,7,Presion,3
CF08C737,27,rama1,10,Presion,5
CF08C737,27,rama1,11,Fisico,5
CF08C737,27,rama2,18,Control,7
CF08C737,27,rama2,19,Presion,7
CF08C737,27,rama2,22,Tecnica,10
CF08C737,27,rama2,23,Inteligencia,10
8BB45623,27,tronco,6,Potencia,5
8BB45623,27,tronco,7,Control,5
8BB45623,27,rama1,10,Control,7
8BB45623,27,rama1,11,Presion,7
8BB45623,27,rama2,18,Potencia,7
8BB45623,27,rama2,19,Tecnica,10
8BB45623,27,rama2,22,Control,10
8BB45623,27,rama2,23,Presion,10
FCB366B5,27,tronco,6,Potencia,5
FCB366B5,27,tronco,7,Control,5
FCB366B5,27,rama1,10,Control,7
FCB366B5,27,rama1,11,Presion,7
FCB366B5,27,rama2,18,Potencia,7
FCB366B5,27,rama2,19,Tecnica,10
FCB366B5,27,rama2,22,Control,10
