# A que altura (0-100 %) empiezan los hombros en cada busto (NOTAS O-149).
# Lo genera herramientas/construir_hombros.py.
cuerpo,hombro
u045201_20_01,83
u045201_20_02,85
u045201_20_03,83
u045202_10_00,86
u045202_10_01,87
u045202_20_00,86
u045202_20_01,87
u045203_10_00,90
u045203_20_00,90
u045204_10_00,89
u045204_20_00,89
u045205_10_00,79
u045205_10_01,79
u045205_20_00,79
u045205_20_01,79
u045206_10_00,73
u045206_10_02,72
u045206_10_10,73
u045206_20_00,73
u045206_20_02,72
u045206_20_10,73
u045207_10_00,74
u045207_10_04,74
u045207_10_10,74
u045207_20_00,74
u045207_20_04,74
u045207_20_10,75
u045208_10_00,80
u045208_10_01,81
u045208_20_00,80
u045208_20_01,81
u045251_10_00,84
u045251_20_00,84
u045252_10_00,85
u045252_20_00,85
u045253_10_00,91
u045253_20_00,91
u045254_10_00,89
u045254_20_00,89
u045255_10_00,79
u045255_20_00,79
u045256_10_00,74
u045256_10_10,75
u045256_20_00,75
u045256_20_10,75
u045257_10_00,74
u045257_10_10,74
u045257_20_00,74
u045257_20_10,74
u045258_10_00,80
u045258_20_00,80
u045301_10_00,83
u045301_10_01,83
u045301_10_02,85
u045301_10_03,83
u045301_20_00,83
u045301_20_01,83
u045301_20_02,85
u045301_20_03,83
u045302_10_00,86
u045302_10_01,87
u045302_20_00,86
u045302_20_01,87
u045303_10_00,90
u045303_20_00,90
u045304_10_00,89
u045304_20_00,89
u045305_10_00,79
u045305_10_01,79
u045305_20_00,79
u045305_20_01,79
u045306_10_00,73
u045306_10_02,72
u045306_10_10,73
u045306_20_00,73
u045306_20_02,72
u045306_20_10,73
u045307_10_00,74
u045307_10_04,74
u045307_10_10,74
u045307_20_00,74
u045307_20_04,74
u045307_20_10,74
u045308_10_00,81
u045308_10_01,81
u045308_20_00,80
u045308_20_01,81
u045351_10_00,84
u045351_20_00,84
u045352_10_00,85
u045352_20_00,85
u045353_10_00,91
u045353_20_00,91
u045354_10_00,89
u045354_20_00,89
u045355_10_00,79
u045355_20_00,79
u045356_10_00,74
u045356_10_10,75
u045356_20_00,75
u045356_20_10,75
u045357_10_00,74
u045357_10_10,74
u045357_20_00,74
u045357_20_10,74
u045358_10_00,80
u045358_20_00,80
u045401_10_00,83
u045401_10_01,83
u045401_10_02,85
u045401_10_03,83
u045401_20_00,83
u045401_20_01,83
u045401_20_02,85
u045401_20_03,83
u045402_10_00,86
u045402_10_01,87
u045402_20_00,86
u045402_20_01,87
u045403_10_00,90
u045403_20_00,90
u045404_10_00,89
u045404_20_00,89
u045405_10_00,79
u045405_10_01,79
u045405_20_00,79
u045405_20_01,79
u045406_10_00,73
u045406_10_02,72
u045406_10_10,73
u045406_20_00,73
u045406_20_02,72
u045406_20_10,73
u045407_10_00,74
u045407_10_04,74
u045407_10_10,74
u045407_20_00,74
u045407_20_04,74
u045407_20_10,74
u045408_10_00,81
u045408_10_01,81
u045408_20_00,80
u045408_20_01,81
u045451_10_00,84
u045451_20_00,84
u045452_10_00,85
u045452_20_00,85
u045453_10_00,91
u045453_20_00,91
u045454_10_00,89
u045454_20_00,89
u045455_10_00,79
u045455_20_00,79
u045456_10_00,74
u045456_10_10,75
u045456_20_00,75
u045456_20_10,75
u045457_10_00,74
u045457_10_10,74
u045457_20_00,74
u045457_20_10,74
u045458_10_00,81
u045458_20_00,80
u045501_10_00,83
u045501_10_01,83
u045501_10_02,85
u045501_10_03,83
u045501_20_00,83
u045501_20_01,83
u045501_20_02,85
u045501_20_03,83
u045502_10_00,86
u045502_10_01,87
u045502_20_00,86
u045502_20_01,87
u045503_10_00,90
u045503_20_00,90
u045504_10_00,89
u045504_20_00,89
u045505_10_00,79
u045505_10_01,79
u045505_20_00,79
u045505_20_01,79
u045506_10_00,73
u045506_10_02,72
u045506_10_10,73
u045506_20_00,73
u045506_20_02,72
u045506_20_10,73
u045507_10_00,74
u045507_10_04,74
u045507_10_10,74
u045507_20_00,74
u045507_20_04,74
u045507_20_10,74
u045508_10_00,80
u045508_10_01,81
u045508_20_00,80
u045508_20_01,81
u045551_10_00,84
u045551_20_00,84
u045552_10_00,85
u045552_20_00,85
u045553_10_00,91
u045553_20_00,91
u045554_10_00,89
u045554_20_00,89
u045555_10_00,79
u045555_20_00,79
u045556_10_00,74
u045556_10_10,75
u045556_20_00,75
u045556_20_10,75
u045557_10_00,74
u045557_10_10,74
u045557_20_00,74
u045557_20_10,74
u045558_10_00,80
u045558_20_00,80
u045601_10_00,83
u045601_10_01,83
u045601_20_00,83
u045601_20_01,83
u045602_10_00,87
u045602_10_01,87
u045602_20_00,87
u045602_20_01,87
u045603_10_00,95
u045603_20_00,95
u045604_10_00,94
u045604_20_00,94
u045605_10_00,79
u045605_10_01,79
u045605_20_00,79
u045605_20_01,79
u045606_10_00,76
u045606_10_10,73
u045606_20_00,76
u045606_20_10,73
u045607_10_00,76
u045607_10_10,76
u045607_20_00,76
u045607_20_10,76
u045608_10_00,82
u045608_10_01,81
u045608_20_00,82
u045608_20_01,81
u045651_10_00,84
u045651_10_01,84
u045651_20_00,84
u045651_20_01,84
u045652_10_00,86
u045652_10_01,86
u045652_20_00,86
u045652_20_01,86
u045653_10_00,100
u045653_20_00,100
u045654_10_00,98
u045654_20_00,99
u045655_10_00,79
u045655_10_01,79
u045655_20_00,79
u045655_20_01,79
u045656_10_00,76
u045656_10_10,73
u045656_20_00,76
u045656_20_10,73
u045657_10_00,76
u045657_10_10,76
u045657_20_00,76
u045657_20_10,76
u045658_10_00,81
u045658_10_01,80
u045658_20_00,81
u045658_20_01,80
u047101_10_00,82
u047102_10_00,86
u047103_10_00,92
u047104_10_00,90
u047105_10_00,79
u047106_10_00,74
u047106_10_10,74
u047107_10_00,74
u047107_10_10,74
u047108_10_00,80
u047201_10_00,82
u047202_10_00,85
u047203_10_00,92
u047204_10_00,91
u047205_10_00,79
u047206_10_00,75
u047206_10_10,75
u047207_10_00,73
u047207_10_10,73
u047208_10_00,80
u049101_10_00,83
u049103_10_00,92
u049107_10_00,73
u050101_10_00,84
u050101_20_00,84
u050102_10_00,85
u050102_20_00,85
u050103_10_00,91
u050103_20_00,91
u050104_10_00,89
u050104_20_00,89
u050105_10_00,79
u050105_20_00,79
u050106_10_00,73
u050106_10_10,74
u050106_20_00,73
u050106_20_10,74
u050107_10_00,74
u050107_10_10,74
u050107_20_00,74
u050107_20_10,74
u050108_10_00,80
u050108_20_00,80
u050151_10_00,84
u050151_20_00,84
u050152_10_00,85
u050152_20_00,85
u050153_10_00,91
u050153_20_00,91
u050154_10_00,89
u050154_20_00,89
u050155_10_00,79
u050155_20_00,79
u050156_10_00,73
u050156_10_10,73
u050156_20_00,73
u050156_20_10,74
u050157_10_00,74
u050157_10_10,74
u050157_20_00,74
u050157_20_10,74
u050158_10_00,80
u050158_20_00,80
u05020110,82
u05020120,80
u050201_10_00,83
u050201_10_02,85
u050201_10_03,83
u050201_20_00,83
u050201_20_02,85
u050201_20_03,83
u05020270,43
u05020280,79
u05020290,85
u050202_10_00,86
u050202_20_00,86
u05020320,79
u05020321,79
u05020330,73
u05020340,71
u05020350,82
u05020380,71
u05020390,68
u050203_10_00,92
u050203_20_00,92
u050204_10_00,90
u050204_20_00,90
u050205_10_00,79
u050205_20_00,79
u050206_10_00,74
u050206_10_02,73
u050206_10_10,74
u050206_20_00,74
u050206_20_02,73
u050206_20_10,75
u050207_10_00,74
u050207_10_04,74
u050207_10_10,74
u050207_20_00,74
u050207_20_04,74
u050207_20_10,74
u050208_10_00,81
u050208_20_00,81
u050211_10_00,84
u050211_20_00,84
u050211_u050201_10_00,84
u050211_u050201_20_00,84
u050216_10_00,73
u050216_20_00,73
u050216_u050201_10_00,73
u050216_u050201_20_00,73
u050242_10_00,86
u050242_20_00,86
u05024610,80
u05024620,80
u05024670,79
u05024671,57
u050251_10_00,84
u050251_20_00,84
u050252_10_00,86
u050252_20_00,86
u050253_10_00,91
u050253_20_00,91
u050254_10_00,89
u050254_20_00,90
u050255_10_00,79
u050255_20_00,79
u050256_10_00,75
u050256_10_10,75
u050256_20_00,75
u050256_20_10,75
u050257_10_00,74
u050257_10_10,74
u050257_20_00,74
u050257_20_10,74
u050258_10_00,81
u050258_20_00,81
u05026520,87
u05026530,88
u05026550,79
u05026570,69
u05026580,79
u05026590,80
u05026710,80
u05026730,86
u05026740,59
u05026750,77
u05026760,80
u05029510,83
u05029520,82
u05029710,60
u05029720,84
u050306_10_00,50
u050356_10_00,50
u050401_10_00,83
u050401_10_02,81
u050401_10_03,83
u050401_20_00,83
u050401_20_02,81
u050401_20_03,83
u050402_10_00,85
u050402_20_00,85
u050403_10_00,98
u050403_20_00,98
u050404_10_00,94
u050404_20_00,94
u050405_10_00,79
u050405_20_00,79
u050406_10_00,77
u050406_10_02,73
u050406_10_10,74
u050406_20_00,77
u050406_20_02,73
u050406_20_10,74
u050407_10_00,76
u050407_10_04,73
u050407_10_10,76
u050407_20_00,76
u050407_20_04,73
u050407_20_10,76
u050408_10_00,80
u050408_20_00,80
u050411_10_00,85
u050411_20_00,85
u050411_u050401_10_00,85
u050411_u050401_20_00,85
u050416_10_00,73
u050416_20_00,73
u050416_u050401_10_00,73
u050416_u050401_20_00,73
u050451_10_00,83
u050451_10_02,81
u050451_10_03,83
u050451_20_00,83
u050451_20_02,81
u050451_20_03,83
u050452_10_00,87
u050452_20_00,87
u050453_10_00,98
u050453_20_00,98
u050454_10_00,94
u050454_20_00,94
u050455_10_00,79
u050455_20_00,79
u050456_10_00,77
u050456_10_02,73
u050456_10_10,74
u050456_20_00,77
u050456_20_02,73
u050456_20_10,74
u050457_10_00,76
u050457_10_04,74
u050457_10_10,76
u050457_20_00,76
u050457_20_04,74
u050457_20_10,76
u050458_10_00,80
u050458_20_00,80
u050461_10_00,86
u050461_20_00,86
u050461_u050451_10_00,86
u050461_u050451_20_00,86
u050466_10_00,73
u050466_20_00,73
u050466_u050451_10_00,73
u050466_u050451_20_00,73
u050505_10_00,56
u050601_10_00,84
u050601_20_00,84
u050602_10_00,88
u050602_20_00,88
u050603_10_00,93
u050603_20_00,93
u050604_10_00,91
u050604_20_00,91
u050605_10_00,79
u050605_20_00,79
u050606_10_00,72
u050606_10_10,72
u050606_20_00,72
u050606_20_10,72
u050607_10_00,74
u050607_10_10,74
u050607_20_00,74
u050607_20_10,74
u050608_10_00,80
u050608_20_00,80
u050651_10_00,84
u050651_20_00,84
u050652_10_00,88
u050652_20_00,88
u050653_10_00,93
u050653_20_00,93
u050654_10_00,91
u050654_20_00,91
u050655_10_00,79
u050655_20_00,79
u050656_10_00,72
u050656_10_10,72
u050656_20_00,72
u050656_20_10,72
u050657_10_00,74
u050657_10_10,74
u050657_20_00,74
u050657_20_10,74
u050658_10_00,81
u050658_20_00,81
u050701_10_00,83
u050701_20_00,83
u050702_10_00,86
u050702_20_00,86
u050703_10_00,91
u050703_20_00,91
u050704_10_00,91
u050704_20_00,89
u050705_10_00,79
u050705_20_00,79
u050706_10_00,73
u050706_10_10,74
u050706_20_00,74
u050706_20_10,74
u050707_10_00,74
u050707_10_10,74
u050707_20_00,74
u050707_20_10,74
u050708_10_00,80
u050708_20_00,80
u050751_10_00,83
u050751_20_00,83
u050752_10_00,86
u050752_20_00,86
u050753_10_00,91
u050753_20_00,91
u050754_10_00,90
u050754_20_00,88
u050755_10_00,79
u050755_20_00,79
u050756_10_00,71
u050756_10_10,74
u050756_20_00,71
u050756_20_10,74
u050757_10_00,74
u050757_10_10,74
u050757_20_00,74
u050757_20_10,74
u050758_10_00,81
u050758_20_00,81
u050901_10_00,84
u050901_20_00,84
u050902_10_00,85
u050902_20_00,85
u050903_10_00,91
u050903_20_00,91
u050904_10_00,89
u050904_20_00,90
u050905_10_00,79
u050905_20_00,79
u050906_10_00,74
u050906_10_10,73
u050906_20_00,73
u050906_20_10,75
u050907_10_00,73
u050907_10_10,73
u050907_20_00,74
u050907_20_10,73
u050908_10_00,80
u050908_20_00,80
u050951_10_00,84
u050951_20_00,84
u050952_10_00,85
u050952_20_00,85
u050953_10_00,91
u050953_20_00,91
u050954_10_00,89
u050954_20_00,90
u050955_10_00,79
u050955_20_00,79
u050956_10_00,75
u050956_10_10,73
u050956_20_00,73
u050956_20_10,75
u050957_10_00,73
u050957_10_10,73
u050957_20_00,74
u050957_20_10,73
u050958_10_00,81
u050958_20_00,81
u051101_10_00,84
u051101_20_00,84
u051102_10_00,89
u051102_20_00,89
u051103_10_00,92
u051103_20_00,92
u051104_10_00,91
u051104_20_00,91
u051105_10_00,79
u051105_20_00,79
u051106_10_00,72
u051106_10_10,72
u051106_20_00,72
u051106_20_10,72
u051107_10_00,74
u051107_10_10,74
u051107_20_00,74
u051107_20_10,74
u051108_10_00,81
u051108_20_00,81
u051151_10_00,84
u051151_20_00,84
u051152_10_00,89
u051152_20_00,89
u051153_10_00,92
u051153_20_00,92
u051154_10_00,91
u051154_20_00,91
u051155_10_00,79
u051155_20_00,79
u051156_10_00,72
u051156_10_10,72
u051156_20_00,72
u051156_20_10,72
u051157_10_00,74
u051157_10_10,74
u051157_20_00,74
u051157_20_10,74
u051158_10_00,81
u051158_20_00,81
u051201_10_00,84
u051201_20_00,84
u051201_30_00,84
u051201_40_00,84
u051202_10_00,89
u051202_20_00,89
u051203_10_00,90
u051203_20_00,90
u051204_10_00,89
u051204_20_00,89
u051205_10_00,79
u051205_20_00,79
u051206_10_00,74
u051206_10_10,74
u051206_20_00,74
u051206_20_10,74
u051207_10_00,74
u051207_10_10,73
u051207_20_00,74
u051207_20_10,73
u051208_10_00,81
u051208_20_00,81
u051242_10_00,89
u051242_20_00,89
u051251_10_00,86
u051251_20_00,86
u051252_10_00,88
u051252_20_00,89
u051253_10_00,93
u051253_20_00,93
u051254_10_00,90
u051254_20_00,90
u051255_10_00,78
u051255_20_00,78
u051256_10_00,74
u051256_10_10,74
u051256_20_00,74
u051256_20_10,74
u051257_10_00,74
u051257_10_10,73
u051257_20_00,74
u051257_20_10,73
u051258_10_00,81
u051258_20_00,81
u051292_10_00,91
u051292_20_00,91
u051301_10_00,83
u051301_10_02,85
u051301_10_03,83
u051301_20_00,83
u051301_20_02,85
u051301_20_03,83
u051302_10_00,87
u051302_20_00,87
u051303_10_00,89
u051303_20_00,89
u051304_10_00,89
u051304_20_00,88
u051305_10_00,79
u051305_20_00,79
u051306_10_00,73
u051306_10_02,74
u051306_10_10,73
u051306_20_00,73
u051306_20_02,74
u051306_20_10,73
u051307_10_00,73
u051307_10_04,74
u051307_10_10,73
u051307_20_00,73
u051307_20_04,74
u051307_20_10,73
u051308_10_00,81
u051308_20_00,81
u051311_10_00,84
u051311_20_00,84
u051311_u051301_10_00,84
u051311_u051301_20_00,84
u051316_10_00,73
u051316_20_00,73
u051316_u051301_10_00,73
u051316_u051301_20_00,73
u051351_10_00,84
u051351_20_00,84
u051352_10_00,88
u051352_20_00,88
u051353_10_00,92
u051353_20_00,92
u051354_10_00,90
u051354_20_00,89
u051355_10_00,79
u051355_20_00,79
u051356_10_00,74
u051356_10_10,74
u051356_20_00,74
u051356_20_10,74
u051357_10_00,73
u051357_10_10,73
u051357_20_00,73
u051357_20_10,73
u051358_10_00,81
u051358_20_00,81
u051391_10_00,83
u051391_20_00,83
u051396_10_00,70
u051396_20_00,70
u051401_10_00,83
u051401_10_02,85
u051401_10_03,83
u051401_20_00,83
u051401_20_02,85
u051401_20_03,83
u051402_10_00,87
u051402_20_00,87
u051403_10_00,90
u051403_20_00,90
u051404_10_00,90
u051404_20_00,89
u051405_10_00,79
u051405_20_00,79
u051406_10_00,74
u051406_10_02,73
u051406_10_10,75
u051406_20_00,74
u051406_20_02,73
u051406_20_10,75
u051407_10_00,74
u051407_10_04,74
u051407_10_10,74
u051407_20_00,74
u051407_20_04,74
u051407_20_10,74
u051408_10_00,82
u051408_20_00,81
u051451_10_00,84
u051451_20_00,84
u051452_10_00,86
u051452_20_00,86
u051453_10_00,91
u051453_20_00,91
u051454_10_00,90
u051454_20_00,89
u051455_10_00,79
u051455_20_00,79
u051456_10_00,75
u051456_10_10,75
u051456_20_00,75
u051456_20_10,75
u051457_10_00,74
u051457_10_10,74
u051457_20_00,74
u051457_20_10,74
u051458_10_00,81
u051458_20_00,81
u051501_10_00,83
u051501_10_02,85
u051501_10_03,83
u051501_20_00,83
u051501_20_02,85
u051501_20_03,83
u051502_10_00,86
u051502_20_00,86
u051503_10_00,90
u051503_20_00,90
u051504_10_00,89
u051504_20_00,89
u051505_10_00,79
u051505_20_00,79
u051506_10_00,75
u051506_10_02,73
u051506_10_10,75
u051506_20_00,75
u051506_20_02,73
u051506_20_10,75
u051507_10_00,74
u051507_10_04,74
u051507_10_10,74
u051507_20_00,74
u051507_20_04,74
u051507_20_10,74
u051508_10_00,81
u051508_20_00,80
u051551_10_00,84
u051551_20_00,84
u051552_10_00,85
u051552_20_00,85
u051553_10_00,93
u051553_20_00,93
u051554_10_00,89
u051554_20_00,89
u051555_10_00,79
u051555_20_00,79
u051556_10_00,74
u051556_10_10,75
u051556_20_00,74
u051556_20_10,75
u051557_10_00,74
u051557_10_10,74
u051557_20_00,74
u051557_20_10,74
u051558_10_00,81
u051558_20_00,81
u051601_10_00,84
u051601_10_02,85
u051601_10_03,83
u051601_20_00,84
u051601_20_02,85
u051601_20_03,83
u051602_10_00,85
u051602_20_00,85
u051603_10_00,92
u051603_20_00,91
u051604_10_00,89
u051604_20_00,90
u051605_10_00,79
u051605_20_00,79
u051606_10_00,75
u051606_10_02,74
u051606_10_10,75
u051606_20_00,75
u051606_20_02,74
u051606_20_10,75
u051607_10_00,74
u051607_10_04,74
u051607_10_10,74
u051607_20_00,74
u051607_20_04,74
u051607_20_10,74
u051608_10_00,82
u051608_20_00,82
u051611_10_00,84
u051611_20_00,84
u051611_u051601_10_00,84
u051611_u051601_20_00,84
u051616_10_00,73
u051616_20_00,73
u051616_u051601_10_00,73
u051616_u051601_20_00,73
u051642_10_00,85
u051642_20_00,85
u051651_10_00,84
u051651_20_00,84
u051652_10_00,84
u051652_20_00,84
u051653_10_00,91
u051653_20_00,92
u051654_10_00,90
u051654_20_00,90
u051655_10_00,79
u051655_20_00,79
u051656_10_00,75
u051656_10_10,75
u051656_20_00,75
u051656_20_10,75
u051657_10_00,74
u051657_10_10,74
u051657_20_00,74
u051657_20_10,74
u051658_10_00,81
u051658_20_00,81
u051692_10_00,84
u051692_20_00,84
u051701_10_00,82
u051701_20_00,82
u051702_10_00,82
u051702_20_00,82
u051703_10_00,93
u051703_20_00,93
u051704_10_00,90
u051704_20_00,90
u051705_10_00,79
u051705_20_00,79
u051706_10_00,74
u051706_10_10,74
u051706_20_00,74
u051706_20_10,75
u051707_10_00,74
u051707_10_10,74
u051707_20_00,74
u051707_20_10,74
u051708_10_00,81
u051708_20_00,81
u051751_10_00,81
u051751_20_00,81
u051752_10_00,82
u051752_20_00,82
u051753_10_00,92
u051753_20_00,95
u051754_10_00,91
u051754_20_00,91
u051755_10_00,79
u051755_20_00,79
u051756_10_00,75
u051756_10_10,75
u051756_20_00,75
u051756_20_10,75
u051757_10_00,74
u051757_10_10,74
u051757_20_00,74
u051757_20_10,74
u051758_10_00,81
u051758_20_00,81
u051801_10_00,85
u051801_20_00,85
u051802_10_00,88
u051802_20_00,88
u051803_10_00,94
u051803_20_00,94
u051804_10_00,93
u051804_20_00,94
u051805_10_00,77
u051805_20_00,77
u051806_10_00,73
u051806_10_10,73
u051806_20_00,73
u051806_20_10,73
u051807_10_00,73
u051807_10_10,73
u051807_20_00,73
u051807_20_10,73
u051808_10_00,79
u051808_20_00,79
u051851_10_00,85
u051851_20_00,85
u051852_10_00,88
u051852_20_00,88
u051853_10_00,94
u051853_20_00,94
u051854_10_00,93
u051854_20_00,94
u051855_10_00,77
u051855_20_00,77
u051856_10_00,74
u051856_10_10,73
u051856_20_00,74
u051856_20_10,73
u051857_10_00,73
u051857_10_10,73
u051857_20_00,73
u051857_20_10,73
u051858_10_00,79
u051858_20_00,79
u051901_10_00,83
u051901_20_00,83
u051902_10_00,89
u051902_20_00,89
u051903_10_00,93
u051903_20_00,93
u051904_10_00,90
u051904_20_00,90
u051905_10_00,79
u051905_20_00,79
u051906_10_00,74
u051906_10_10,74
u051906_20_00,74
u051906_20_10,74
u051907_10_00,74
u051907_10_10,74
u051907_20_00,74
u051907_20_10,74
u051908_10_00,80
u051908_20_00,80
u051951_10_00,83
u051951_20_00,83
u051952_10_00,88
u051952_20_00,88
u051953_10_00,91
u051953_20_00,91
u051954_10_00,90
u051954_20_00,90
u051955_10_00,79
u051955_20_00,79
u051956_10_00,73
u051956_10_10,73
u051956_20_00,73
u051956_20_10,73
u051957_10_00,74
u051957_10_10,74
u051957_20_00,74
u051957_20_10,74
u051958_10_00,80
u051958_20_00,80
u052001_10_00,84
u052001_20_00,84
u052002_10_00,85
u052002_20_00,85
u052003_10_00,91
u052003_20_00,91
u052004_10_00,90
u052004_20_00,90
u052005_10_00,79
u052005_20_00,79
u052006_10_00,73
u052006_10_10,74
u052006_20_00,73
u052006_20_10,74
u052007_10_00,74
u052007_10_10,74
u052007_20_00,74
u052007_20_10,74
u052008_10_00,81
u052008_20_00,81
u052051_10_00,84
u052051_20_00,84
u052052_10_00,85
u052052_20_00,85
u052053_10_00,91
u052053_20_00,91
u052054_10_00,90
u052054_20_00,90
u052055_10_00,79
u052055_20_00,79
u052056_10_00,74
u052056_10_10,74
u052056_20_00,74
u052056_20_10,73
u052057_10_00,74
u052057_10_10,74
u052057_20_00,74
u052057_20_10,74
u052058_10_00,81
u052058_20_00,81
u053001_10_00,83
u053001_10_02,85
u053001_10_03,83
u053002_10_00,86
u053003_10_00,90
u053004_10_00,89
u053005_10_00,79
u053006_10_00,74
u053006_10_02,73
u053006_10_10,75
u053007_10_00,74
u053007_10_04,74
u053007_10_10,74
u053008_10_00,81
u053051_10_00,84
u053052_10_00,86
u053053_10_00,91
u053054_10_00,90
u053055_10_00,79
u053056_10_00,75
u053056_10_10,75
u053057_10_00,74
u053057_10_10,74
u053058_10_00,81
u057101_10_00,79
u057201_10_00,81
u057301_10_00,80
u057301_20_00,80
u057401_10_00,83
u057401_20_00,83
u057403_10_00,90
u057403_20_00,90
u057405_10_00,79
u057405_20_00,79
u057501_10_00,80
u057601_10_00,82
u060101_10_00,83
u060101_10_02,85
u060101_10_03,83
u060101_20_00,83
u060101_20_02,85
u060101_20_03,83
u060102_10_00,86
u060102_20_00,87
u060103_10_00,90
u060103_20_00,90
u060104_10_00,90
u060104_20_00,90
u060105_10_00,79
u060105_20_00,79
u060106_10_00,74
u060106_10_02,73
u060106_10_10,75
u060106_20_00,74
u060106_20_02,73
u060106_20_10,75
u060107_10_00,74
u060107_10_04,74
u060107_10_10,74
u060107_20_00,74
u060107_20_04,74
u060107_20_10,74
u060108_10_00,81
u060108_20_00,81
u060151_10_00,84
u060151_20_00,84
u060152_10_00,86
u060152_20_00,86
u060153_10_00,91
u060153_20_00,91
u060154_10_00,90
u060154_20_00,90
u060155_10_00,79
u060155_20_00,79
u060156_10_00,75
u060156_10_10,75
u060156_20_00,75
u060156_20_10,75
u060157_10_00,74
u060157_10_10,74
u060157_20_00,74
u060157_20_10,74
u060158_10_00,81
u060158_20_00,81
u060201_10_00,83
u060201_10_02,85
u060201_10_03,83
u060201_20_00,83
u060201_20_02,85
u060201_20_03,83
u060202_10_00,87
u060202_20_00,87
u060203_10_00,90
u060203_20_00,90
u060204_10_00,90
u060204_20_00,90
u060205_10_00,79
u060205_20_00,79
u060206_10_00,74
u060206_10_02,73
u060206_10_10,75
u060206_20_00,75
u060206_20_02,73
u060206_20_10,75
u060207_10_00,74
u060207_10_04,74
u060207_10_10,74
u060207_20_00,74
u060207_20_04,74
u060207_20_10,74
u060208_10_00,81
u060208_20_00,81
u060251_10_00,84
u060251_20_00,84
u060252_10_00,86
u060252_20_00,86
u060253_10_00,91
u060253_20_00,91
u060254_10_00,90
u060254_20_00,90
u060255_10_00,79
u060255_20_00,79
u060256_10_00,75
u060256_10_10,74
u060256_20_00,75
u060256_20_10,74
u060257_10_00,74
u060257_10_10,74
u060257_20_00,74
u060257_20_10,74
u060258_10_00,81
u060258_20_00,81
u060301_10_00,83
u060301_10_02,85
u060301_10_03,83
u060301_20_00,83
u060301_20_02,85
u060301_20_03,83
u06030210,84
u06030220,80
u06030221,85
u06030230,80
u06030240,92
u060302_10_00,87
u060302_20_00,87
u060303_10_00,90
u060303_20_00,90
u060304_10_00,90
u060304_20_00,89
u060305_10_00,79
u060305_20_00,79
u060306_10_00,74
u060306_10_02,73
u060306_10_10,75
u060306_20_00,74
u060306_20_02,73
u060306_20_10,75
u060307_10_00,74
u060307_10_04,74
u060307_10_10,74
u060307_20_00,74
u060307_20_04,74
u060307_20_10,74
u060308_10_00,81
u060308_20_00,81
u06031520,70
u06031720,86
u06031920,92
u06032120_10,84
