# Pasivas candidatas de cada personaje para las ranuras 1 y 2.
# Leido de las tablas de sorteo del juego, NO observado de la partida.
# Acierto medido contra la partida de Aaron: 94,1% en jugadores normales.
# Los marcados 'fijas_de_historia' llevan pasivas fijas y no siguen el sorteo.
# Lo genera herramientas/construir_pool_pasivas.py.
identidad,personaje,equipo,posicion,ranuras,pasiva_id,pasiva,fijas_de_historia
72D68194,Tabor Drummond,No afiliados,POR,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
72D68194,Tabor Drummond,No afiliados,POR,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
72D68194,Tabor Drummond,No afiliados,POR,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
72D68194,Tabor Drummond,No afiliados,POR,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
72D68194,Tabor Drummond,No afiliados,POR,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
59FBD257,Brook Atwater,No afiliados,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
59FBD257,Brook Atwater,No afiliados,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
59FBD257,Brook Atwater,No afiliados,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
59FBD257,Brook Atwater,No afiliados,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
59FBD257,Brook Atwater,No afiliados,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
40E0E316,Ike Doerflinger,No afiliados,DEL,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
40E0E316,Ike Doerflinger,No afiliados,DEL,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
40E0E316,Ike Doerflinger,No afiliados,DEL,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
40E0E316,Ike Doerflinger,No afiliados,DEL,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
40E0E316,Ike Doerflinger,No afiliados,DEL,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
40E0E316,Ike Doerflinger,No afiliados,DEL,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
C778FFD9,Aessop Fabel,No afiliados,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
C778FFD9,Aessop Fabel,No afiliados,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
C778FFD9,Aessop Fabel,No afiliados,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
C778FFD9,Aessop Fabel,No afiliados,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
C778FFD9,Aessop Fabel,No afiliados,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
C778FFD9,Aessop Fabel,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
DE63CE98,Grant Slammer,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
DE63CE98,Grant Slammer,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
DE63CE98,Grant Slammer,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
DE63CE98,Grant Slammer,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
DE63CE98,Grant Slammer,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
0E631FE6,Robin Cruise,No afiliados,POR,1-2,AAC852B1,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
0E631FE6,Robin Cruise,No afiliados,POR,1-2,1AE1328C,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
0E631FE6,Robin Cruise,No afiliados,POR,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
17782EA7,Mark Perfect,No afiliados,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
17782EA7,Mark Perfect,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
17782EA7,Mark Perfect,No afiliados,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
17782EA7,Mark Perfect,No afiliados,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
3C557D64,Rolly Kerr,No afiliados,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
3C557D64,Rolly Kerr,No afiliados,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
3C557D64,Rolly Kerr,No afiliados,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
3C557D64,Rolly Kerr,No afiliados,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
3C557D64,Rolly Kerr,No afiliados,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
3C557D64,Rolly Kerr,No afiliados,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
254E4C25,Moses Pumper,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
254E4C25,Moses Pumper,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
254E4C25,Moses Pumper,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
254E4C25,Moses Pumper,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
254E4C25,Moses Pumper,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
6A0FDAE2,Knight Reader,No afiliados,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
6A0FDAE2,Knight Reader,No afiliados,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
6A0FDAE2,Knight Reader,No afiliados,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
6A0FDAE2,Knight Reader,No afiliados,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
6A0FDAE2,Knight Reader,No afiliados,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
6A0FDAE2,Knight Reader,No afiliados,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
6A0FDAE2,Knight Reader,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
7314EBA3,Cash Barganier,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
7314EBA3,Cash Barganier,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
7314EBA3,Cash Barganier,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
7314EBA3,Cash Barganier,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
7314EBA3,Cash Barganier,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
5839B860,Brendan Branch,No afiliados,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
5839B860,Brendan Branch,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
5839B860,Brendan Branch,No afiliados,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
5839B860,Brendan Branch,No afiliados,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
41228921,Clark Rain,No afiliados,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
41228921,Clark Rain,No afiliados,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
41228921,Clark Rain,No afiliados,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
41228921,Clark Rain,No afiliados,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
41228921,Clark Rain,No afiliados,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
41228921,Clark Rain,No afiliados,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
41228921,Clark Rain,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
C6BA95EE,Luther Rio,No afiliados,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
C6BA95EE,Luther Rio,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
C6BA95EE,Luther Rio,No afiliados,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
C6BA95EE,Luther Rio,No afiliados,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
DFA1A4AF,Florian Hutter,No afiliados,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
DFA1A4AF,Florian Hutter,No afiliados,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
DFA1A4AF,Florian Hutter,No afiliados,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
DFA1A4AF,Florian Hutter,No afiliados,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
DFA1A4AF,Florian Hutter,No afiliados,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
DFA1A4AF,Florian Hutter,No afiliados,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
0B2C0963,Scamp Shrimplin,No afiliados,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
0B2C0963,Scamp Shrimplin,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
0B2C0963,Scamp Shrimplin,No afiliados,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
0B2C0963,Scamp Shrimplin,No afiliados,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
12373822,Adam Nesiac,No afiliados,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
12373822,Adam Nesiac,No afiliados,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
12373822,Adam Nesiac,No afiliados,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
12373822,Adam Nesiac,No afiliados,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
12373822,Adam Nesiac,No afiliados,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
12373822,Adam Nesiac,No afiliados,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
12373822,Adam Nesiac,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
391A6BE1,Rab Acus,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
391A6BE1,Rab Acus,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
391A6BE1,Rab Acus,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
391A6BE1,Rab Acus,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
391A6BE1,Rab Acus,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
20015AA0,Chris Miles,No afiliados,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
20015AA0,Chris Miles,No afiliados,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
20015AA0,Chris Miles,No afiliados,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
20015AA0,Chris Miles,No afiliados,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
20015AA0,Chris Miles,No afiliados,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
20015AA0,Chris Miles,No afiliados,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
20015AA0,Chris Miles,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
6F40CC67,Shemmy Ramis,No afiliados,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
6F40CC67,Shemmy Ramis,No afiliados,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
6F40CC67,Shemmy Ramis,No afiliados,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
6F40CC67,Shemmy Ramis,No afiliados,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
6F40CC67,Shemmy Ramis,No afiliados,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
6F40CC67,Shemmy Ramis,No afiliados,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
6F40CC67,Shemmy Ramis,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
765BFD26,Lon Grainger,No afiliados,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
765BFD26,Lon Grainger,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
765BFD26,Lon Grainger,No afiliados,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
765BFD26,Lon Grainger,No afiliados,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
5D76AEE5,Manny Atom,No afiliados,DEL,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
5D76AEE5,Manny Atom,No afiliados,DEL,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
5D76AEE5,Manny Atom,No afiliados,DEL,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
5D76AEE5,Manny Atom,No afiliados,DEL,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
5D76AEE5,Manny Atom,No afiliados,DEL,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
5D76AEE5,Manny Atom,No afiliados,DEL,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
446D9FA4,Bill Tardy,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
446D9FA4,Bill Tardy,No afiliados,POR,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
446D9FA4,Bill Tardy,No afiliados,POR,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
446D9FA4,Bill Tardy,No afiliados,POR,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
446D9FA4,Bill Tardy,No afiliados,POR,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
446D9FA4,Bill Tardy,No afiliados,POR,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
C3F5836B,Fox Copier,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
C3F5836B,Fox Copier,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
C3F5836B,Fox Copier,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
C3F5836B,Fox Copier,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
C3F5836B,Fox Copier,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
DAEEB22A,Cletus Badden,No afiliados,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
DAEEB22A,Cletus Badden,No afiliados,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
DAEEB22A,Cletus Badden,No afiliados,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
DAEEB22A,Cletus Badden,No afiliados,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
DAEEB22A,Cletus Badden,No afiliados,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
DAEEB22A,Cletus Badden,No afiliados,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
0AEE6354,Skip Sofrenic,No afiliados,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
0AEE6354,Skip Sofrenic,No afiliados,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
0AEE6354,Skip Sofrenic,No afiliados,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
0AEE6354,Skip Sofrenic,No afiliados,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
0AEE6354,Skip Sofrenic,No afiliados,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
0AEE6354,Skip Sofrenic,No afiliados,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
0AEE6354,Skip Sofrenic,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
13F55215,Mat Char,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
13F55215,Mat Char,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
13F55215,Mat Char,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
13F55215,Mat Char,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
13F55215,Mat Char,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
38D801D6,Trey Cultivator,No afiliados,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
38D801D6,Trey Cultivator,No afiliados,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
38D801D6,Trey Cultivator,No afiliados,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
38D801D6,Trey Cultivator,No afiliados,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
38D801D6,Trey Cultivator,No afiliados,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
38D801D6,Trey Cultivator,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
21C33097,Vinny Trioquist,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
21C33097,Vinny Trioquist,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
21C33097,Vinny Trioquist,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
21C33097,Vinny Trioquist,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
21C33097,Vinny Trioquist,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
6E82A650,Ton Nino,Personajes secundarios,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
6E82A650,Ton Nino,Personajes secundarios,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
6E82A650,Ton Nino,Personajes secundarios,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
6E82A650,Ton Nino,Personajes secundarios,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
6E82A650,Ton Nino,Personajes secundarios,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
6E82A650,Ton Nino,Personajes secundarios,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
6E82A650,Ton Nino,Personajes secundarios,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
77999711,Oscar Esher,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
77999711,Oscar Esher,No afiliados,POR,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
