# Nombres sacados de los ficheros del propio juego.
# id = los 4 bytes tal y como aparecen en la partida.
# Lo genera herramientas/construir_nombres_es.py.
id,categoria,nombre_es,nombre_en
E9CB2A59,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
73AABF43,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
C9FBB6DA,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
5FCBB1AD,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
FC5ED533,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
539A23C0,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
9D050A51,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
275403C8,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
B16404BF,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
12F16021,pasiva,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
C5AA24B7,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
F862B6E9,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
4233BF70,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
D403B807,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
7796DC99,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
54B79B27,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
AE72D5B1,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
1423DC28,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
8213DB5F,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
2186BFC1,pasiva,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nOwn Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
C2879C50,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
CB156909,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
71446090,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
E77467E7,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
44E10379,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
D2D1040E,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
68800D97,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
FEB00AE0,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
6FADB570,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
F99DB207,pasiva,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,"When outside the zone, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
270E5B30,pasiva,Tasa de obtención del equipo (comunes) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Common)
F1730149,pasiva,Tasa de obtención del equipo (comunes) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Common)
4B2208D0,pasiva,Tasa de obtención del equipo (comunes) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Common)
DD120FA7,pasiva,Tasa de obtención del equipo (comunes) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Common)
7E876B39,pasiva,Tasa de obtención del equipo (comunes) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Common)
B13E5C47,pasiva,Tasa de obtención del equipo (inusuales) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Rare)
9414BDF1,pasiva,Tasa de obtención del equipo (inusuales) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Rare)
2E45B468,pasiva,Tasa de obtención del equipo (inusuales) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Rare)
B875B31F,pasiva,Tasa de obtención del equipo (inusuales) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Rare)
1BE0D781,pasiva,Tasa de obtención del equipo (inusuales) [CPASSIVE01]+<VALUE>%[C],Team Drop Rate [CPASSIVE01]+<VALUE>%[C] (Rare)
0B6F55DE,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
7ABB08E3,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
C0EA017A,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
56DA060D,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
F54F6293,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
9D5F52A9,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
1FDCB45B,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
A58DBDC2,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
33BDBAB5,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
9028DE2B,pasiva,Tasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C],Team Breach Rate [CPASSIVE01]+<VALUE>%[C]
3ECA3637,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
A6E463C6,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
1CB56A5F,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
8A856D28,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
291009B6,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
A8FA3140,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
C383DF7E,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
79D2D6E7,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
EFE2D190,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
4C77B50E,pasiva,"Cuando se tienen los mismos goles o menos, \\ntasa de brecha del equipo [CPASSIVE01]+<VALUE> %[C]","When tied or behind in goals, \\nTeam Breach Rate [CPASSIVE01]+<VALUE>%[C]"
12AB38D9,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
2D2C6A6C,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
977D63F5,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
014D6482,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
A2D8001C,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
849B3FAE,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
484BD6D4,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
F21ADF4D,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
642AD83A,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
C7BFBCA4,pasiva,"Por cada rango de Conf. Brecha,\\ntasa de perforación de muro [CPASSIVE01]+<VALUE> ％[C]","For each Charge Rank with Breach Team\\nBuild, Team Castle Wall Pierce Rate [CPASSIVE01]+<VALUE>%[C]"
1586803E,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
1E5BB58C,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
A40ABC15,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
323ABB62,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
91AFDFFC,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
83B68749,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
7B3C0934,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
C16D00AD,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
575D07DA,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
F4C86344,pasiva,Tensión necesaria para brecha del equipo [CPASSIVE01]-<VALUE> %[C],Team Tension Breach Cost [CPASSIVE01]-<VALUE>%[C]
E45D761B,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
2109A10E,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
9B58A897,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
0D68AFE0,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
AEFDCB7E,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
726D716C,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
446E1DB6,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
FE3F142F,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
680F1358,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
CB9A77C6,pasiva,"Cuando el rival pasa durante foco,\\ndrena un [CPASSIVE01]<VALUE> %[C] de tensión","When opposition passes the ball out during Focus\\nBattle, drain [CPASSIVE01]<VALUE>%[C] Tension"
C83C78F5,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
AAC1A8A4,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
1090A13D,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
86A0A64A,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
2535C2D4,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
5E0C7F82,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
CFA6141C,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
75F71D85,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
E3C71AF2,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
40527E6C,pasiva,"Cuando el equipo gana en foco o disputa, \\ntensión [CPASSIVE01]+<VALUE> %[C]","When winning a Focus or Scramble Battle, \\nTeam Tension [CPASSIVE01]+<VALUE>%[C]"
FD991B1C,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
769EC381,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
CCCFCA18,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
5AFFCD6F,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
F96AA9F1,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
6BA91C6B,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
13F97F39,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
A9A876A0,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
3F9871D7,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
9C0D1549,pasiva,"Cuando la tensión está al 50 % o más, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","When at 50% or higher Tension, \\nTeam Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
D1F815F2,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
FD56CA2B,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
4707C3B2,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
D137C4C5,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
72A2A05B,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
47C81285,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
98317693,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
22607F0A,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
B450787D,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
17C51CE3,pasiva,"Cuando la tensión está al 100 %, \\nAT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","When at 100% Tension, \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C]"
D6D5AD15,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT de tiro del equipo [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\nTeam Shot AT [CPASSIVE01]+<VALUE>%[C] for 30 sec"
