# Las pasivas fijas de cada Idolo y Diamante, leidas de sus tableros (NOTAS O-162, O-163).
# origen propio = tablero del personaje; basara = un tablero por arquetipo elegible (orden 0 = el de serie).
# pasiva_id como en la partida. Se ensenan las del tronco y las de la rama elegida, por casilla. tablero = la clave del tablero, la que la partida guarda en 0xBAFA8DBD.
# Lo genera herramientas/construir_pasivas_fijas.py.
identidad,nombre,rareza,origen,arquetipo,orden,tramo,casilla,nivel,pasiva_id,tablero
EB4F9C34,Darren LaChance,8,basara,4,2,tronco,1,0,90BE2221,9332574D
EB4F9C34,Darren LaChance,8,basara,4,2,tronco,3,0,13E09DFC,9332574D
EB4F9C34,Darren LaChance,8,basara,4,2,rama1,8,0,2097421C,9332574D
EB4F9C34,Darren LaChance,8,basara,4,2,rama1,12,0,41436E70,9332574D
EB4F9C34,Darren LaChance,8,basara,4,2,rama1,15,0,32FAAE67,9332574D
EB4F9C34,Darren LaChance,8,basara,4,2,rama2,18,0,2097421C,9332574D
EB4F9C34,Darren LaChance,8,basara,4,2,rama2,22,0,41436E70,9332574D
EB4F9C34,Darren LaChance,8,basara,4,2,rama2,25,0,32FAAE67,9332574D
EB4F9C34,Darren LaChance,8,basara,2,3,tronco,1,0,90BE2221,E43567DB
EB4F9C34,Darren LaChance,8,basara,2,3,tronco,3,0,13E09DFC,E43567DB
EB4F9C34,Darren LaChance,8,basara,2,3,rama1,8,0,2097421C,E43567DB
EB4F9C34,Darren LaChance,8,basara,2,3,rama1,12,0,186FF180,E43567DB
EB4F9C34,Darren LaChance,8,basara,2,3,rama1,15,0,C99ABCE7,E43567DB
EB4F9C34,Darren LaChance,8,basara,2,3,rama2,18,0,2097421C,E43567DB
EB4F9C34,Darren LaChance,8,basara,2,3,rama2,22,0,186FF180,E43567DB
EB4F9C34,Darren LaChance,8,basara,2,3,rama2,25,0,C99ABCE7,E43567DB
EB4F9C34,Darren LaChance,8,basara,0,4,tronco,1,0,90BE2221,7D3C3661
EB4F9C34,Darren LaChance,8,basara,0,4,tronco,3,0,13E09DFC,7D3C3661
EB4F9C34,Darren LaChance,8,basara,0,4,rama1,8,0,2097421C,7D3C3661
EB4F9C34,Darren LaChance,8,basara,0,4,rama1,12,0,84E41252,7D3C3661
EB4F9C34,Darren LaChance,8,basara,0,4,rama1,15,0,B14171BB,7D3C3661
EB4F9C34,Darren LaChance,8,basara,0,4,rama2,18,0,2097421C,7D3C3661
EB4F9C34,Darren LaChance,8,basara,0,4,rama2,22,0,84E41252,7D3C3661
EB4F9C34,Darren LaChance,8,basara,0,4,rama2,25,0,B14171BB,7D3C3661
EB4F9C34,Darren LaChance,8,basara,5,5,tronco,1,0,2801F46B,7C2DA229
EB4F9C34,Darren LaChance,8,basara,5,5,tronco,3,0,FD4F28EE,7C2DA229
EB4F9C34,Darren LaChance,8,basara,5,5,rama1,8,0,2097421C,7C2DA229
EB4F9C34,Darren LaChance,8,basara,5,5,rama1,12,0,9642721E,7C2DA229
EB4F9C34,Darren LaChance,8,basara,5,5,rama1,15,0,4C2BAEB7,7C2DA229
EB4F9C34,Darren LaChance,8,basara,5,5,rama2,18,0,2097421C,7C2DA229
EB4F9C34,Darren LaChance,8,basara,5,5,rama2,22,0,9642721E,7C2DA229
EB4F9C34,Darren LaChance,8,basara,5,5,rama2,25,0,4C2BAEB7,7C2DA229
EB4F9C34,Darren LaChance,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
EB4F9C34,Darren LaChance,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
EB4F9C34,Darren LaChance,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
EB4F9C34,Darren LaChance,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
EB4F9C34,Darren LaChance,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
EB4F9C34,Darren LaChance,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
EB4F9C34,Darren LaChance,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
EB4F9C34,Darren LaChance,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
F0ABF79F,Darren LaChance,5,propio,,0,tronco,1,0,2097421C,AB5A5154
F0ABF79F,Darren LaChance,5,propio,,0,tronco,3,0,2801F46B,AB5A5154
F0ABF79F,Darren LaChance,5,propio,,0,tronco,7,0,2801F46B,AB5A5154
F0ABF79F,Darren LaChance,5,propio,,0,tronco,11,0,47B73F79,AB5A5154
F0ABF79F,Darren LaChance,5,propio,,0,tronco,14,0,72125C90,AB5A5154
4CD1D169,Dvalin,8,basara,3,0,tronco,1,0,2801F46B,E524F393
4CD1D169,Dvalin,8,basara,3,0,tronco,3,0,FD4F28EE,E524F393
4CD1D169,Dvalin,8,basara,3,0,rama1,8,0,2097421C,E524F393
4CD1D169,Dvalin,8,basara,3,0,rama1,12,0,47B73F79,E524F393
4CD1D169,Dvalin,8,basara,3,0,rama1,15,0,72125C90,E524F393
4CD1D169,Dvalin,8,basara,3,0,rama2,18,0,2097421C,E524F393
4CD1D169,Dvalin,8,basara,3,0,rama2,22,0,47B73F79,E524F393
4CD1D169,Dvalin,8,basara,3,0,rama2,25,0,72125C90,E524F393
4CD1D169,Dvalin,8,basara,1,1,tronco,1,0,2801F46B,9223C305
4CD1D169,Dvalin,8,basara,1,1,tronco,3,0,FD4F28EE,9223C305
4CD1D169,Dvalin,8,basara,1,1,rama1,8,0,2097421C,9223C305
4CD1D169,Dvalin,8,basara,1,1,rama1,12,0,CF6EEDEE,9223C305
4CD1D169,Dvalin,8,basara,1,1,rama1,15,0,595EEA99,9223C305
4CD1D169,Dvalin,8,basara,1,1,rama2,18,0,2097421C,9223C305
4CD1D169,Dvalin,8,basara,1,1,rama2,22,0,CF6EEDEE,9223C305
4CD1D169,Dvalin,8,basara,1,1,rama2,25,0,595EEA99,9223C305
4CD1D169,Dvalin,8,basara,4,2,tronco,1,0,2801F46B,0C4756A6
4CD1D169,Dvalin,8,basara,4,2,tronco,3,0,FD4F28EE,0C4756A6
4CD1D169,Dvalin,8,basara,4,2,rama1,8,0,2097421C,0C4756A6
4CD1D169,Dvalin,8,basara,4,2,rama1,12,0,41436E70,0C4756A6
4CD1D169,Dvalin,8,basara,4,2,rama1,15,0,32FAAE67,0C4756A6
4CD1D169,Dvalin,8,basara,4,2,rama2,18,0,2097421C,0C4756A6
4CD1D169,Dvalin,8,basara,4,2,rama2,22,0,41436E70,0C4756A6
4CD1D169,Dvalin,8,basara,4,2,rama2,25,0,32FAAE67,0C4756A6
4CD1D169,Dvalin,8,basara,2,3,tronco,1,0,2801F46B,7B406630
4CD1D169,Dvalin,8,basara,2,3,tronco,3,0,FD4F28EE,7B406630
4CD1D169,Dvalin,8,basara,2,3,rama1,8,0,2097421C,7B406630
4CD1D169,Dvalin,8,basara,2,3,rama1,12,0,186FF180,7B406630
4CD1D169,Dvalin,8,basara,2,3,rama1,15,0,C99ABCE7,7B406630
4CD1D169,Dvalin,8,basara,2,3,rama2,18,0,2097421C,7B406630
4CD1D169,Dvalin,8,basara,2,3,rama2,22,0,186FF180,7B406630
4CD1D169,Dvalin,8,basara,2,3,rama2,25,0,C99ABCE7,7B406630
4CD1D169,Dvalin,8,basara,0,4,tronco,1,0,2801F46B,E249378A
4CD1D169,Dvalin,8,basara,0,4,tronco,3,0,FD4F28EE,E249378A
4CD1D169,Dvalin,8,basara,0,4,rama1,8,0,2097421C,E249378A
4CD1D169,Dvalin,8,basara,0,4,rama1,12,0,84E41252,E249378A
4CD1D169,Dvalin,8,basara,0,4,rama1,15,0,B14171BB,E249378A
4CD1D169,Dvalin,8,basara,0,4,rama2,18,0,2097421C,E249378A
4CD1D169,Dvalin,8,basara,0,4,rama2,22,0,84E41252,E249378A
4CD1D169,Dvalin,8,basara,0,4,rama2,25,0,B14171BB,E249378A
4CD1D169,Dvalin,8,basara,5,5,tronco,1,0,90BE2221,E358A3C2
4CD1D169,Dvalin,8,basara,5,5,tronco,3,0,13E09DFC,E358A3C2
4CD1D169,Dvalin,8,basara,5,5,rama1,8,0,2097421C,E358A3C2
4CD1D169,Dvalin,8,basara,5,5,rama1,12,0,9642721E,E358A3C2
4CD1D169,Dvalin,8,basara,5,5,rama1,15,0,4C2BAEB7,E358A3C2
4CD1D169,Dvalin,8,basara,5,5,rama2,18,0,2097421C,E358A3C2
4CD1D169,Dvalin,8,basara,5,5,rama2,22,0,9642721E,E358A3C2
4CD1D169,Dvalin,8,basara,5,5,rama2,25,0,4C2BAEB7,E358A3C2
4CD1D169,Dvalin,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
4CD1D169,Dvalin,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
4CD1D169,Dvalin,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
4CD1D169,Dvalin,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
4CD1D169,Dvalin,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
4CD1D169,Dvalin,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
4CD1D169,Dvalin,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
4CD1D169,Dvalin,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
5735BAC2,Dvalin,7,propio,,0,tronco,1,0,2097421C,0CC41C09
5735BAC2,Dvalin,7,propio,,0,tronco,3,0,90BE2221,0CC41C09
5735BAC2,Dvalin,7,propio,,0,tronco,7,0,90BE2221,0CC41C09
5735BAC2,Dvalin,7,propio,,0,tronco,11,0,84E41252,0CC41C09
5735BAC2,Dvalin,7,propio,,0,tronco,14,0,B14171BB,0CC41C09
7EFD0E30,Dvalin,5,propio,,0,tronco,1,0,2097421C,250CA8FB
7EFD0E30,Dvalin,5,propio,,0,tronco,3,0,90BE2221,250CA8FB
7EFD0E30,Dvalin,5,propio,,0,tronco,7,0,90BE2221,250CA8FB
7EFD0E30,Dvalin,5,propio,,0,tronco,11,0,47B73F79,250CA8FB
7EFD0E30,Dvalin,5,propio,,0,tronco,14,0,72125C90,250CA8FB
CCC5B975,Dvalin,5,propio,,0,tronco,1,0,2097421C,250CA8FB
CCC5B975,Dvalin,5,propio,,0,tronco,3,0,90BE2221,250CA8FB
CCC5B975,Dvalin,5,propio,,0,tronco,7,0,90BE2221,250CA8FB
CCC5B975,Dvalin,5,propio,,0,tronco,11,0,47B73F79,250CA8FB
CCC5B975,Dvalin,5,propio,,0,tronco,14,0,72125C90,250CA8FB
E50D0D87,Dvalin,7,propio,,0,tronco,1,0,2097421C,0CC41C09
E50D0D87,Dvalin,7,propio,,0,tronco,3,0,90BE2221,0CC41C09
E50D0D87,Dvalin,7,propio,,0,tronco,7,0,90BE2221,0CC41C09
E50D0D87,Dvalin,7,propio,,0,tronco,11,0,84E41252,0CC41C09
E50D0D87,Dvalin,7,propio,,0,tronco,14,0,B14171BB,0CC41C09
FEE9662C,Dvalin,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
FEE9662C,Dvalin,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
FEE9662C,Dvalin,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
FEE9662C,Dvalin,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
FEE9662C,Dvalin,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
FEE9662C,Dvalin,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
FEE9662C,Dvalin,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
FEE9662C,Dvalin,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
105DB7FF,Elliot Ember,7,propio,,0,tronco,1,0,1CAA9DE4,4BAC1134
105DB7FF,Elliot Ember,7,propio,,0,tronco,3,0,F9235A84,4BAC1134
105DB7FF,Elliot Ember,7,propio,,0,tronco,7,0,CBAB818A,4BAC1134
105DB7FF,Elliot Ember,7,propio,,0,tronco,11,0,84E41252,4BAC1134
105DB7FF,Elliot Ember,7,propio,,0,tronco,14,0,B14171BB,4BAC1134
97FD929C,Elliot Ember,5,propio,,0,tronco,1,0,8A9A9A93,CC0C3457
97FD929C,Elliot Ember,5,propio,,0,tronco,3,0,8A9A9A93,CC0C3457
97FD929C,Elliot Ember,5,propio,,0,tronco,7,0,1CAA9DE4,CC0C3457
97FD929C,Elliot Ember,5,propio,,0,tronco,11,0,41436E70,CC0C3457
97FD929C,Elliot Ember,5,propio,,0,tronco,14,0,32FAAE67,CC0C3457
A5D14DC5,Elliot Ember,8,basara,3,0,tronco,1,0,1AF12A5C,1B95662D
A5D14DC5,Elliot Ember,8,basara,3,0,tronco,3,0,16D4E13E,1B95662D
A5D14DC5,Elliot Ember,8,basara,3,0,rama1,8,0,CBAB818A,1B95662D
A5D14DC5,Elliot Ember,8,basara,3,0,rama1,12,0,47B73F79,1B95662D
A5D14DC5,Elliot Ember,8,basara,3,0,rama1,15,0,72125C90,1B95662D
A5D14DC5,Elliot Ember,8,basara,3,0,rama2,18,0,CBAB818A,1B95662D
A5D14DC5,Elliot Ember,8,basara,3,0,rama2,22,0,47B73F79,1B95662D
A5D14DC5,Elliot Ember,8,basara,3,0,rama2,25,0,72125C90,1B95662D
A5D14DC5,Elliot Ember,8,basara,1,1,tronco,1,0,1AF12A5C,6C9256BB
A5D14DC5,Elliot Ember,8,basara,1,1,tronco,3,0,16D4E13E,6C9256BB
A5D14DC5,Elliot Ember,8,basara,1,1,rama1,8,0,CBAB818A,6C9256BB
A5D14DC5,Elliot Ember,8,basara,1,1,rama1,12,0,CF6EEDEE,6C9256BB
A5D14DC5,Elliot Ember,8,basara,1,1,rama1,15,0,595EEA99,6C9256BB
A5D14DC5,Elliot Ember,8,basara,1,1,rama2,18,0,CBAB818A,6C9256BB
A5D14DC5,Elliot Ember,8,basara,1,1,rama2,22,0,CF6EEDEE,6C9256BB
A5D14DC5,Elliot Ember,8,basara,1,1,rama2,25,0,595EEA99,6C9256BB
A5D14DC5,Elliot Ember,8,basara,4,2,tronco,1,0,1AF12A5C,F2F6C318
A5D14DC5,Elliot Ember,8,basara,4,2,tronco,3,0,16D4E13E,F2F6C318
A5D14DC5,Elliot Ember,8,basara,4,2,rama1,8,0,CBAB818A,F2F6C318
A5D14DC5,Elliot Ember,8,basara,4,2,rama1,12,0,41436E70,F2F6C318
A5D14DC5,Elliot Ember,8,basara,4,2,rama1,15,0,32FAAE67,F2F6C318
A5D14DC5,Elliot Ember,8,basara,4,2,rama2,18,0,CBAB818A,F2F6C318
A5D14DC5,Elliot Ember,8,basara,4,2,rama2,22,0,41436E70,F2F6C318
A5D14DC5,Elliot Ember,8,basara,4,2,rama2,25,0,32FAAE67,F2F6C318
A5D14DC5,Elliot Ember,8,basara,2,3,tronco,1,0,1AF12A5C,85F1F38E
A5D14DC5,Elliot Ember,8,basara,2,3,tronco,3,0,16D4E13E,85F1F38E
A5D14DC5,Elliot Ember,8,basara,2,3,rama1,8,0,CBAB818A,85F1F38E
A5D14DC5,Elliot Ember,8,basara,2,3,rama1,12,0,186FF180,85F1F38E
A5D14DC5,Elliot Ember,8,basara,2,3,rama1,15,0,C99ABCE7,85F1F38E
A5D14DC5,Elliot Ember,8,basara,2,3,rama2,18,0,CBAB818A,85F1F38E
A5D14DC5,Elliot Ember,8,basara,2,3,rama2,22,0,186FF180,85F1F38E
A5D14DC5,Elliot Ember,8,basara,2,3,rama2,25,0,C99ABCE7,85F1F38E
A5D14DC5,Elliot Ember,8,basara,0,4,tronco,1,0,1AF12A5C,1CF8A234
A5D14DC5,Elliot Ember,8,basara,0,4,tronco,3,0,16D4E13E,1CF8A234
A5D14DC5,Elliot Ember,8,basara,0,4,rama1,8,0,CBAB818A,1CF8A234
A5D14DC5,Elliot Ember,8,basara,0,4,rama1,12,0,84E41252,1CF8A234
A5D14DC5,Elliot Ember,8,basara,0,4,rama1,15,0,B14171BB,1CF8A234
A5D14DC5,Elliot Ember,8,basara,0,4,rama2,18,0,CBAB818A,1CF8A234
A5D14DC5,Elliot Ember,8,basara,0,4,rama2,22,0,84E41252,1CF8A234
A5D14DC5,Elliot Ember,8,basara,0,4,rama2,25,0,B14171BB,1CF8A234
A5D14DC5,Elliot Ember,8,basara,5,5,tronco,1,0,1AF12A5C,829C3797
A5D14DC5,Elliot Ember,8,basara,5,5,tronco,3,0,16D4E13E,829C3797
A5D14DC5,Elliot Ember,8,basara,5,5,rama1,8,0,CBAB818A,829C3797
A5D14DC5,Elliot Ember,8,basara,5,5,rama1,12,0,9642721E,829C3797
A5D14DC5,Elliot Ember,8,basara,5,5,rama1,15,0,4C2BAEB7,829C3797
A5D14DC5,Elliot Ember,8,basara,5,5,rama2,18,0,CBAB818A,829C3797
A5D14DC5,Elliot Ember,8,basara,5,5,rama2,22,0,9642721E,829C3797
A5D14DC5,Elliot Ember,8,basara,5,5,rama2,25,0,4C2BAEB7,829C3797
8E7039A0,Erik Eagle,8,basara,3,0,tronco,1,0,16D4E13E,15338E9B
8E7039A0,Erik Eagle,8,basara,3,0,tronco,3,0,1CAA9DE4,15338E9B
8E7039A0,Erik Eagle,8,basara,3,0,rama1,8,0,B812419D,15338E9B
8E7039A0,Erik Eagle,8,basara,3,0,rama1,12,0,47B73F79,15338E9B
8E7039A0,Erik Eagle,8,basara,3,0,rama1,15,0,72125C90,15338E9B
8E7039A0,Erik Eagle,8,basara,3,0,rama2,18,0,B812419D,15338E9B
8E7039A0,Erik Eagle,8,basara,3,0,rama2,22,0,47B73F79,15338E9B
8E7039A0,Erik Eagle,8,basara,3,0,rama2,25,0,72125C90,15338E9B
8E7039A0,Erik Eagle,8,basara,1,1,tronco,1,0,16D4E13E,6234BE0D
8E7039A0,Erik Eagle,8,basara,1,1,tronco,3,0,1CAA9DE4,6234BE0D
8E7039A0,Erik Eagle,8,basara,1,1,rama1,8,0,B812419D,6234BE0D
8E7039A0,Erik Eagle,8,basara,1,1,rama1,12,0,CF6EEDEE,6234BE0D
8E7039A0,Erik Eagle,8,basara,1,1,rama1,15,0,595EEA99,6234BE0D
8E7039A0,Erik Eagle,8,basara,1,1,rama2,18,0,B812419D,6234BE0D
8E7039A0,Erik Eagle,8,basara,1,1,rama2,22,0,CF6EEDEE,6234BE0D
8E7039A0,Erik Eagle,8,basara,1,1,rama2,25,0,595EEA99,6234BE0D
8E7039A0,Erik Eagle,8,basara,4,2,tronco,1,0,16D4E13E,FC502BAE
8E7039A0,Erik Eagle,8,basara,4,2,tronco,3,0,1CAA9DE4,FC502BAE
8E7039A0,Erik Eagle,8,basara,4,2,rama1,8,0,B812419D,FC502BAE
8E7039A0,Erik Eagle,8,basara,4,2,rama1,12,0,41436E70,FC502BAE
8E7039A0,Erik Eagle,8,basara,4,2,rama1,15,0,32FAAE67,FC502BAE
8E7039A0,Erik Eagle,8,basara,4,2,rama2,18,0,B812419D,FC502BAE
8E7039A0,Erik Eagle,8,basara,4,2,rama2,22,0,41436E70,FC502BAE
8E7039A0,Erik Eagle,8,basara,4,2,rama2,25,0,32FAAE67,FC502BAE
8E7039A0,Erik Eagle,8,basara,2,3,tronco,1,0,16D4E13E,8B571B38
8E7039A0,Erik Eagle,8,basara,2,3,tronco,3,0,1CAA9DE4,8B571B38
8E7039A0,Erik Eagle,8,basara,2,3,rama1,8,0,B812419D,8B571B38
8E7039A0,Erik Eagle,8,basara,2,3,rama1,12,0,186FF180,8B571B38
8E7039A0,Erik Eagle,8,basara,2,3,rama1,15,0,C99ABCE7,8B571B38
8E7039A0,Erik Eagle,8,basara,2,3,rama2,18,0,B812419D,8B571B38
8E7039A0,Erik Eagle,8,basara,2,3,rama2,22,0,186FF180,8B571B38
8E7039A0,Erik Eagle,8,basara,2,3,rama2,25,0,C99ABCE7,8B571B38
8E7039A0,Erik Eagle,8,basara,0,4,tronco,1,0,16D4E13E,125E4A82
8E7039A0,Erik Eagle,8,basara,0,4,tronco,3,0,1CAA9DE4,125E4A82
8E7039A0,Erik Eagle,8,basara,0,4,rama1,8,0,B812419D,125E4A82
8E7039A0,Erik Eagle,8,basara,0,4,rama1,12,0,84E41252,125E4A82
8E7039A0,Erik Eagle,8,basara,0,4,rama1,15,0,B14171BB,125E4A82
8E7039A0,Erik Eagle,8,basara,0,4,rama2,18,0,B812419D,125E4A82
8E7039A0,Erik Eagle,8,basara,0,4,rama2,22,0,84E41252,125E4A82
8E7039A0,Erik Eagle,8,basara,0,4,rama2,25,0,B14171BB,125E4A82
8E7039A0,Erik Eagle,8,basara,5,5,tronco,1,0,16D4E13E,8C3ADF21
8E7039A0,Erik Eagle,8,basara,5,5,tronco,3,0,1CAA9DE4,8C3ADF21
8E7039A0,Erik Eagle,8,basara,5,5,rama1,8,0,B812419D,8C3ADF21
8E7039A0,Erik Eagle,8,basara,5,5,rama1,12,0,9642721E,8C3ADF21
8E7039A0,Erik Eagle,8,basara,5,5,rama1,15,0,4C2BAEB7,8C3ADF21
8E7039A0,Erik Eagle,8,basara,5,5,rama2,18,0,B812419D,8C3ADF21
8E7039A0,Erik Eagle,8,basara,5,5,rama2,22,0,9642721E,8C3ADF21
8E7039A0,Erik Eagle,8,basara,5,5,rama2,25,0,4C2BAEB7,8C3ADF21
8E7039A0,Erik Eagle,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
8E7039A0,Erik Eagle,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
8E7039A0,Erik Eagle,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
8E7039A0,Erik Eagle,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
8E7039A0,Erik Eagle,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
8E7039A0,Erik Eagle,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
8E7039A0,Erik Eagle,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
8E7039A0,Erik Eagle,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
9594520B,Erik Eagle,7,propio,,0,tronco,1,0,1CAA9DE4,CE65F4C0
9594520B,Erik Eagle,7,propio,,0,tronco,3,0,D542546A,CE65F4C0
9594520B,Erik Eagle,7,propio,,0,tronco,7,0,D542546A,CE65F4C0
9594520B,Erik Eagle,7,propio,,0,tronco,11,0,CF6EEDEE,CE65F4C0
9594520B,Erik Eagle,7,propio,,0,tronco,14,0,595EEA99,CE65F4C0
BC5CE6F9,Erik Eagle,6,propio,,0,tronco,1,0,1CAA9DE4,E7AD4032
BC5CE6F9,Erik Eagle,6,propio,,0,tronco,3,0,D542546A,E7AD4032
BC5CE6F9,Erik Eagle,6,propio,,0,tronco,7,0,D542546A,E7AD4032
BC5CE6F9,Erik Eagle,6,propio,,0,tronco,11,0,C99ABCE7,E7AD4032
BC5CE6F9,Erik Eagle,6,propio,,0,tronco,14,0,186FF180,E7AD4032
CBBB7F46,Falco Flashman,5,propio,,0,tronco,1,0,8A9A9A93,904AD98D
CBBB7F46,Falco Flashman,5,propio,,0,tronco,3,0,8A9A9A93,904AD98D
CBBB7F46,Falco Flashman,5,propio,,0,tronco,7,0,1CAA9DE4,904AD98D
CBBB7F46,Falco Flashman,5,propio,,0,tronco,11,0,41436E70,904AD98D
CBBB7F46,Falco Flashman,5,propio,,0,tronco,14,0,32FAAE67,904AD98D
D05F14ED,Falco Flashman,8,basara,3,0,tronco,1,0,F5D99E99,1685045C
D05F14ED,Falco Flashman,8,basara,3,0,tronco,3,0,1CAA9DE4,1685045C
D05F14ED,Falco Flashman,8,basara,3,0,rama1,8,0,F9235A84,1685045C
D05F14ED,Falco Flashman,8,basara,3,0,rama1,12,0,47B73F79,1685045C
D05F14ED,Falco Flashman,8,basara,3,0,rama1,15,0,72125C90,1685045C
D05F14ED,Falco Flashman,8,basara,3,0,rama2,18,0,F9235A84,1685045C
D05F14ED,Falco Flashman,8,basara,3,0,rama2,22,0,47B73F79,1685045C
D05F14ED,Falco Flashman,8,basara,3,0,rama2,25,0,72125C90,1685045C
D05F14ED,Falco Flashman,8,basara,1,1,tronco,1,0,F5D99E99,618234CA
D05F14ED,Falco Flashman,8,basara,1,1,tronco,3,0,1CAA9DE4,618234CA
D05F14ED,Falco Flashman,8,basara,1,1,rama1,8,0,F9235A84,618234CA
D05F14ED,Falco Flashman,8,basara,1,1,rama1,12,0,CF6EEDEE,618234CA
D05F14ED,Falco Flashman,8,basara,1,1,rama1,15,0,595EEA99,618234CA
D05F14ED,Falco Flashman,8,basara,1,1,rama2,18,0,F9235A84,618234CA
D05F14ED,Falco Flashman,8,basara,1,1,rama2,22,0,CF6EEDEE,618234CA
D05F14ED,Falco Flashman,8,basara,1,1,rama2,25,0,595EEA99,618234CA
D05F14ED,Falco Flashman,8,basara,4,2,tronco,1,0,F5D99E99,FFE6A169
D05F14ED,Falco Flashman,8,basara,4,2,tronco,3,0,1CAA9DE4,FFE6A169
D05F14ED,Falco Flashman,8,basara,4,2,rama1,8,0,F9235A84,FFE6A169
D05F14ED,Falco Flashman,8,basara,4,2,rama1,12,0,41436E70,FFE6A169
D05F14ED,Falco Flashman,8,basara,4,2,rama1,15,0,32FAAE67,FFE6A169
D05F14ED,Falco Flashman,8,basara,4,2,rama2,18,0,F9235A84,FFE6A169
D05F14ED,Falco Flashman,8,basara,4,2,rama2,22,0,41436E70,FFE6A169
D05F14ED,Falco Flashman,8,basara,4,2,rama2,25,0,32FAAE67,FFE6A169
D05F14ED,Falco Flashman,8,basara,2,3,tronco,1,0,F5D99E99,88E191FF
D05F14ED,Falco Flashman,8,basara,2,3,tronco,3,0,1CAA9DE4,88E191FF
D05F14ED,Falco Flashman,8,basara,2,3,rama1,8,0,F9235A84,88E191FF
D05F14ED,Falco Flashman,8,basara,2,3,rama1,12,0,186FF180,88E191FF
D05F14ED,Falco Flashman,8,basara,2,3,rama1,15,0,C99ABCE7,88E191FF
D05F14ED,Falco Flashman,8,basara,2,3,rama2,18,0,F9235A84,88E191FF
D05F14ED,Falco Flashman,8,basara,2,3,rama2,22,0,186FF180,88E191FF
D05F14ED,Falco Flashman,8,basara,2,3,rama2,25,0,C99ABCE7,88E191FF
D05F14ED,Falco Flashman,8,basara,0,4,tronco,1,0,F5D99E99,11E8C045
D05F14ED,Falco Flashman,8,basara,0,4,tronco,3,0,1CAA9DE4,11E8C045
D05F14ED,Falco Flashman,8,basara,0,4,rama1,8,0,F9235A84,11E8C045
D05F14ED,Falco Flashman,8,basara,0,4,rama1,12,0,84E41252,11E8C045
D05F14ED,Falco Flashman,8,basara,0,4,rama1,15,0,B14171BB,11E8C045
D05F14ED,Falco Flashman,8,basara,0,4,rama2,18,0,F9235A84,11E8C045
D05F14ED,Falco Flashman,8,basara,0,4,rama2,22,0,84E41252,11E8C045
D05F14ED,Falco Flashman,8,basara,0,4,rama2,25,0,B14171BB,11E8C045
D05F14ED,Falco Flashman,8,basara,5,5,tronco,1,0,F5D99E99,8F8C55E6
D05F14ED,Falco Flashman,8,basara,5,5,tronco,3,0,1CAA9DE4,8F8C55E6
D05F14ED,Falco Flashman,8,basara,5,5,rama1,8,0,F9235A84,8F8C55E6
D05F14ED,Falco Flashman,8,basara,5,5,rama1,12,0,9642721E,8F8C55E6
D05F14ED,Falco Flashman,8,basara,5,5,rama1,15,0,4C2BAEB7,8F8C55E6
D05F14ED,Falco Flashman,8,basara,5,5,rama2,18,0,F9235A84,8F8C55E6
D05F14ED,Falco Flashman,8,basara,5,5,rama2,22,0,9642721E,8F8C55E6
D05F14ED,Falco Flashman,8,basara,5,5,rama2,25,0,4C2BAEB7,8F8C55E6
E273CBB4,Falco Flashman,7,propio,,0,tronco,1,0,E9B407A5,B9826D7F
E273CBB4,Falco Flashman,7,propio,,0,tronco,3,0,D542546A,B9826D7F
