# Todos los personajes jugables del juego, con su arbol de tecnicas.
# Lo genera herramientas/construir_base_jugadores.py.
# rN_tipo: que admite esa ranura. LIBRE = cualquier tecnica o hipertecnica.
identidad,indice,string_id,nombre,elemento,posicion,posicion_alt,arquetipo,rareza,equipo,r1_tecnica,r1_tipo,r1_nivel,r2_tecnica,r2_tipo,r2_nivel,r3_tecnica,r3_tipo,r3_nivel,r4_tecnica,r4_tipo,r4_nivel,r5_tecnica,r5_tipo,r5_nivel,r6_tecnica,r6_tipo,r6_nivel,r7_tecnica,r7_tipo,r7_nivel,r8_tecnica,r8_tipo,r8_nivel,r9_tecnica,r9_tipo,r9_nivel
94C2344C,795,c01008750,Paddy Streehan,Bosque,POR,DEF,Contra,normal,No afiliados,Parada de mano firme,Parada,1,Cinto astral,Defensa,13,Campo de fuerza,LIBRE,20,Mano mágica,Parada,30,Manos infinitas,Parada,38,Determinación de portero,LIBRE,43,Defensa múltiple,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
BFEF678F,796,c01008760,Carson Haynes,Bosque,DEF,MED,Contra,normal,No afiliados,Paso engañoso,Regate,1,Cinto astral,Defensa,13,Ultraluna,LIBRE,20,Ataque sombrío,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43
A6F456CE,797,c01008770,Earl Grayson,Bosque,DEF,MED,Justicia,normal,No afiliados,Robo rodante,Defensa,1,Espejismo de balón,Regate,13,Ataque sombrío,LIBRE,20,Defensa múltiple,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43,Engaño torero,Regate,30,Balón diabólico,Regate,38,Impulso temporal,LIBRE,43
216C4A01,798,c01008780,Pip Aminty,Montana,DEF,MED,Tension,normal,No afiliados,Parada en arco,Defensa,1,Acelerón,Regate,13,Jaula de piedra,LIBRE,20,Corro de la patata,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43,Carrera a 3 piernas,Regate,30,Superelástico,Regate,38,Catalizador elemental,LIBRE,43
38777B40,799,c01008790,Noel Vacancies,Fuego,POR,MED,Tension,normal,No afiliados,Despeje de puño,Parada,1,Lluvia de meteoros,Regate,13,Despeje explosivo,LIBRE,20,Rechace de fuego,Parada,30,Millón de manos,Parada,38,Determinación de portero,LIBRE,43,Tacón infernal,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
E2E98734,800,c01008800,Jon Quill,Bosque,DEL,MED,Brecha,normal,No afiliados,Tiro potente,Tiro,1,Espejismo de balón,Regate,13,Chut congelante,LIBRE,20,Remate múltiple,Tiro,30,Lanza letal,Tiro,38,Sobrecarga ardiente,LIBRE,43,Regate múltiple,Regate,30,Balón diabólico,Regate,38,Catalizador elemental,LIBRE,43
FBF2B675,801,c01008810,Bill Looney,Bosque,DEF,MED,Justicia,normal,No afiliados,Amago y esprint,Regate,1,Robo rápido,Defensa,13,Regate múltiple,LIBRE,20,Segadora,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Engaño torero,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43
D0DFE5B6,802,c01008820,Dan Nettles,Bosque,POR,DEF,Tension,normal,No afiliados,Despeje de puño,Parada,1,Barrido defensivo,Defensa,13,Mano mágica,LIBRE,20,Campo de fuerza,Parada,30,Manos infinitas,Parada,38,Determinación de portero,LIBRE,43,Segadora,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
C9C4D4F7,803,c01008830,Clark Watcher,Montana,DEF,DEL,Juego sucio,normal,No afiliados,Regate disimulado,Defensa,1,Remate Tarzán,Tiro,13,Voltereta circense,LIBRE,20,Corro de la patata,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43,Ataque de paladín,Tiro,30,Remate unicornio,Tiro,38,Sobrecarga ardiente,LIBRE,43
86854230,804,c01008840,Tim Eisback,Bosque,DEF,DEL,Afinidad,normal,No afiliados,Robo rodante,Defensa,1,Disparo rodante,Tiro,13,Telaraña,LIBRE,20,Segadora,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43,Remate seguridad,Tiro,30,Lanza letal,Tiro,38,Sobrecarga ardiente,LIBRE,43
9F9E7371,805,c01008850,Sam Aritan,Bosque,MED,DEF,Afinidad,normal,No afiliados,Robo rodante,Defensa,1,Espejismo de balón,Regate,13,Segadora,LIBRE,20,Ultraluna,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43,Defensa múltiple,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43
B4B320B2,806,c01008860,Cal Emarry,Bosque,POR,DEL,Juego sucio,normal,No afiliados,Tiro rasante,Tiro,1,Mano celestial,Parada,13,Lecho de rosas,LIBRE,20,Mano mágica,Parada,30,Manos infinitas,Parada,38,Determinación de portero,LIBRE,43,Tiro espejismo,Tiro,30,Lanza letal,Tiro,38,Sobrecarga ardiente,LIBRE,43
ADA811F3,807,c01008870,Bambis Shakin,Montana,DEL,MED,Afinidad,normal,No afiliados,Paso engañoso,Regate,1,Remate Tarzán,Tiro,13,Carrera a 3 piernas,LIBRE,20,Bola de fango,Tiro,30,Baile de mariposas,Tiro,38,Sobrecarga ardiente,LIBRE,43,Regate topo,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43
2A300D3C,808,c01008880,Zin Giber,Bosque,MED,DEF,Brecha,normal,No afiliados,Carga de hombro,Defensa,1,Espejismo de balón,Regate,13,Ataque sombrío,LIBRE,20,Engaño torero,Regate,30,Balón diabólico,Regate,38,Impulso temporal,LIBRE,43,Telaraña,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43
332B3C7D,809,c01008890,Wes Abbey,Bosque,DEL,MED,Contra,normal,No afiliados,Tiro potente,Tiro,1,Imagen residual,Regate,13,Chut congelante,LIBRE,20,Remate seguridad,Tiro,30,Lanza letal,Tiro,38,Sobrecarga ardiente,LIBRE,43,Ultraluna,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
E32BED03,810,c01008900,Alec Dote,Viento,POR,MED,Contra,normal,No afiliados,Despeje de puño,Parada,1,Regate aurora,Regate,13,Gran barrera de coral,LIBRE,20,Espada defensora,Parada,30,Muralla tsunami,Parada,38,Determinación de portero,LIBRE,43,Entrada tormentosa,Regate,30,Patín aéreo,Regate,38,Catalizador elemental,LIBRE,43
FA30DC42,811,c01008910,Dougie McFlea,Viento,MED,DEF,Afinidad,normal,No afiliados,Jugarreta,Defensa,1,Torbellino dragón,Regate,13,Ciclón,LIBRE,20,Entrada tormentosa,Regate,30,Danza del viento,Regate,38,Impulso temporal,LIBRE,43,Ángel de nieve,Defensa,30,Subida a los cielos,Defensa,38,Guardián férreo,LIBRE,43
D11D8F81,812,c01008920,Jacky Lantern,Fuego,POR,DEF,Juego sucio,normal,No afiliados,Carga de hombro,Defensa,1,Despeje de fuego,Parada,13,Zigzag de fuego,LIBRE,20,Puños voladores,Parada,30,Escudo de fuerza total,Parada,38,Determinación de portero,LIBRE,43,Corte volcánico,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
C806BEC0,813,c01008930,Matt Tudor,Fuego,DEF,MED,Tension,normal,No afiliados,Jugarreta,Defensa,1,Lluvia de meteoros,Regate,13,Estrella fugaz,LIBRE,20,Entrada rodante,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43,Balón galgo,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43
87472807,814,c01008940,Gabriel Shekinah,Viento,MED,DEL,Juego sucio,normal,No afiliados,Amago y esprint,Regate,1,Sabiduría divina,Tiro,13,Hora celestial,LIBRE,20,Entrada tormentosa,Regate,30,Danza del viento,Regate,38,Catalizador elemental,LIBRE,43,Gran tifón,Tiro,30,Flecha divina,Tiro,38,Sobrecarga ardiente,LIBRE,43
9E5C1946,815,c01008950,Biron Pendexter,Bosque,MED,DEF,Contra,normal,No afiliados,Taconazo,Regate,1,Bola falsa,Defensa,13,Ultraluna,LIBRE,20,Engaño torero,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43,Ataque sombrío,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43
B5714A85,816,c01008960,Rod Entwhistle,Viento,POR,DEF,Contra,normal,No afiliados,Parada de mano firme,Parada,1,Giro bobina,Defensa,13,Gran barrera de coral,LIBRE,20,Tormenta del desierto,Parada,30,Muralla tsunami,Parada,38,Determinación de portero,LIBRE,43,Ángel de nieve,Defensa,30,Subida a los cielos,Defensa,38,Guardián férreo,LIBRE,43
AC6A7BC4,817,c01008970,Toby Patient,Bosque,DEF,MED,Juego sucio,normal,No afiliados,Parada en arco,Defensa,1,Espejismo de balón,Regate,13,Defensa múltiple,LIBRE,20,Ataque sombrío,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43,Regate múltiple,Regate,30,Balón diabólico,Regate,38,Catalizador elemental,LIBRE,43
2BF2670B,818,c01008980,Glen Garry,Viento,MED,DEL,Justicia,normal,No afiliados,Tiro potente,Tiro,1,Torbellino dragón,Regate,13,,LIBRE,20,Aikido,Regate,30,Danza del viento,Regate,38,Catalizador elemental,LIBRE,43,Tornado inverso,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43
32E9564A,819,c01008990,Bill Yards,Bosque,POR,MED,Juego sucio,normal,No afiliados,Parada poderosa,Parada,1,Espejismo de balón,Regate,13,Araña gigante,LIBRE,20,Mano mágica,Parada,30,Mano ultradimensional,Parada,38,Determinación de portero,LIBRE,43,Ultraluna,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
5446B1E9,820,c01009000,Kay Acker,Viento,DEL,MED,Juego sucio,normal,No afiliados,Entrada cegadora,Regate,1,Pase cruzado,Tiro,13,Hora celestial,LIBRE,20,Torbellino trampolín,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43,Entrada tormentosa,Regate,30,Patín aéreo,Regate,38,Catalizador elemental,LIBRE,43
4D5D80A8,821,c01009010,Django Keyes,Viento,POR,MED,Juego sucio,normal,No afiliados,Entrada cegadora,Regate,1,Constelación estelar,Parada,13,Alfil blanco,LIBRE,20,Hora celestial,Regate,30,Tormenta del desierto,Parada,38,Determinación de portero,LIBRE,43,Aikido,Regate,30,Danza del viento,Regate,38,Impulso temporal,LIBRE,43
6670D36B,822,c01009020,John Demi,Montana,DEF,MED,Brecha,normal,No afiliados,Carga de hombro,Defensa,1,Confusión,Regate,13,Jaula de piedra,LIBRE,20,Voltereta circense,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43,Carrera a 3 piernas,Regate,30,Superelástico,Regate,38,Catalizador elemental,LIBRE,43
7F6BE22A,823,c01009030,Sage Wisdom,Montana,MED,DEL,Brecha,normal,No afiliados,Tiro rasante,Tiro,1,Confusión,Regate,13,Bola de fango,LIBRE,20,Carrera a 3 piernas,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43,Remate gafas,Tiro,30,Disparo con rebotes,Tiro,38,Sobrecarga ardiente,LIBRE,43
302A74ED,824,c01009040,Nick Washing,Bosque,DEF,MED,Afinidad,normal,No afiliados,Parada en arco,Defensa,1,Regate espejismo,Regate,13,Segadora,LIBRE,20,Telaraña,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43,Engaño torero,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43
293145AC,825,c01009050,Steve Pinner,Bosque,POR,MED,Brecha,normal,No afiliados,Parada de mano firme,Parada,1,Imagen residual,Regate,13,Bloqueo doble,LIBRE,20,Mano mágica,Parada,30,Mano ultradimensional,Parada,38,Determinación de portero,LIBRE,43,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43
021C166F,826,c01009060,Vance Bookings,Montana,POR,DEF,Brecha,normal,No afiliados,Carga de hombro,Defensa,1,Agujero negro,Parada,13,Voltereta circense,LIBRE,20,Guardia del coliseo,Parada,30,Muralla infinita,Parada,38,Determinación de portero,LIBRE,43,Muro de hierro,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43
1B07272E,827,c01009070,Bud Dahman,Bosque,DEL,MED,Contra,normal,No afiliados,Taconazo,Regate,1,Cabezazo kung-fu,Tiro,13,Regate múltiple,LIBRE,20,Tiro espejismo,Tiro,30,Lanza letal,Tiro,38,Sobrecarga ardiente,LIBRE,43,Engaño torero,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
9C9F3BE1,828,c01009080,Reagan Boneman,Bosque,MED,DEF,Contra,normal,No afiliados,Robo rodante,Defensa,1,Espejismo de balón,Regate,13,Defensa múltiple,LIBRE,20,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43,Segadora,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
85840AA0,829,c01009090,Erhard Blower,Viento,DEL,MED,Contra,normal,No afiliados,Finta de pie,Regate,1,Tiro giratorio,Tiro,13,Entrada tormentosa,LIBRE,20,Superrelámpago,Tiro,30,Flecha divina,Tiro,38,Sobrecarga ardiente,LIBRE,43,Aikido,Regate,30,Balón angelical,Regate,38,Catalizador elemental,LIBRE,43
5584DBDE,830,c01009100,Jack Tradesman,Montana,DEL,MED,Tension,normal,No afiliados,Tiro potente,Tiro,1,Acelerón,Regate,13,Ataque de paladín,LIBRE,20,Bola de fango,Tiro,30,Golpe de samba,Tiro,38,Sobrecarga ardiente,LIBRE,43,Regate topo,Regate,30,Superelástico,Regate,38,Catalizador elemental,LIBRE,43
4C9FEA9F,831,c01009110,Rufus Judge,Fuego,DEL,MED,Justicia,normal,No afiliados,Finta de pie,Regate,1,Chut granada,Tiro,13,Coz 3,LIBRE,20,Tiro radiocontrol,Tiro,30,Mandíbulas dobles,Tiro,38,Sobrecarga ardiente,LIBRE,43,Entrada de llamas,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
67B2B95C,832,c01009120,Ace Fettick,Montana,POR,MED,Afinidad,normal,No afiliados,Caño,Regate,1,Agujero de gusano,Parada,13,Carrera a 3 piernas,LIBRE,20,Golpes de luz,Parada,30,Muralla gigante,Parada,38,Determinación de portero,LIBRE,43,Regate topo,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43
7EA9881D,833,c01009130,Lance Lotts,Bosque,POR,MED,Juego sucio,normal,No afiliados,Despeje de puño,Parada,1,Espejismo de balón,Regate,13,Bloqueo doble,LIBRE,20,Araña gigante,Parada,30,Mano ultradimensional,Parada,38,Determinación de portero,LIBRE,43,Engaño torero,Regate,30,Balón diabólico,Regate,38,Catalizador elemental,LIBRE,43
31E81EDA,834,c01009140,Attley Hightable,Bosque,POR,MED,Juego sucio,normal,No afiliados,Parada de mano firme,Parada,1,Espejismo de balón,Regate,13,Campo de fuerza,LIBRE,20,Bloqueo doble,Parada,30,Mano ultradimensional,Parada,38,Determinación de portero,LIBRE,43,Regate múltiple,Regate,30,Balón diabólico,Regate,38,Impulso temporal,LIBRE,43
28F32F9B,835,c01009150,Jim Nastick,Bosque,DEL,MED,Juego sucio,normal,No afiliados,Finta de pie,Regate,1,Tiro fantasma,Tiro,13,Regate múltiple,LIBRE,20,Balón rodante,Tiro,30,Triángulo letal,Tiro,38,Sobrecarga ardiente,LIBRE,43,Ultraluna,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43
03DE7C58,836,c01009160,Theo Riser,Fuego,MED,DEL,Afinidad,normal,No afiliados,Vaselina,Tiro,1,Pared solitaria,Regate,13,Tiro torre de Osaka,LIBRE,20,Entrada de llamas,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43,Tiro cegador,Tiro,30,Tormenta del tigre,Tiro,38,Sobrecarga ardiente,LIBRE,43
1AC54D19,837,c01009170,Weldon Wrought,Viento,DEF,MED,Afinidad,normal,No afiliados,Taconazo,Regate,1,Paisaje helado,Defensa,13,Entrada tormentosa,LIBRE,20,Ciclón,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43,Aikido,Regate,30,Balón angelical,Regate,38,Impulso temporal,LIBRE,43
9D5D51D6,838,c01009180,Seymour Senary,Fuego,DEL,MED,Contra,normal,No afiliados,Caño,Regate,1,Chut granada,Tiro,13,Entrada de llamas,LIBRE,20,Tiro radiocontrol,Tiro,30,Mandíbulas dobles,Tiro,38,Sobrecarga ardiente,LIBRE,43,Tacón infernal,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43
84466097,839,c01009190,Finn Carper,Montana,POR,DEF,Afinidad,normal,No afiliados,Regate disimulado,Defensa,1,Mano celestial,Parada,13,Corro de la patata,LIBRE,20,Guardia del coliseo,Parada,30,Muralla infinita,Parada,38,Determinación de portero,LIBRE,43,Dientes de roca,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43
57C26587,840,c01009200,Herc Bigsby,Montana,DEF,MED,Juego sucio,normal,No afiliados,Carga de hombro,Defensa,1,Giro de mono,Regate,13,Muro de hierro,LIBRE,20,Jaula de piedra,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43,Regate topo,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43
4ED954C6,841,c01009210,Bramley Cox,Viento,DEL,MED,Afinidad,normal,No afiliados,Taconazo,Regate,1,Balón iceberg,Tiro,13,Aikido,LIBRE,20,Ventisca eterna,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43,Hora celestial,Regate,30,Patín aéreo,Regate,38,Impulso temporal,LIBRE,43
65F40705,842,c01009220,Mitch Hett,Viento,DEL,MED,Brecha,normal,No afiliados,Paso engañoso,Regate,1,Ataque cóndor,Tiro,13,Aikido,LIBRE,20,Ventisca eterna,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43,Hora celestial,Regate,30,Balón angelical,Regate,38,Impulso temporal,LIBRE,43
7CEF3644,843,c01009230,Mo Zarella,Bosque,MED,DEF,Contra,normal,No afiliados,Parada en arco,Defensa,1,Regate espejismo,Regate,13,Defensa múltiple,LIBRE,20,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43,Segadora,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
33AEA083,844,c01009240,Scout Messenger,Bosque,DEF,MED,Tension,normal,No afiliados,Taconazo,Regate,1,Bola falsa,Defensa,13,Engaño torero,LIBRE,20,Telaraña,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
2AB591C2,845,c01009250,Paul Chucker,Bosque,POR,MED,Juego sucio,normal,No afiliados,Parada poderosa,Parada,1,Regate espejismo,Regate,13,Campo de fuerza,LIBRE,20,Mano mágica,Parada,30,Manos infinitas,Parada,38,Determinación de portero,LIBRE,43,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
0198C201,846,c01009260,Andy Wallpole,Fuego,MED,DEL,Contra,normal,No afiliados,Tiro rasante,Tiro,1,Acelerrelámpago,Regate,13,Tiro cegador,LIBRE,20,Balón galgo,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43,Tiro radiocontrol,Tiro,30,Fuego supremo,Tiro,38,Sobrecarga ardiente,LIBRE,43
1883F340,847,c01009270,Solomon Justice,Bosque,MED,DEF,Juego sucio,normal,No afiliados,Amago y esprint,Regate,1,Barrido defensivo,Defensa,13,Ultraluna,LIBRE,20,Engaño torero,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43,Defensa múltiple,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
9F1BEF8F,848,c01009280,Mark Tinney,Montana,MED,DEF,Contra,normal,No afiliados,Entrada cegadora,Regate,1,Gravitación,Defensa,13,Carrera a 3 piernas,LIBRE,20,Regate topo,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43,Muro de hierro,Defensa,30,La montaña,Defensa,38,Guardián férreo,LIBRE,43
8600DECE,849,c01009290,Archy Medez,Viento,POR,DEL,Afinidad,normal,No afiliados,Parada de mano firme,Parada,1,Ataque cóndor,Tiro,13,Gran barrera de coral,LIBRE,20,Torbellino,Parada,30,Muralla tsunami,Parada,38,Determinación de portero,LIBRE,43,Megalodón,Tiro,30,Flecha divina,Tiro,38,Sobrecarga ardiente,LIBRE,43
56000FB0,850,c01009300,Jay Pan,Montana,POR,DEF,Brecha,normal,No afiliados,Despeje de puño,Parada,1,Sismo,Defensa,13,Despeje de leñador,LIBRE,20,Deslizamiento,Parada,30,Parada celestial,Parada,38,Determinación de portero,LIBRE,43,Muro de hierro,Defensa,30,La montaña,Defensa,38,Guardián férreo,LIBRE,43
4F1B3EF1,851,c01009310,Jonah Troutman,Bosque,DEL,MED,Afinidad,normal,No afiliados,Amago y esprint,Regate,1,Disparo rodante,Tiro,13,Engaño torero,LIBRE,20,Bomba acrobática,Tiro,30,Rayo de Ganímedes,Tiro,38,Sobrecarga ardiente,LIBRE,43,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43
64366D32,852,c01009320,Carl Nivor,Bosque,POR,DEF,Afinidad,normal,No afiliados,Despeje de puño,Parada,1,Bola falsa,Defensa,13,Araña gigante,LIBRE,20,Campo de fuerza,Parada,30,Manos infinitas,Parada,38,Determinación de portero,LIBRE,43,Ataque sombrío,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
7D2D5C73,853,c01009330,Phil Occifer,Bosque,MED,DEL,Brecha,normal,No afiliados,Caño,Regate,1,Disparo rodante,Tiro,13,Engaño torero,LIBRE,20,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43,Lecho de rosas,Tiro,30,Remate guiverno,Tiro,38,Sobrecarga ardiente,LIBRE,43
326CCAB4,854,c01009340,Noah Gerkin,Fuego,POR,DEF,Brecha,normal,No afiliados,Parada poderosa,Parada,1,Flash de fotones,Defensa,13,Despeje cohete,LIBRE,20,Lanzallamas,Parada,30,Escudo de fuerza total,Parada,38,Determinación de portero,LIBRE,43,Corte volcánico,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
2B77FBF5,855,c01009350,Colin Eager,Montana,DEL,MED,Tension,normal,No afiliados,Entrada cegadora,Regate,1,Remate de Gaia,Tiro,13,Regate topo,LIBRE,20,Bola de fango,Tiro,30,Golpe de samba,Tiro,38,Sobrecarga ardiente,LIBRE,43,Carrera a 3 piernas,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43
19419977,857,c01009370,Nick Crew,Fuego,POR,DEF,Juego sucio,normal,No afiliados,Parada en arco,Defensa,1,Destrozataladros,Parada,13,Entrada rodante,LIBRE,20,Mano celestial X,Parada,30,Millón de manos,Parada,38,Determinación de portero,LIBRE,43,Estrella fugaz,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43
9ED985B8,858,c01009380,Ivor Parrot,Viento,MED,DEL,Afinidad,normal,No afiliados,Tiro con efecto,Tiro,1,Torbellino dragón,Regate,13,Torbellino trampolín,LIBRE,20,Hora celestial,Regate,30,Balón angelical,Regate,38,Impulso temporal,LIBRE,43,Superrelámpago,Tiro,30,Flecha divina,Tiro,38,Sobrecarga ardiente,LIBRE,43
87C2B4F9,859,c01009390,Matthew Pencil,Bosque,DEL,MED,Juego sucio,normal,No afiliados,Tiro con efecto,Tiro,1,Regate espejismo,Regate,13,Balón rodante,LIBRE,20,Remate seguridad,Tiro,30,Zapatazo dual,Tiro,38,Sobrecarga ardiente,LIBRE,43,Engaño torero,Regate,30,Balón diabólico,Regate,38,Catalizador elemental,LIBRE,43
534F1935,860,c01009400,Ropert Chapp,Viento,DEF,MED,Juego sucio,normal,No afiliados,Taconazo,Regate,1,Paisaje helado,Defensa,13,Entrada tormentosa,LIBRE,20,Torre inexpugnable,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43,Hora celestial,Regate,30,Danza del viento,Regate,38,Impulso temporal,LIBRE,43
4A542874,861,c01009410,Hal LeButt,Viento,POR,DEF,Contra,normal,No afiliados,Parada poderosa,Parada,1,Rompehielos,Defensa,13,Martillo defensor,LIBRE,20,Tormenta del desierto,Parada,30,Muralla tsunami,Parada,38,Determinación de portero,LIBRE,43,Ciclón,Defensa,30,Subida a los cielos,Defensa,38,Guardián férreo,LIBRE,43
61797BB7,862,c01009420,Al Chemmy,Fuego,DEF,MED,Justicia,normal,No afiliados,Paso engañoso,Regate,1,Baile de llamas,Defensa,13,Coz 3,LIBRE,20,Corte volcánico,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43,Balón galgo,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43
78624AF6,863,c01009430,Rob Zervatory,Bosque,DEL,MED,Juego sucio,normal,No afiliados,Tiro con rebote,Tiro,1,Regate espejismo,Regate,13,Disparo cósmico,LIBRE,20,Remate múltiple,Tiro,30,Remate guiverno,Tiro,38,Sobrecarga ardiente,LIBRE,43,Engaño torero,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
3723DC31,864,c01009440,Joe Stick,Fuego,MED,DEF,Justicia,normal,No afiliados,Finta de pie,Regate,1,Baile de llamas,Defensa,13,Balón galgo,LIBRE,20,Entrada de llamas,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43,Zigzag de fuego,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43
2E38ED70,865,c01009450,Nick Turine,Bosque,DEF,MED,Afinidad,normal,No afiliados,Regate disimulado,Defensa,1,Espejismo de balón,Regate,13,Defensa múltiple,LIBRE,20,Segadora,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Engaño torero,Regate,30,Balón diabólico,Regate,38,Catalizador elemental,LIBRE,43
0515BEB3,866,c01009460,Marc O'Lepsy,Bosque,DEF,MED,Juego sucio,normal,No afiliados,Parada en arco,Defensa,1,Imagen residual,Regate,13,Telaraña,LIBRE,20,Defensa múltiple,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Engaño torero,Regate,30,Balón diabólico,Regate,38,Impulso temporal,LIBRE,43
