# Con que busto se dibuja cada personaje debajo de la cara (NOTAS O-148, O-154).
# cuerpo = fichero de 10_icon_chr/uniform/<cuerpo>_l.png, ya en su talla.
# complexion = cuerpo base 3D (c000101..c000401); tipo_cuerpo = 0-7, lo que usa
# el filtro de cuerpo del juego; origen = camiseta / portero / propia / respaldo.
# Lo genera herramientas/construir_cuerpos.py.
identidad,cuerpo,complexion,tipo_cuerpo,origen
43FE6AC4,u117401_10_00,c000101,0,camiseta
440AEA5C,u070153_10_00,c000201,2,portero
4425604F,u031503_10_00,c000201,2,camiseta
442EB819,u020403_10_00,c000201,2,camiseta
44384D4E,u117401_10_00,c000101,0,camiseta
4440C959,u111102_10_00,c000101,1,camiseta
4450462D,u117403_10_00,c000201,2,camiseta
445F0088,u010101_10_00,c000101,0,camiseta
44609557,u11807190,c000301,4,propia
446D9FA4,u117405_10_00,c000301,4,camiseta
44703DE8,u032255_10_00,c000301,4,portero
447751A7,u115104_10_00,c000201,3,camiseta
447E60A0,u081008_10_00,c000301,7,camiseta
447F7A79,u080805_10_00,c000301,4,camiseta
4482E47A,u031101_10_00,c000101,0,camiseta
44893C2C,u117402_10_00,c000101,1,camiseta
448ECD0F,u112103_10_00,c000201,2,camiseta
44A57CBD,u115107_10_00,c000401,6,camiseta
44BD5EFD,u010901_10_00,c000101,0,camiseta
44BDD1B0,u117406_10_00,c000401,5,camiseta
44BFB2BE,u117407_10_00,c000401,6,camiseta
44CA1B91,u117406_10_00,c000401,5,camiseta
44E59182,u117401_10_00,c000101,0,camiseta
44F7C218,u045306_10_00,c000401,5,camiseta
44FD5FB5,u117403_10_00,c000201,2,camiseta
450871A6,u117401_10_00,c000101,0,camiseta
4527FBB5,u117403_10_00,c000201,2,camiseta
453F3582,u117405_10_00,c000301,4,camiseta
454B561B,u117401_10_00,c000101,0,camiseta
457DD889,u117407_10_00,c000401,6,camiseta
457FBB87,u117401_10_00,c000101,0,camiseta
4582A36E,u111102_10_00,c000101,1,camiseta
45922C1A,u117406_10_00,c000401,5,camiseta
45A2674B,u117402_10_00,c000101,1,camiseta
45A2FF60,u11807090,c000101,1,propia
45AF7ADE,u060401_10_00,c000101,0,camiseta
45AFF593,u117405_10_00,c000301,4,camiseta
45B257DF,u032201_10_00,c000101,0,camiseta
45B53B90,u115101_10_00,c000101,1,camiseta
45BC0A97,u080105_20_00,c000301,4,camiseta
45C8806B,u070104_10_00,c000201,3,camiseta
45D0C111,u117405_10_00,c000301,4,camiseta
45E78535,u041906_10_00,c000401,5,camiseta
45E9D15E,u11500860,c000301,7,propia
45ECD22E,u020401_10_00,c000101,0,camiseta
46005642,u080507_10_00,c000401,6,camiseta
4604ABEE,u050905_10_00,c000301,4,camiseta
4604E078,u010105_10_00,c000301,4,respaldo_generico
4606E01A,u020201_10_00,c000101,0,camiseta
46071079,u070205_10_00,c000301,4,camiseta
462B21FD,u117403_10_00,c000201,2,camiseta
462BAEB0,u060601_10_00,c000101,0,camiseta
463EFFBB,u110408_10_00,c000301,7,camiseta
464CC31F,u020256_10_00,c000401,5,portero
464EDFFE,u070101_10_00,c000101,0,camiseta
4657DFFD,u117203_10_00,c000201,2,camiseta
4663515B,u042006_10_00,c000401,5,camiseta
46680640,u020501_10_00,c000101,0,camiseta
467E1CC7,u010101_10_00,c000101,0,respaldo_equipo
468CA5C8,u117401_10_00,c000101,0,camiseta
469188C9,u040651_10_00,c000101,0,portero
46A32FDB,u117407_10_00,c000401,6,camiseta
46BBE1EC,u117401_10_00,c000101,0,camiseta
46CF8275,u117402_10_00,c000101,1,camiseta
46D9F86F,u117401_10_00,c000101,0,camiseta
46F6727C,u050701_10_00,c000101,0,camiseta
46FA4928,u115106_10_00,c000401,5,camiseta
46FA7FEA,u050701_10_00,c000101,0,respaldo_equipo
46FB6FE9,u117405_10_00,c000301,4,camiseta
47063014,u030901_10_00,c000101,0,camiseta
47081289,u11010020,c000301,4,propia
470A1961,u112103_10_00,c000201,2,camiseta
470DE842,u117402_10_00,c000101,1,camiseta
471B9258,u117401_10_00,c000101,0,camiseta
47297877,u010205_10_00,c000301,4,respaldo_equipo
4734184B,u050701_10_00,c000101,0,camiseta
4738445F,u021201_10_00,c000101,1,camiseta
473905DE,u117402_10_00,c000101,1,camiseta
47398A93,u010801_10_00,c000101,0,camiseta
473B66D0,u117401_10_00,c000101,0,camiseta
4740CCA1,u02029500,c000101,1,propia
47436172,u117401_10_00,c000101,0,respaldo_equipo
474ECFFF,u117401_10_00,c000101,0,camiseta
4753E2FE,u040606_10_00,c000401,5,camiseta
4758B5E5,u021502_10_00,c000101,1,camiseta
476145EC,u117407_10_00,c000401,6,camiseta
47798BDB,u117402_10_00,c000101,1,camiseta
4783BEA8,u020701_10_00,c000101,0,camiseta
478E03CC,u041501_10_00,c000101,0,respaldo_equipo
47A1B421,u031601_10_00,c000101,0,camiseta
47A8E4CA,u010102_10_00,c000101,1,respaldo_generico
47AA6C77,u020551_10_00,c000101,0,portero
47B5C6AB,u117401_10_00,c000101,0,camiseta
47C23C75,u080501_10_00,c000101,0,camiseta
47C48A2D,u020202_10_00,c000101,1,camiseta
47D313A5,u030105_10_00,c000301,4,camiseta
47D49243,u117405_10_00,c000301,4,camiseta
47E94BCA,u117401_10_00,c000101,0,camiseta
47EA0E05,u115101_10_00,c000101,0,camiseta
47FC958C,u115105_10_00,c000301,4,camiseta
4805A9CC,u117405_10_00,c000301,4,camiseta
4809DC7B,u071606_10_00,c000401,5,camiseta
4812962D,u117407_10_00,c000401,6,camiseta
4814D147,u11070510,c000101,1,propia
481A688E,u011204_10_00,c000201,3,camiseta
481AE7C3,u061105_10_00,c000301,4,camiseta
4825D209,u031405_10_00,c000301,4,camiseta
482E0A5F,u117401_10_00,c000101,0,camiseta
4842A7F1,u051405_10_00,c000301,4,camiseta
486D2DE2,u010407_10_00,c000401,6,camiseta
4882563C,u117406_10_00,c000401,5,camiseta
4882D971,u040101_10_00,c000101,0,camiseta
4892C11F,u111805_10_00,c000301,4,camiseta
48947747,u080401_10_00,c000101,0,camiseta
489A980B,u040101_10_00,c000101,0,camiseta
489FF470,u117405_10_00,c000301,4,camiseta
48AADEBE,u110504_10_00,c000201,3,camiseta
48B07E63,u117405_10_00,c000301,4,camiseta
48B0E648,u11806040,c000101,0,propia
48BC4537,u115101_10_00,c000101,1,camiseta
48C1FA6A,u040101_10_00,c000101,0,respaldo_equipo
48C3FEF8,u115101_10_00,c000101,0,camiseta
48C53046,u010105_10_00,c000301,4,respaldo_generico
48CAA9D7,u117405_10_00,c000301,4,camiseta
48D8E21A,u070857_10_00,c000401,6,portero
48DCD3CD,u117405_10_00,c000301,4,camiseta
48E523C4,u050401_10_00,c000101,0,camiseta
48F635A5,u117403_10_00,c000201,2,camiseta
48F7705E,u117401_10_00,c000101,0,camiseta
4903905D,u040101_10_00,c000101,0,respaldo_equipo
4908C3E0,u117401_10_00,c000101,0,camiseta
491353CE,u040301_10_00,c000101,0,respaldo_equipo
491B92F4,u021401_10_00,c000101,0,camiseta
491EB9FA,u117402_10_00,c000101,1,camiseta
492749F3,u050405_10_00,c000301,4,camiseta
49345F92,u117402_10_00,c000101,1,camiseta
49351A69,u117405_10_00,c000301,4,camiseta
49403C0B,u117404_10_00,c000201,3,camiseta
4940B346,u040101_10_00,c000101,0,respaldo_equipo
49427AFE,u040101_10_00,c000101,0,respaldo_equipo
4950AB28,u111805_10_00,c000301,4,camiseta
4958F23C,u040101_10_00,c000101,0,camiseta
495D9E47,u117406_10_00,c000401,5,camiseta
4968B489,u110508_10_00,c000301,7,camiseta
496E4E99,u117401_10_00,c000101,0,camiseta
49721454,u117407_10_00,c000401,6,camiseta
49929E5C,u117453_10_00,c000201,2,portero
499EC7EC,u021201_10_00,c000101,0,camiseta
49AC021A,u115101_10_00,c000101,1,camiseta
49AF47D5,u010401_10_00,c000101,0,camiseta
49B9F8ED,u050701_10_00,c000101,0,respaldo_equipo
49C7C3FB,u117401_10_00,c000101,0,camiseta
49D0FC1A,u117401_10_00,c000101,0,camiseta
49D88DF4,u117405_10_00,c000301,4,camiseta
49DC7B2A,u117401_10_00,c000101,0,camiseta
49E7B83E,u031451_10_00,c000101,0,portero
49EC6068,u117401_10_00,c000101,0,camiseta
4A203F88,u042001_10_00,c000101,0,respaldo_equipo
4A23E972,u112502_10_00,c000101,1,camiseta
4A2B93BB,u010306_10_00,c000401,5,camiseta
4A542874,u117405_10_00,c000301,4,camiseta
4A5C599A,u117404_10_00,c000201,3,camiseta
4A636C50,u031351_10_00,c000101,0,portero
4A68B406,u117406_10_00,c000401,5,camiseta
4A874433,u040101_10_00,c000101,0,respaldo_equipo
4A8C178E,u117405_10_00,c000301,4,camiseta
4A8C98C3,u061202_10_00,c000101,1,camiseta
4AA7CE21,u010907_10_00,c000401,6,camiseta
4AB08BFC,u117406_10_00,c000401,5,camiseta
4AB1CE07,u117406_10_00,c000401,5,camiseta
4AC46728,u040901_10_00,c000101,0,camiseta
4AC4E865,u117402_10_00,c000101,1,camiseta
4AD4E85C,u111005_10_00,c000301,4,camiseta
4ADC2652,u052006_10_00,c000401,5,camiseta
4B060D1F,u040905_10_00,c000301,4,camiseta
4B068252,u117401_10_00,c000101,0,camiseta
4B16826B,u111001_10_00,c000101,0,camiseta
4B211A95,u115101_10_00,c000101,1,camiseta
4B282B92,u081108_10_00,c000301,7,camiseta
4B393530,u117403_10_00,c11500260,2,respaldo_equipo
4B452E04,u040101_10_00,c000101,0,respaldo_equipo
4B48FE9C,u010101_10_00,c000101,0,respaldo_generico
4B4E7DB9,u117401_10_00,c000101,0,camiseta
4B619D06,u021201_10_00,c000101,1,camiseta
4B73A430,u117403_10_00,c000201,2,camiseta
4B964243,u117401_10_00,c000101,0,camiseta
4B9E33AD,u117407_10_00,c000401,6,camiseta
4B9EBCE0,u011103_10_00,c000201,2,camiseta
4BA10667,u031303_10_00,c000201,2,camiseta
4BA88D92,u11120510,c000101,1,propia
4BAADE31,u117403_10_00,c000201,2,camiseta
4BBC2B66,u060902_10_00,c000101,1,camiseta
4BE18345,u112555_10_00,c000301,4,portero
4BE255BF,u042001_10_00,c000101,0,respaldo_equipo
4BE85000,u115105_10_00,c000301,4,camiseta
4BE9F98C,u010301_10_00,c000101,0,camiseta
4BECD0C2,u020701_10_00,c000101,0,camiseta
4BEF0471,u021201_10_00,c000101,0,camiseta
4BF3378F,u115101_10_00,c000101,1,camiseta
4C0F2A8E,u117403_10_00,c000201,2,camiseta
4C0FA5C3,u040551_10_00,c000101,0,portero
4C4490AA,u115101_10_00,c000101,0,camiseta
4C47D565,u117401_10_00,c000101,0,camiseta
4C6721ED,u117407_10_00,c000401,6,camiseta
4C6835DA,u020301_10_00,c000101,0,camiseta
4C7A0CEC,u117401_10_00,c000101,0,camiseta
4C97143C,u011305_10_00,c000301,4,camiseta
4C979B71,u117405_10_00,c000301,4,camiseta
4C9A86E4,u051103_10_00,c000201,2,camiseta
4C9FEA9F,u117401_10_00,c000101,0,camiseta
4CA05018,u117403_10_00,c000201,2,camiseta
4CA0D52D,u070901_10_00,c000101,0,camiseta
4CA1254E,u111202_10_00,c000101,1,camiseta
4CA376ED,u117401_10_00,c000101,0,camiseta
4CA8AEBB,u032305_10_00,c000301,4,camiseta
4CB50CF7,u117401_10_00,c000101,0,camiseta
4CB89E2F,u05026580,c000301,4,propia
4CCFDB43,u010105_10_00,c000301,4,camiseta
4CD1D169,u020755_10_00,c000301,4,portero
4CE0DE1D,u117405_10_00,c000301,4,camiseta
4CEB064B,u070206_10_00,c000401,5,camiseta
4CF62B4A,u020801_10_00,c000101,0,camiseta
4CFD7C51,u041105_10_00,c000301,4,camiseta
4D223B67,u010105_10_00,c000301,4,camiseta
4D296C7C,u070205_10_00,c000301,4,camiseta
4D300BC7,u115101_10_00,c000101,1,camiseta
4D34417D,u020855_10_00,c000301,4,portero
4D54D787,u115103_10_00,c000201,2,camiseta
4D55F146,u117403_10_00,c000201,2,camiseta
4D5874F8,u11803060,c000401,5,propia
4D5A4A01,u111701_10_00,c000101,0,camiseta
4D5D80A8,u117401_10_00,c000101,0,camiseta
4D5DE680,u030901_10_00,c000101,0,camiseta
4D611CDA,u117405_10_00,c000301,4,camiseta
4D623A2F,u117406_10_00,c000401,5,camiseta
4D634F79,u111202_10_00,c000101,1,camiseta
4D6AC48C,u032355_10_00,c000301,4,portero
4D7766C0,u117401_10_00,c000101,0,camiseta
4D85BF52,u117407_10_00,c000401,6,camiseta
4DA54BDA,u117401_10_00,c000101,0,camiseta
4DB866DB,u117405_10_00,c000301,4,camiseta
4DCD40B9,u117405_10_00,c000301,4,camiseta
4DCDCFF4,u040501_10_00,c000101,0,camiseta
4DD58E8E,u051706_10_00,c000401,5,camiseta
4DF01500,u050701_10_00,c000101,0,respaldo_equipo
4E016B3C,u117401_10_00,c000101,0,camiseta
4E01E471,u061102_10_00,c000101,1,camiseta
4E0C61CF,u11804080,c000101,1,propia
4E1BA53F,u115101_10_00,c000101,1,camiseta
4E1CC970,u031205_10_00,c000301,4,camiseta
4E2373F7,u011001_10_00,c000101,0,camiseta
4E2EE12F,u050601_10_00,c000101,0,camiseta
4E3CB2B5,u117405_10_00,c000301,4,camiseta
4E491B9A,u040201_10_00,c000101,0,camiseta
4E4994D7,u117402_10_00,c000101,1,camiseta
4E515AE0,u050701_10_00,c000101,0,camiseta
4E6372BF,u117402_10_00,c000101,1,camiseta
4EA6EF09,u010201_10_00,c000101,0,camiseta
4ED12528,u117402_10_00,c000101,1,camiseta
4ED954C6,u117407_10_00,c000401,6,camiseta
4EDF13AC,u110705_10_00,c000301,4,camiseta
4EE1BA55,u080603_10_00,c000201,2,camiseta
4EE616D4,u110205_10_00,c000301,4,camiseta
4EEE10E2,u031956_10_00,c000401,5,portero
4EFBC29E,u040102_10_00,c000101,1,camiseta
4F0BE212,u115103_10_00,c000201,2,camiseta
4F134F1F,u117402_10_00,c000101,1,camiseta
4F13C052,u011401_10_00,c000101,0,camiseta
4F1B3EF1,u117401_10_00,c000101,0,camiseta
4F1D799B,u110705_10_00,c000301,4,camiseta
4F27A283,u117402_10_00,c000101,1,camiseta
4F2C7AD5,u031901_10_00,c000101,0,camiseta
4F3C4A41,u040105_10_00,c000301,4,camiseta
4F61AC70,u021201_10_00,c000101,0,camiseta
4F64853E,u010203_10_00,c000201,2,camiseta
4F7459DD,u115101_10_00,c000101,1,camiseta
4F8B71AD,u040201_10_00,c000101,0,camiseta
4F8BFEE0,u117401_10_00,c000101,0,camiseta
4F9330D7,u050701_10_00,c000101,0,camiseta
4FA11888,u117402_10_00,c000101,1,camiseta
4FC3010B,u117401_10_00,c000101,0,camiseta
4FD9CF08,u115103_10_00,c000201,2,camiseta
4FEC8B18,u050601_10_00,c000101,0,camiseta
4FF741FA,u050701_10_00,c000101,0,respaldo_equipo
4FFED882,u117403_10_00,c000201,2,camiseta
5000A3B5,u021406_10_00,c000401,5,camiseta
500588BB,u117402_10_00,c000101,1,camiseta
5013F2A1,u117405_10_00,c000301,4,camiseta
502E2B28,u117407_10_00,c000401,6,camiseta
502F6ED3,u117407_10_00,c000401,6,camiseta
503C78B2,u050401_10_00,c000101,0,camiseta
5043C37D,u050205_10_00,c000301,4,camiseta
5046AF06,u117403_10_00,c000201,2,camiseta
504D2C31,u080405_10_00,c000301,4,camiseta
505B0D4A,u117405_10_00,c000301,4,camiseta
505B8207,u040101_10_00,c000101,0,camiseta
50692515,u117401_10_00,c000101,0,camiseta
507385C8,u110501_10_00,c000101,0,camiseta
5085C785,u115101_10_00,c000101,1,camiseta
5085F6AD,u021201_10_00,c000101,1,camiseta
50B47694,u010407_10_00,c000401,6,camiseta
50B7335B,u115105_10_00,c000301,4,camiseta
50C3BCB5,u117403_10_00,c000201,2,camiseta
50C74A6B,u117401_10_00,c000101,0,camiseta
50CBCD5B,u117405_10_00,c000301,4,camiseta
50DCF2BA,u117407_10_00,c000401,6,camiseta
50F75129,u117401_10_00,c000101,0,camiseta
50F81E4B,u041801_10_00,c000101,0,respaldo_equipo
50F8C717,u051301_10_00,c000101,0,respaldo_equipo
510159CF,u011201_10_00,c000101,0,camiseta
5101D682,u117402_10_00,c000101,1,camiseta
5105205C,u117405_10_00,c000301,4,camiseta
5109A76C,u117406_10_00,c000401,5,camiseta
510FE006,u11070500,c000301,4,propia
511E988D,u117401_10_00,c000101,0,camiseta
51353B1E,u117401_10_00,c000101,0,camiseta
513A747C,u041801_10_00,c000101,0,respaldo_equipo
513EE348,u031401_10_00,c000101,0,camiseta
515996B0,u051405_10_00,c000301,4,camiseta
517335ED,u020301_10_00,c000101,0,camiseta
51761CA3,u010401_10_00,c000101,0,camiseta
5181A94A,u040102_10_00,c000101,1,camiseta
5184C531,u117405_10_00,c000301,4,camiseta
5189F05E,u111801_10_00,c000101,0,camiseta
518F4606,u080406_10_00,c000401,5,camiseta
5199677D,u117407_10_00,c000401,6,camiseta
5199E830,u040101_10_00,c000101,0,camiseta
51A77476,u115101_10_00,c000101,1,camiseta
51AB4F22,u117403_10_00,c000201,2,camiseta
51ABD709,u11806050,c000301,4,propia
51B1EFFF,u110502_10_00,c000101,1,camiseta
51C3D35B,u070801_10_00,c000101,0,camiseta
51C7E28C,u117403_10_00,c000201,2,camiseta
51D19896,u117405_10_00,c000301,4,camiseta
51D8CFB9,u115103_10_00,c000201,2,camiseta
51EC411F,u117401_10_00,c000101,0,camiseta
51ED04E4,u117401_10_00,c000101,0,camiseta
520DB32A,u111002_10_00,c000101,1,camiseta
521D3C5E,u040907_10_00,c000401,6,camiseta
521DB313,u117406_10_00,c000401,5,camiseta
52331AD3,u081102_10_00,c000101,1,camiseta
52554CF8,u117403_10_00,c000201,2,camiseta
52689571,u117401_10_00,c000101,0,camiseta
527AAC47,u021201_10_00,c000101,0,camiseta
528502EC,u117401_10_00,c000101,0,camiseta
52858DA1,u011103_10_00,c000201,2,camiseta
528D7302,u117401_10_00,c000101,0,camiseta
52A71A27,u060906_10_00,c000401,5,camiseta
52B1EF70,u117402_10_00,c000101,1,camiseta
52B3BCD3,u11120500_10,c000301,7,propia
52BA3726,u031301_10_00,c000101,0,camiseta
52F2C8CD,u010301_10_00,c000101,0,camiseta
52F36141,u115101_10_00,c000101,0,camiseta
52F43530,u021206_10_00,c000401,5,camiseta
52FAB204,u112506_10_00,c000401,5,camiseta
532A6CF9,u115101_10_00,c000101,0,camiseta
53302DB7,u020701_10_00,c000101,0,camiseta
5330A2FA,u010307_10_00,c000401,6,camiseta
5338D833,u112505_10_00,c000301,4,camiseta
534768DB,u117402_10_00,c000101,1,camiseta
534F1935,u117405_10_00,c000301,4,camiseta
53738547,u117401_10_00,c000101,0,camiseta
539726CF,u117401_10_00,c000101,0,camiseta
53AAFF46,u117406_10_00,c000401,5,camiseta
53ABBABD,u117405_10_00,c000301,4,camiseta
53BCFF60,u010905_10_00,c000301,4,camiseta
53C71713,u052005_10_00,c000301,4,camiseta
53CFD91D,u111005_10_00,c000301,4,camiseta
53DF5669,u040901_10_00,c000101,0,camiseta
53DFD924,u117401_10_00,c000101,0,camiseta
53EDB7D0,u071606_10_00,c000401,5,camiseta
53F170E4,u081105_10_00,c000301,4,camiseta
53F841E3,u115101_10_00,c000101,1,camiseta
540A8E2B,u11010020,c000301,4,propia
542B3A86,u115105_10_00,c000301,4,camiseta
542F703C,u020801_10_00,c000101,0,camiseta
54325D3D,u070201_10_00,c000101,0,camiseta
54390A26,u010103_10_00,c000201,2,camiseta
54417B40,u111701_10_00,c000101,0,camiseta
544345B9,u11803070,c000401,5,propia
5443DD92,u051105_10_00,c000301,4,camiseta
5446B1E9,u117401_10_00,c000101,0,camiseta
544EC007,u117406_10_00,c000401,5,camiseta
544FE6C6,u115101_10_00,c000101,0,camiseta
546C5781,u117401_10_00,c000101,0,camiseta
54790B6E,u117401_10_00,c000101,0,camiseta
547A2D9B,u117401_10_00,c000101,0,camiseta
54920923,u040101_10_00,c000101,0,camiseta
549E8E13,u117405_10_00,c000301,4,camiseta
54A3579A,u117402_10_00,c000101,1,camiseta
54CEBFCF,u051306_10_00,c000401,5,camiseta
54D671F8,u117402_10_00,c000101,1,camiseta
54D6FEB5,u040506_10_00,c000401,5,camiseta
55141BCF,u117401_10_00,c000101,0,camiseta
55149482,u040501_10_00,c000101,0,camiseta
551D4B24,u010102_10_00,c000101,1,respaldo_generico
551FA935,u040102_10_00,c000101,1,camiseta
555CE424,u117401_10_00,c000101,0,camiseta
555FA1EB,u115103_10_00,c000201,2,camiseta
55613DAD,u117401_10_00,c000101,0,camiseta
557C10AC,u117406_10_00,c000401,5,camiseta
5581B7A5,u051101_10_00,c000101,0,camiseta
5584BDF6,u030951_10_00,c000101,0,portero
5584DBDE,u117405_10_00,c000301,4,camiseta
558C257D,u011302_10_00,c000101,1,camiseta
558CAA30,u117401_10_00,c000101,0,camiseta
55A3AF6E,u05026590,c000301,4,propia
55AE3DB6,u117403_10_00,c000201,2,camiseta
55B39FFA,u032301_10_00,c000101,0,camiseta
55BA140F,u111207_10_00,c000401,6,camiseta
55BB6159,u117401_10_00,c000101,0,camiseta
55D4EA02,u010105_10_00,c000301,4,camiseta
55E64D10,u041101_10_00,c000101,0,camiseta
55ED1A0B,u020805_10_00,c000301,4,camiseta
55F0370A,u070201_10_00,c000101,0,camiseta
55FBEF5C,u117405_10_00,c000301,4,camiseta
56000FB0,u117407_10_00,c000401,6,camiseta
560648DA,u110701_10_00,c000101,0,camiseta
56087E5E,u117406_10_00,c000401,5,camiseta
5608F113,u011405_10_00,c000301,4,camiseta
5610D353,u115105_10_00,c000301,4,camiseta
56277B00,u040106_10_00,c000401,5,camiseta
56374B94,u031905_10_00,c000301,4,camiseta
563C93C2,u117401_10_00,c000101,0,camiseta
566F689C,u115105_10_00,c000301,4,camiseta
567A9D31,u021201_10_00,c000101,1,camiseta
567FB47F,u010206_10_00,c000401,5,camiseta
56880196,u050701_10_00,c000101,0,camiseta
569040EC,u040201_10_00,c000101,0,camiseta
5690CFA1,u117402_10_00,c000101,1,camiseta
56BA29C9,u117402_10_00,c000101,1,camiseta
56C2FE49,u115104_10_00,c000201,3,camiseta
56C59206,u031255_10_00,c000301,4,portero
56D3174D,u010105_10_00,c000301,4,respaldo_generico
56D8304A,u117401_10_00,c000101,0,camiseta
56E5E9C3,u117403_10_00,c000201,2,camiseta
56F6E3C6,u050406_10_00,c000401,5,respaldo_equipo
5700947E,u115101_10_00,c000101,1,camiseta
5700BD47,u020905_10_00,c000301,4,camiseta
5707F831,u031201_10_00,c000101,0,camiseta
571A5A7D,u117401_10_00,c000101,0,camiseta
571AD530,u061102_10_00,c000101,1,camiseta
572783F4,u117406_10_00,c000401,5,camiseta
5735BAC2,u020755_10_00,c000301,4,portero
5735D06E,u050602_10_00,c000101,1,camiseta
573842B6,u011001_10_00,c000101,0,camiseta
574A6BA1,u050701_10_00,c000101,0,camiseta
57522ADB,u040206_10_00,c000401,5,camiseta
5752A596,u117406_10_00,c000401,5,camiseta
577843FE,u117405_10_00,c000301,4,camiseta
578C5E71,u020301_10_00,c000101,0,camiseta
57BDDE48,u010205_10_00,c000301,4,camiseta
57C26587,u117406_10_00,c000401,5,camiseta
57CA1469,u117405_10_00,c000301,4,camiseta
57FA8B14,u080607_10_00,c000401,6,camiseta
57FD2795,u110202_10_00,c000101,1,camiseta
57FEF9F5,u117402_10_00,c000101,1,camiseta
580461E9,u117405_10_00,c000301,4,camiseta
581BAC15,u051602_10_00,c000101,1,respaldo_equipo
5839372D,u060802_10_00,c000101,1,camiseta
5839B860,u117401_10_00,c000101,0,camiseta
584DB8C3,u115101_10_00,c000101,1,camiseta
5871C8C6,u041805_10_00,c000301,4,camiseta
587A9FDD,u020201_10_00,c000101,0,camiseta
58839E19,u117402_10_00,c000101,1,camiseta
5884F256,u115101_10_00,c000101,1,camiseta
589269DF,u110601_10_00,c000101,0,camiseta
589E3C55,u117407_10_00,c000401,6,camiseta
58A3E5DC,u045305_10_00,c000301,4,camiseta
58A97871,u117406_10_00,c000401,5,camiseta
58ACC026,u080701_10_00,c000101,0,camiseta
58B1B646,u117405_10_00,c000301,4,camiseta
58D6C3BE,u030756_10_00,c000401,5,portero
58D84ADA,u071705_10_00,c000301,4,camiseta
58DD1BE8,u117401_10_00,c000101,0,camiseta
58E6B88E,u030102_10_00,c000101,1,camiseta
58E9F674,u117406_10_00,c000401,5,camiseta
58EB957A,u117406_10_00,c000401,5,camiseta
59098488,u061302_10_00,c000101,1,camiseta
5914A989,u030701_10_00,c000101,0,camiseta
591A20ED,u071701_10_00,c000101,0,camiseta
591F71DF,u117402_10_00,c000101,1,camiseta
5929FF4D,u117401_10_00,c000101,0,camiseta
592B130E,u010603_10_00,c000201,2,camiseta
592B9C43,u117405_10_00,c000301,4,camiseta
593923AE,u115108_10_00,c000301,7,camiseta
5941F42E,u117402_10_00,c000101,1,camiseta
59469861,u115105_10_00,c000301,4,camiseta
595003E8,u110601_10_00,c000101,0,camiseta
5950D152,u021001_10_00,c000101,0,camiseta
595C5662,u117401_10_00,c000101,0,camiseta
595DFFEE,u115107_10_00,c000401,6,camiseta
59618FEB,u042205_20_00,c000301,4,camiseta
596B1246,u117402_10_00,c000101,1,camiseta
5973DC71,u117405_10_00,c000301,4,camiseta
59B3A2F1,u041851_10_00,c000101,0,portero
59B8F5EA,u020205_10_00,c000301,4,camiseta
59C333F3,u117401_10_00,c000101,0,camiseta
59C60BDE,u117402_10_00,c000101,1,camiseta
59FBD257,u117405_10_00,c000301,4,camiseta
5A098D99,u020602_10_00,c000101,1,respaldo_equipo
5A09EAD9,u115108_10_00,c000301,7,camiseta
5A15F35B,u021201_10_00,c000101,1,camiseta
5A2A5B9E,u010507_10_00,c000401,6,camiseta
5A37769F,u041751_10_00,c000101,0,portero
5A3C2184,u020103_10_00,c000201,2,camiseta
5A42DFB0,u117401_10_00,c000101,0,camiseta
5A55E051,u117407_10_00,c000401,6,camiseta
5A5D91BF,u117402_10_00,c000101,1,camiseta
5A697C23,u117407_10_00,c000401,6,camiseta
5A7F0639,u117401_10_00,c000101,0,camiseta
5A907DE7,u030803_10_00,c000201,2,camiseta
5A9BA5B1,u117401_10_00,c000101,0,camiseta
5AA67C38,u070301_10_00,c000101,0,camiseta
5AAD2B23,u117406_10_00,c000401,5,camiseta
5AAF482D,u117405_10_00,c000301,4,camiseta
5AAFC760,u010703_10_00,c000201,2,camiseta
5AB00622,u117402_10_00,c000101,1,camiseta
5AD8820C,u117401_10_00,c000101,0,camiseta
5AE55B85,u117403_10_00,c000201,2,camiseta
5AEC5F3D,u111307_10_00,c000401,6,camiseta
5AEFC628,u117405_10_00,c000301,4,camiseta
5AF7081F,u117401_10_00,c000101,0,camiseta
5B109CF3,u081201_10_00,c000101,0,camiseta
5B19ADF4,u115103_10_00,c000201,2,camiseta
5B1AE83B,u117401_10_00,c000101,0,camiseta
5B2731B2,u117402_10_00,c000101,1,camiseta
