# Todas las supertecnicas del juego, de skill_config.
# categoria: columna 14, que separa las cuatro sin excepciones.
# subtipo: columna 9. Los nombres los aporto Aaron.
# poder (AT): columna 11. tp: columna 10. elemento: columna 12.
id,nombre,categoria,subtipo,subtipo_valor,elemento,poder,tp,nombre_interno,descripcion
2DEF6ACD,Estrella reflectante,Parada,despeje,2,Viento,360,60,whk00860,Extiende las manos para crear una barrera estelar y despejar el balón a la velocidad de un cometa.
6CDE71D4,Mordisco de serpiente,Parada,atajo,1,Montana,440,70,whk00870,Una enorme serpiente blanca enrollada en el campo devora el disparo con su gigantesca boca.
A3C2E953,Manos liberadas,Parada,atajo,1,Fuego,440,70,whk00880,"Invoca unas manos oscuras y etéreas con tus brazos, y úsalas para golpear el balón de frente y bloquear cualquier tiro."
E2F3F24A,Puente sin final,Parada,atajo,1,Viento,440,70,whk00890,Crea un puente con ondas oscuras que anula la potencia del balón y lo para.
9C22F29A,Centro de gravedad,Parada,atajo,1,Bosque,440,70,whk00900,Un pesado campo magnético concentrado en la punta de los dedos provoca que cualquier disparo potente caiga al suelo.
DD13E983,Mano mágica,Parada,atajo,1,Montana,720,120,whk00910,Invoca un espíritu con tu energía desbordante y atrapa el balón con todas sus fuerzas.
1E40C4A8,Escudo guardián,Parada,atajo,1,Viento,800,140,whk00920,Libera el poder de tus puños para crear un escudo colosal y desviar todos los tiros del rival.
5F71DFB1,Presa titánica,Parada,atajo,1,Montana,800,140,whk00930,Desata un rugido atronador mientras golpeas el balón con los puños y lo detienes con fuerza.
98E79EFE,Corona de fuego,Parada,atajo,1,Fuego,800,140,whk00940,Concentra tu energía en un muro de furia ígnea y golpea el balón con un calor imparable.
D9D685E7,Despeje demoníaco,Parada,despeje,2,Bosque,800,140,whk00950,Ruge y lanza un fortísimo puñetazo que manda el balón directo a los confines del infierno.
1A85A8CC,Dados de la suerte,Parada,atajo,1,Bosque,800,140,whk00960,"Lanza seis dados al aire, y cuando todos sacan seis, el balón estalla en una espiral de pura suerte."
5BB4B3D5,Cúpula carmesí,Parada,atajo,1,Fuego,800,140,whk00970,Envuelve la portería en una barrera carmesí para absorber cada disparo y evitar los goles del rival.
94A82B52,Mano grandiosa,Parada,atajo,1,Montana,800,140,whk00980,Acumula energía de tormenta y extiende el brazo con tu keshin para interceptar el balón en un destello eléctrico de poder.
D599304B,Aplastamiento,Parada,atajo,1,Bosque,360,60,whk00990,"Disminuye la potencia del disparo con tu enorme determinación, sin tocar el balón con un solo dedo."
767E9F2D,Captura excelente,Parada,atajo,1,Montana,300,50,whk01000,"Inhala profundamente, llena tus pulmones y para el balón, acolchándolo con el pecho."
374F8434,Agujero blanco,Parada,atajo,1,Viento,640,100,whk01010,Invoca un agujero brillante que se traga la pelota y la manda a otra dimensión.
F41CA91F,Recepción negativa,Parada,despeje,2,Viento,360,60,whk01020,Invierte 180 grados todo el mundo y cambia la dirección del disparo.
B52DB206,Giroparada,Parada,atajo,1,Bosque,360,60,whk01030,"Gira como un trompo, creando efecto giroscópico que permite parar con estabilidad pese al impacto."
72BBF349,Ciclón oscuro,Parada,atajo,1,Bosque,640,100,whk01040,Invoca un huracán oscuro para engullir el balón de golpe.
338AE850,Rayo de puño,Parada,despeje,2,Fuego,440,70,whk01050,Libera toda la energía acumulada en el puño y dispara un rayo potente que repele el balón.
F0D9C57B,Corte de arena,Parada,atajo,1,Fuego,440,70,whk01060,"Una maligna sierra giratoria corta el balón por la mitad junto con el suelo, e infunde miedo en el rival."
B1E8DE62,Parada en plancha,Parada,despeje,2,Montana,360,60,whk01070,Corre a toda velocidad desde la esquina del campo y despeja el disparo con un puño poderoso.
7EF446E5,Ciclón humano,Parada,despeje,2,Montana,360,60,whk01080,Gira como una rueda y atraviesa el campo embistiendo y rechazando cualquier tiro que se acerque.
3FC55DFC,Bimano celestial,Parada,atajo,1,Montana,540,85,whk01090,Usa las dos manos para desatar una Mano celestial evolucionada. Posee la energía de dos Manos celestiales normales.
41145D2C,Romance de los tres reinos,Parada,atajo,1,Montana,540,85,whk01100,"Aparece una mano de roca en un espacio parecido a una pintura a tinta, y aplasta el disparo."
00254635,Despeje medialuna,Parada,despeje,2,,440,70,whk01110,Lanza una espada de energía en forma de cruz que impacta con el disparo y lo repele.
C3766B1E,Mano de pingüinos,Parada,atajo,1,,440,70,whk01120,Invoca pingüinos que mordisquean tus brazos. Técnica prohibida que carga de poder y para el tiro.
82477007,Repulsión,Parada,atajo,1,,440,70,whk01130,"Con calma, da la espalda al balón y atraviésalo con un aura punzante."
45D13148,Mano sombría,Parada,atajo,1,Bosque,720,120,whk01140,Invoca una enorme mano de sombra y atrapa el balón al vuelo sin grandes esfuerzos.
04E02A51,Géiser gigante,Parada,atajo,1,Viento,800,140,whk01150,Libera un enorme géiser y deja que un remolino giratorio envuelva el balón para controlarlo.
C7B3077A,Defensa de muñecos,Parada,atajo,1,Bosque,800,140,whk01160,"Reúne a un séquito de ayudantes devotos, que se apresuran a interceptar y detener el balón con gran precisión."
86821C63,Descarga de colores,Parada,atajo,1,Bosque,800,140,whk01170,Dispara lápices de colores como una metralleta para atravesar y detener el balón con precisión.
499E84E4,Parada mate,Parada,atajo,1,Viento,300,50,whk01180,Detén el tiro del rival con un manotazo de una fuerza descomunal.
08AF9FFD,Despeje retorcido,Parada,despeje,2,Bosque,360,60,whk01190,Haz girar el brazo mientras lo estiras para alcanzar el balón y detenerlo de golpe.
18AA1B2E,Colmillo de cocodrilo,Parada,atajo,1,Viento,360,60,whk01200,Junta los brazos para formar las fauces de un cocodrilo y detener el tiro del rival.
599B0037,Golpe abrasador,Parada,atajo,1,Fuego,440,70,whk01210,Prende fuego a tu puño y detén el balón con un golpe certero.
9AC82D1C,Parada de codo,Parada,atajo,1,Viento,440,70,whk01220,Atraviesa el balón con un codazo tan preciso que lo parte en dos.
DBF93605,Puño de arena,Parada,despeje,2,Montana,540,85,whk01230,Lanza un poderosísimo gancho de arena para despejar el balón con fuerza.
1C6F774A,Dardo acuático,Parada,despeje,2,Viento,540,85,whk01240,Dispara un cañón de agua por la boca y manda el balón por los aires.
5D5E6C53,Cabezazo volcánico,Parada,despeje,2,Fuego,540,85,whk01250,Da un cabezazo que hace temblar el suelo y lanza la pelota hacia el cielo.
9E0D4178,Trampa vegetal,Parada,atajo,1,Bosque,540,85,whk01260,Invoca una salvaje planta carnívora que atrapa el balón de un bocado.
DF3C5A61,Despeje virtual,Parada,despeje,2,Bosque,640,100,whk01270,Atrapa cualquier disparo en una barrera circular y devuélvelo con fuerza.
1020C2E6,Zarpazo poderoso,Parada,despeje,2,Viento,540,85,whk01280,Concentra tu fuerza en la mano en forma de garra y destroza el balón de un zarpazo.
5111D9FF,Cometiros,Parada,despeje,2,Montana,540,85,whk01290,"Lanza un proyectil brillante que engulle el balón, frena su impulso y lo lanza lejos."
2FC0D92F,Portón del castillo,Parada,despeje,2,Fuego,640,100,whk01300,"Levanta una puerta de piedra en el campo, con barras de acero que detienen los ataques a la portería."
6EF1C236,Sacrificio,Parada,despeje,2,Viento,640,100,whk01310,Teletransporta al oponente delante de su propio tiro y oblígalo a pararlo con el cuerpo.
ADA2EF1D,Despegue espacial,Parada,despeje,2,Bosque,640,100,whk01320,Lanza la pelota hacia los cielos hasta atravesar la atmósfera e incluso la galaxia.
EC93F404,Mate del dragón,Parada,atajo,1,Viento,640,100,whk01330,Asciende en espiral hacia el cielo como un dragón y clava el tiro del rival en el suelo.
2B05B54B,Pisotón de mamut,Parada,atajo,1,Viento,800,140,whk01340,Utiliza tus piernas como troncos para aplastar el balón mientras se dirige a la portería.
BD35B23C,Pisotón de Magnatas,Parada,atajo,1,Fuego,800,140,whk01341,Impúlsate hacia la pelota con grandiosidad y aplástala con tu colosal cuerpo.
0764BBA5,Pisotón de Dolmega,Parada,atajo,1,Montana,800,140,whk01342,Libera un rugido bestial y golpea el balón con unas garras gigantescas y demoledoras.
6A34AE52,Eco de Delfinus,Parada,atajo,1,Bosque,800,140,whk01350,Lanza una potente onda de choque para reducir el impulso del disparo.
FC04A925,Eco de Dalfonus,Parada,atajo,1,Fuego,800,140,whk01351,Lanza una potente onda de choque ultrasónica para reducir el impulso del disparo y proteger la portería.
A9678379,Despeje de Gorius,Parada,despeje,2,Fuego,800,140,whk01360,Realiza un gigantesco y potente coletazo para devolver todos los tiros que recibas.
E8569860,Estallido de Mosfi,Parada,atajo,1,Bosque,800,140,whk01370,Esparce frutas explosivas delante de la portería y detén el balón con una explosión.
7E669F17,Estallido de Kosfi,Parada,atajo,1,Viento,800,140,whk01371,Detona un puñado de frutos espinosos para desviar el disparo y restarle potencia.
274A00E7,Escudo de Gigiras,Parada,atajo,1,,800,140,whk01380,Extiende brazos largos como tentáculos para formar una barrera de energía con forma de escudo.
B17A0790,Escudo de Grimron,Parada,atajo,1,Montana,800,140,whk01381,Alza un radiante escudo de aura ante la portería para parar todos los tiros.
667B1BFE,Sinergia de Angidra,Parada,despeje,2,Viento,800,140,whk01390,"Realiza un ataque implacable con tres cabezas de dientes afilados, mordiendo la pelota una y otra vez."
F04B1C89,Sinergia de Saranarja,Parada,despeje,2,Bosque,800,140,whk01391,Desata una avalancha de tres golpes para golpear la pelota como una ola aplastante.
4A1A1510,Sinergia de Cerbegira,Parada,despeje,2,Montana,800,140,whk01392,Muerde la pelota con fuerza tres veces seguidas rápidamente para frenar cualquier ataque.
AAD6962A,Mano oceánica,Parada,atajo,1,Viento,540,85,whk01400,Invoca un remolino de agua para formar una enorme mano que detiene los tiros rivales.
EBE78D33,Velo de sirena,Parada,atajo,1,Viento,640,100,whk01410,Sumérgete entre las olas y danza como una sirena para detener el balón envolviéndolo en un velo de agua.
28B4A018,Contragolpe férreo,Parada,sin identificar,0,Fuego,45,45,whk01420,Detiene cualquier tiro con un inmenso espíritu de lucha y lo manda de vuelta con fuerza.
6985BB01,Mar de lágrimas,Parada,sin identificar,0,Fuego,45,45,whk01430,Libera un tsunami de lágrimas que envuelven el balón en una feroz ola de emociones.
AE13FA4E,Parada peliaguda,Parada,atajo,1,Bosque,360,60,whk01440,Lanza una maraña de pelos que se enredan en el balón y debilitan su potencia de tiro.
EF22E157,Craterclismo,Parada,sin identificar,0,Montana,440,70,whk01450,Golpea el suelo con todas tus fuerzas y hunde la portería para evitar el gol.
2C71CC7C,Escudo lunar,Parada,atajo,1,Bosque,540,85,whk01460,Levanta un escudo de lealtad inquebrantable que crece con tu corazón y se vuelve cada vez más fuerte.
6D40D765,Brazo extensible,Parada,atajo,1,Bosque,640,100,whk01470,"Libera un aura con forma de brazo que atrapa cualquier tiro en el aire, sin importar de dónde venga."
A25C4FE2,Colmillo salvaje,Parada,atajo,1,Fuego,440,70,whk01480,Usa todo tu cuerpo para invocar unos bestiales colmillos y atrapar el tiro del rival como si fuese tu presa.
E36D54FB,Megamanos mágicas,Parada,atajo,1,Viento,540,85,whk01490,Invoca a los guardianes del viento y del trueno para cubrir cualquier punto ciego. Lleva a la Mano mágica a otro nivel.
9DBC542B,Dimensión Kamakura,Parada,atajo,1,Bosque,640,100,whk01500,Fusiona incontables escudos para crear una fortaleza capaz de desviar tiros desde cualquier ángulo.
DC8D4F32,Anillo de Artemisa,Parada,atajo,1,Bosque,540,85,whk01510,Invoca un escudo real en el aire y utilízalo para defender la portería a toda costa.
1FDE6219,Parada de Asura,Parada,atajo,1,Fuego,640,100,whk01520,Fusiona a tres poderosos guardianes en un enorme ser mágico que usa sus seis brazos para detener cualquier tiro.
5EEF7900,Burbuja pegajosa,Parada,atajo,1,Viento,440,70,whk01530,Expande tu aura y adopta una forma gelatinosa que absorbe la fuerza de cualquier disparo que se te aproxime.
9979384F,Halo solar,Parada,atajo,1,Fuego,360,60,whk01540,Invoca una corona giratoria de fuego solar para bloquear cualquier tiro entrante.
D8482356,Despeje diamantino,Parada,despeje,2,Montana,540,85,whk01550,¡Lánzate hacia el disparo con una mano derecha dura como el diamante y suelta un puñetazo a máxima potencia!
1B1B0E7D,Mano de diamante,Parada,atajo,1,Montana,540,85,whk01560,"Concentra tu aura para crear una mano diamantada, que detendrá cualquier disparo."
5A2A1564,Pellizco aplastante,Parada,atajo,1,Fuego,360,60,whk01570,Condensa tu poder para crear una enorme mano izquierda y atrapar el balón en el aire.
95368DE3,Escudo tricerátops,Parada,atajo,1,Bosque,440,70,whk01580,Ruge para invocar un triceratops y detener el balón de un demoledor cabezazo.
D40796FA,Muro de fuego,Parada,atajo,1,Fuego,360,60,whk01590,"Haz brotar llamas para formar un ardiente muro, que chamuscará el balón y detendrá cualquier tiro."
C4021229,Escudo sombrío,Parada,atajo,1,,540,85,whk01600,Invoca innumerables brazos de ultratumba para devorar el balón en un espectáculo dantesco.
85330930,Parada de espaguetis,Parada,atajo,1,Bosque,360,60,whk01610,Convierte tu energía en hebras parecidas a espaguetis que se enrollarán en tu brazo para lanzar un golpe y detener el balón en seco.
0AC76340,Parada de espaguetis extra,Parada,atajo,1,Bosque,440,70,whk01615,Potencia la salsa con una desbordante energía para llevar el golpe de espagueti a nuevas alturas.
4660241B,Ola mágica,Parada,atajo,1,Viento,640,100,whk01620,Invoca a un demonio acuático de espíritu indomable que arrastra cada tiro hacia un violento torrente.
07513F02,Paradón satelital,Parada,atajo,1,Bosque,440,70,whk01630,Dispara un rayo láser desde un satélite militar directo hacia el balón para defender la portería.
C0C77E4D,Boca de la verdad,Parada,atajo,1,Montana,440,70,whk01640,Atrapa el balón con el espectacular y poderoso mordisco de una gigantesca máscara de mármol.
81F66554,Guillotina solar,Parada,atajo,1,Fuego,360,60,whk01650,Absorbe energía solar para forjar una guillotina y cortar el balón en pleno aire.
42A5487F,Ultramanos mágicas,Parada,atajo,1,,640,100,whk01660,"Invoca a un tercer guardián en una defensa capaz de controlar viento, rayo y fuego para detener cualquier tiro."
03945366,Sonata del olvido,Parada,atajo,1,Bosque,440,70,whk01670,Atrapa el disparo con una fina e hipnotizante melodía que deja el balón sin impulso y lo detiene en seco.
CC88CBE1,Mano celestial de la amistad,Parada,atajo,1,Montana,640,100,whk01680,Reúne el poder de tus compañeros en tu mano derecha y defiende la portería con el poder de la amistad y la determinación.
8DB9D0F8,Abanicos dragontinos,Parada,atajo,1,Fuego,440,70,whk01690,Desvía todos los tiros que se aproximan con unos colosales abanicos de hierro llenos de poder dragontino.
F368D028,Brazo de diamante,Parada,atajo,1,Montana,640,100,whk01700,Endurece tu brazo como un diamante para arrebatar el balón con una técnica tan rígida como sorprendentemente fluida.
B259CB31,Mano celestial,Parada,atajo,1,Fuego,360,60,whk01710,"Canaliza tu determinación, templada por incontables pruebas, para formar una mano carmesí gigantesca y proteger la portería."
710AE61A,Supermano celestial,Parada,atajo,1,Montana,440,70,whk01720,Reduce tu rango defensivo y concentra tu poder para fortalecer aún más la Mano celestial.
E20158B1,Gracia glacial,Parada,atajo,1,Viento,360,60,whk10010,Desata una ráfaga de hielo brillante y detén el balón en seco con una fuerza cegadora.
74315FC6,Gracia glacial,Parada,atajo,1,Viento,360,60,whk10011,Desata una ráfaga de hielo brillante y detén el balón en seco con una fuerza cegadora.
2152759A,Extramundo,Parada,atajo,1,Bosque,440,70,whk10020,Invoca una barrera virtual de código y encierra el balón dentro de su dominio cibernético.
60636E83,Gota de la quietud,Parada,atajo,1,Fuego,300,50,whk10030,Concentra toda tu fuerza y atrapa el balón en una deslumbrante demostración de determinación y habilidad.
A7F52FCC,Duna gravitacional,Parada,atajo,1,Montana,360,60,whk10040,Invoca un desierto abrasador y aplasta a tu rival con un torbellino de arenas movedizas para hacerte con el balón.
E6C434D5,Pincelada silenciosa,Parada,atajo,1,Viento,360,60,whk10050,Levanta un muro de agua resplandeciente con ambas manos y detén el balón de golpe.
259719FE,Escudo real,Parada,despeje,2,Fuego,540,85,whk10060,Clava un golpe imponente en la tierra e invoca un sello radiante que repele cada tiro con una fuerza majestuosa.
64A602E7,Mano celestial del tigre,Parada,atajo,1,Montana,540,85,whk10070,Hunde las fauces de tu poderosa mano en el balón y arráncalo del campo con la ferocidad de una bestia sanguinaria.u{3000}
ABBA9A60,Abrazo divino,Parada,atajo,1,Bosque,640,100,whk10080,"Tras recibir la bendición de la diosa, acuna el balón con un poder tan fuerte que podría mover continentes."
EA8B8179,Deflectores divinos,Parada,atajo,1,Viento,640,100,whk10090,Desgarra el propio espacio y guía el balón por un camino creado por manos celestiales.
945A81A9,Mano matriarcal,Parada,atajo,1,Montana,540,85,whk10100,"¡Para el tiro con la ayuda de una madre, que está harta de que su hijo no haga los deberes!"
5E2B2C55,Trimano celestial,Parada,atajo,1,Fuego,720,120,whk00380_or,Combina la fuerza de tres jugadores en una Mano celestial descomunal.
56DBB26F,Parada de Asura,Parada,atajo,1,Fuego,800,140,whk01520_or,Fusiona a tres poderosos guardianes en un enorme ser mágico que usa sus seis brazos para detener cualquier tiro.
36887215,Dimensión Kamakura,Parada,sin identificar,0,Bosque,800,140,whk01500_or,Fusiona incontables escudos para crear una fortaleza capaz de desviar tiros desde cualquier ángulo.
57A5DD31,Romance de los tres reinos,Parada,atajo,1,Montana,720,120,whk01100_mm,"Aparece una mano de roca en un espacio parecido a una pintura a tinta, y aplasta el disparo."
708F3D16,Vaselina,Tiro,normal,0,,200,30,rhs10010,Dispara el balón en un arco por encima de la cabeza del portero.
B3DC103D,Tiro con efecto,Tiro,normal,0,,200,30,rhs10020,Patea el balón tan alto que su trayectoria se curva hacia la portería.
F2ED0B24,Tiro con rebote,Tiro,normal,0,,200,30,rhs10030,Golpea el balón para que bote en el suelo y tome altura haciendo una curva hacia la portería.
357B4A6B,Tiro potente,Tiro,normal,0,,200,30,rhs10040,Golpea el balón en el aire antes de que caiga al suelo.
744A5172,Tiro rasante,Tiro,normal,0,,200,30,rhs10050,Lanza un disparo potente que avanza pegado al suelo.
904D2962,Entrada cegadora,Regate,normal,0,,200,30,rho10010,Levanta arena con el balón para crear una nube de polvo que ciega al rival y te permite abrirte paso.
531E0449,Finta de pie,Regate,normal,0,,200,30,rho10020,Mantén el control del balón mientras cambias rápidamente el pie de apoyo para desbordar al rival.
122F1F50,Taconazo,Regate,normal,0,,200,30,rho10030,Eleva el balón por encima del rival con un toque de talón y ábrete paso.
D5B95E1F,Caño,Regate,normal,0,,200,30,rho10040,Haz rodar el balón entre las piernas del rival para abrirte paso con él.
94884506,Amago y esprint,Regate,normal,0,,200,30,rho10050,Cambia de dirección rápidamente para engañar al rival y abrirte paso a toda velocidad.
57DB682D,Paso engañoso,Regate,normal,0,,200,30,rho10060,Corta el balón en dirección contraria para pillar desprevenido al rival y abrirte paso.
53BDEE08,Regate disimulado,Defensa,normal,0,,200,30,rhd10010,Colócate detrás del rival para pillarle desprevenido y robarle el balón.
90EEC323,Carga de hombro,Defensa,normal,0,,200,30,rhd10020,Carga con fuerza con el hombro para imponerte y hacerte con el balón.
D1DFD83A,Parada en arco,Defensa,normal,0,,200,30,rhd10030,Haz un esprint curvo para interceptar y robar el balón rápidamente.
16499975,Jugarreta,Defensa,normal,0,,200,30,rhd10040,Tira de la equipación del rival para desconcentrarle y hacerte con el balón.
5778826C,Robo rodante,Defensa,normal,0,,200,30,rhd10050,Esquiva al rival con un movimiento sutil para hacerte rápidamente con el balón.
860FB8F9,Despeje de puño,Parada,despeje,2,,200,30,rhk10010,Propina un fuerte puñetazo al balón para frenar el tiro.
455C95D2,Parada poderosa,Parada,atajo,1,,200,30,rhk10020,Detén el balón con firmeza usando las dos manos.
046D8ECB,Parada de mano firme,Parada,atajo,1,,200,30,rhk10030,Extiende una mano rápidamente para parar el tiro en el último momento.
08662ED1,Ciclón blanco,Tiro,tiro largo,4,Viento,640,100,whs01670_cro,"Una tormenta de luz cegadora recorre el campo, derribando todo a su paso hacia la portería."
B3F71296,Último recurso: Sigma,Tiro,bloqueo de tiros,16,,640,100,whs03280_cro,"Envía cuatro dragones en espiral hacia la portería, con un poder destructivo más allá de humano."
16244E5D,Último recurso: Dragón,Tiro,tiro largo,4,,640,100,whs03290_cro,Lanza un poderoso disparo que se transforma en un malévolo dragón y arrasa con todo a su paso.
F50EFB5B,Ensueño: Remate dragón,Tiro,normal (subtipo 8 sin identificar),8,Bosque,300,50,whs00061,Ataca con un rugido despiadado que contiene el inmenso poder de un dragón.
11AA690A,Ensueño: El muro,Defensa,bloqueo de tiro,16,Montana,300,50,whd00011,Usa el poder de la tierra para levantar un muro que bloquea el paso y demuestra tu habilidad como defensa.
C4183FFB,Ensueño: Mano celestial,Parada,atajo,1,Montana,360,60,whk00011,Defiende la portería de todos los tiros con una enorme mano derecha cargada de pasión por el fútbol.
4D8F335B,null,Tiro,normal,0,,0,0,swap_skill_waza_01,
F7DE3AC2,null,Tiro,normal,0,,0,0,swap_skill_waza_02,
61EE3DB5,null,Tiro,normal,0,,0,0,swap_skill_waza_03,
C27B592B,null,Tiro,normal,0,,0,0,swap_skill_waza_04,
544B5E5C,null,Tiro,normal,0,,0,0,swap_skill_waza_05,
EE1A57C5,null,Tiro,normal,0,,0,0,swap_skill_waza_06,
782A50B2,null,Tiro,normal,0,,0,0,swap_skill_waza_07,
E937EF22,null,Tiro,normal,0,,0,0,swap_skill_waza_08,
7F07E855,null,Tiro,normal,0,,0,0,swap_skill_waza_09,
